ZTF20aagnbpw 0.05235869 203.105427 38.361045
filter ztfg
58866.558 20.698 0.145 
58866.559 20.552 0.128 
58866.569 20.664 0.171 
58867.444 20.626 0.130 
58871.456 20.083 0.101 
58871.462 20.186 0.092 
58871.463 19.844 0.070 
58872.423 20.063 0.104 
58872.456 19.872 0.052 
58873.381 19.808 0.062 
58873.404 19.755 0.057 
58875.452 19.776 0.059 
58875.462 19.698 0.055 
58875.474 19.648 0.057 
58876.520 19.690 0.044 
58876.528 19.654 0.036 
58877.536 19.627 0.046 
58877.547 19.679 0.064 
58878.511 19.663 0.063 
58878.532 19.658 0.061 
58879.478 19.590 0.079 
58879.487 19.659 0.070 
58880.477 19.676 0.049 
58880.496 19.860 0.059 
58881.467 19.779 0.045 
58881.493 19.725 0.043 
58881.494 19.702 0.044 
58883.475 19.649 0.066 
58883.495 19.946 0.087 
58884.434 19.781 0.096 
58884.446 19.768 0.091 
58884.470 19.751 0.081 
58885.434 19.947 0.138 
58885.446 19.559 0.090 
58886.476 19.914 0.093 
58886.492 19.803 0.088 
58887.448 20.219 0.176 
58887.469 19.735 0.113 
58887.474 19.736 0.097 
58891.464 20.394 0.184 
58892.394 20.264 0.155 
58893.454 20.410 0.127 
58893.455 20.372 0.128 
58893.470 20.462 0.128 
58894.340 20.635 0.155 
58894.361 20.734 0.173 
58895.393 20.569 0.119 
58895.410 20.740 0.146 
58898.407 21.006 0.119 
58898.434 21.024 0.107 
58898.454 20.843 0.107 
58898.455 20.750 0.092 
58899.393 20.867 0.138 
58899.406 21.107 0.163 
58899.433 20.800 0.117 
58899.434 20.847 0.123 
58900.372 20.775 0.128 
58900.382 20.940 0.124 
58903.340 20.983 0.157 
58903.370 20.944 0.127 
58903.371 20.972 0.136 
58906.332 21.008 0.178 
58911.413 21.370 0.288 
58912.520 21.499 0.212 
58912.546 21.640 0.273 
filter ztfr
58864.499 20.910 0.186 
58866.540 20.029 0.083 
58866.541 20.021 0.072 
58867.471 19.797 0.071 
58867.499 19.744 0.068 
58871.518 19.234 0.047 
58871.536 19.197 0.055 
58871.537 19.366 0.052 
58872.548 19.086 0.028 
58872.575 19.047 0.073 
58873.518 19.077 0.029 
58873.528 19.080 0.028 
58875.508 18.952 0.035 
58875.536 18.959 0.026 
58875.537 18.924 0.025 
58876.547 18.949 0.022 
58876.567 18.884 0.022 
58877.497 18.901 0.025 
58877.512 18.914 0.023 
58878.372 18.849 0.051 
58878.547 18.919 0.048 
58878.566 18.913 0.041 
58879.530 18.797 0.054 
58879.554 18.674 0.054 
58880.509 18.806 0.023 
58880.528 18.839 0.026 
58881.341 18.821 0.027 
58881.533 18.843 0.024 
58881.534 18.828 0.022 
58883.532 18.858 0.042 
58883.544 18.794 0.040 
58884.504 18.864 0.061 
58884.532 18.945 0.042 
58884.533 18.902 0.040 
58885.511 18.905 0.036 
58885.532 18.896 0.030 
58886.532 18.907 0.034 
58886.550 19.024 0.038 
58887.494 19.037 0.048 
58887.495 18.907 0.043 
58888.474 19.032 0.083 
58888.493 18.919 0.085 
58890.456 19.250 0.130 
58890.471 19.278 0.153 
58890.472 19.040 0.108 
58891.509 19.190 0.054 
58892.309 19.389 0.170 
58892.506 19.394 0.059 
58893.509 19.270 0.038 
58893.510 19.324 0.042 
58893.540 19.364 0.048 
58894.479 19.488 0.047 
58894.505 19.417 0.050 
58895.456 19.486 0.038 
58895.469 19.537 0.053 
58898.469 19.635 0.039 
58898.471 19.562 0.038 
58898.490 19.598 0.040 
58898.506 19.584 0.038 
58899.452 19.553 0.037 
58899.453 19.577 0.045 
58899.475 19.535 0.040 
58899.492 19.550 0.044 
58900.433 19.610 0.053 
58901.410 19.699 0.070 
58901.431 19.518 0.046 
58901.432 19.582 0.047 
58901.452 19.661 0.069 
58901.470 19.439 0.057 
58903.408 19.641 0.042 
58903.423 19.589 0.042 
58903.451 19.575 0.040 
58903.452 19.527 0.040 
58903.466 19.547 0.039 
58903.491 19.613 0.041 
58903.505 19.600 0.048 
58904.463 19.590 0.059 
58904.484 19.663 0.068 
58904.485 19.542 0.048 
58906.468 19.499 0.059 
58906.469 19.677 0.062 
58906.495 19.410 0.096 
58908.444 19.591 0.042 
58908.469 19.671 0.045 
58908.470 19.613 0.043 
58911.441 19.741 0.071 
58911.467 19.673 0.069 
58911.468 19.591 0.072 
58912.455 19.769 0.057 
