ZTF19acuyvtl 0.08022961 108.339004 60.867244
filter ztfg
58811.432 19.476 0.049 
58830.220 18.824 0.085 
58833.509 18.991 0.106 
58833.509 18.909 0.089 
58837.490 19.133 0.068 
58846.244 20.106 0.086 
58849.474 20.215 0.098 
58850.429 20.144 0.128 
58852.469 20.602 0.096 
58853.452 20.819 0.128 
58854.493 20.425 0.198 
58861.111 20.723 0.190 
58864.166 21.528 0.268 
58864.166 21.192 0.170 
58864.174 21.209 0.186 
58864.181 21.052 0.146 
58867.215 21.144 0.172 
58872.219 21.274 0.153 
58873.341 21.218 0.182 
58874.359 21.565 0.191 
58875.180 21.062 0.168 
58876.213 21.439 0.171 
filter ztfr
58827.277 18.673 0.049 
58827.277 18.715 0.057 
58827.278 18.614 0.051 
58828.245 18.564 0.070 
58830.304 18.669 0.048 
58833.307 18.954 0.156 
58833.381 18.889 0.056 
58833.384 18.924 0.068 
58835.470 18.927 0.066 
58836.495 19.158 0.046 
58836.496 18.975 0.037 
58837.426 19.045 0.061 
58846.288 19.417 0.046 
58850.471 19.347 0.083 
58851.431 19.506 0.072 
58853.431 19.545 0.043 
58854.451 19.479 0.122 
58855.324 19.679 0.092 
58856.193 19.820 0.118 
58859.243 19.990 0.173 
58859.273 19.506 0.119 
58860.236 19.916 0.180 
58860.280 20.131 0.184 
58861.133 20.435 0.263 
58862.213 20.105 0.094 
58862.307 20.033 0.102 
58864.226 20.332 0.075 
58867.261 20.249 0.100 
58873.211 20.459 0.101 
58874.238 20.691 0.198 
58875.241 20.730 0.155 
58876.268 20.541 0.093 
58877.262 20.722 0.151 
58880.218 20.805 0.148 
58881.302 20.680 0.155 
58882.169 20.677 0.215 
58882.193 20.868 0.241 
58884.159 20.495 0.289 
58886.143 20.582 0.271 
58894.217 20.966 0.138 
58895.260 21.113 0.168 
58896.265 21.218 0.187 
