ZTF19aatgznl 0.0671368 213.048435 40.098627
filter ztfg
58606.384 19.192 0.030 
58606.384 19.208 0.028 
58606.433 19.135 0.027 
58606.450 19.149 0.027 
58607.306 18.963 0.021 
58607.403 18.940 0.024 
58608.288 18.794 0.026 
58608.309 18.765 0.022 
58612.271 18.284 0.012 
58612.287 18.299 0.011 
58612.288 18.305 0.010 
58612.312 18.263 0.010 
58616.239 18.138 0.021 
58616.259 18.120 0.019 
58616.260 18.105 0.019 
58617.173 18.136 0.025 
58617.201 18.192 0.023 
58617.384 18.178 0.024 
58619.250 18.155 0.052 
58619.257 18.267 0.053 
58619.258 18.177 0.054 
58622.174 18.343 0.053 
58628.222 18.805 0.023 
58635.230 19.530 0.032 
58636.237 19.537 0.037 
58636.266 19.599 0.035 
58636.278 19.579 0.033 
58638.187 19.679 0.043 
58638.194 19.698 0.051 
58638.195 19.902 0.048 
58638.323 19.898 0.066 
58640.179 19.947 0.071 
58640.186 19.888 0.055 
58640.186 19.905 0.058 
58640.207 20.006 0.059 
58640.322 19.906 0.049 
58641.185 19.996 0.057 
58641.207 20.029 0.078 
58641.223 19.992 0.062 
58642.182 19.964 0.064 
58642.183 20.112 0.077 
58643.180 19.999 0.096 
58643.180 20.154 0.117 
58644.201 20.321 0.108 
58649.185 20.315 0.307 
58649.194 20.451 0.262 
58650.201 20.899 0.291 
58651.179 20.571 0.275 
58655.238 20.717 0.158 
58655.255 20.762 0.186 
58657.197 21.262 0.183 
58658.230 21.352 0.176 
58663.219 21.235 0.186 
58665.197 21.412 0.191 
58666.228 21.077 0.149 
58670.195 20.744 0.157 
58679.177 21.068 0.296 
filter ztfr
58605.394 19.599 0.050 
58606.250 19.291 0.044 
58606.255 19.378 0.040 
58606.279 19.300 0.032 
58606.280 19.300 0.032 
58607.244 19.071 0.031 
58607.340 19.113 0.033 
58608.253 18.937 0.023 
58608.265 18.886 0.032 
58612.228 18.391 0.014 
58612.243 18.410 0.013 
58612.341 18.418 0.012 
58616.157 18.239 0.022 
58616.172 18.264 0.021 
58616.302 18.237 0.020 
58617.261 18.249 0.022 
58617.274 18.152 0.021 
58618.222 18.249 0.021 
58619.322 18.252 0.048 
58619.323 18.349 0.046 
58619.337 18.258 0.056 
58628.291 18.614 0.019 
58628.298 18.579 0.017 
58628.299 18.617 0.016 
58628.321 18.624 0.021 
58632.269 18.804 0.026 
58634.309 18.944 0.023 
58634.309 18.961 0.025 
58636.221 18.853 0.023 
58638.218 19.002 0.028 
58638.219 19.004 0.025 
58638.242 18.965 0.022 
58638.253 18.992 0.022 
58640.229 18.983 0.024 
58640.238 18.998 0.024 
58641.281 18.954 0.020 
58641.284 19.114 0.025 
58641.310 19.053 0.026 
58641.317 19.056 0.023 
58644.265 19.174 0.043 
58647.240 19.255 0.051 
58649.228 19.315 0.074 
58649.235 19.487 0.082 
58649.269 19.407 0.092 
58650.236 19.466 0.073 
58650.275 19.519 0.076 
58651.247 19.735 0.114 
58651.256 19.737 0.120 
58651.268 19.643 0.107 
58651.269 19.732 0.117 
58651.289 19.985 0.137 
58652.280 19.759 0.107 
58652.301 19.719 0.102 
58652.318 19.710 0.107 
58653.191 19.756 0.075 
58653.213 19.738 0.069 
58654.184 19.951 0.066 
58654.200 19.784 0.050 
58654.228 19.660 0.057 
58655.176 19.727 0.087 
58655.209 19.699 0.066 
58657.268 19.925 0.073 
58658.237 19.900 0.048 
58660.223 20.155 0.066 
58660.224 20.022 0.055 
58660.236 19.933 0.051 
58663.199 20.154 0.087 
58667.217 20.244 0.078 
58670.179 20.231 0.108 
58676.211 20.467 0.169 
58679.218 20.734 0.192 
filter ztfi
58616.354 18.867 0.053 
58627.427 19.368 0.077 
58635.180 19.315 0.070 
58639.203 19.435 0.069 
58643.220 19.353 0.071 
58648.294 19.429 0.103 
58652.237 19.660 0.127 
58657.174 20.129 0.165 
