ZTF19acdxlns 0.0690279 27.951117 21.295543
filter ztfg
58763.397 20.865 0.171 
58763.410 20.869 0.188 
58764.320 20.366 0.128 
58764.321 20.589 0.177 
58766.319 20.041 0.201 
58766.319 20.030 0.209 
58767.331 19.615 0.188 
58768.166 19.735 0.251 
58768.316 19.403 0.135 
58768.348 19.400 0.131 
58769.166 19.305 0.249 
58772.167 18.935 0.126 
58774.165 19.150 0.070 
58775.166 18.977 0.036 
58776.165 18.938 0.039 
58777.165 19.060 0.059 
58778.165 19.016 0.037 
58779.165 18.943 0.036 
58781.165 19.214 0.072 
58782.164 19.217 0.054 
58782.310 19.310 0.043 
58782.311 19.235 0.043 
58783.166 19.118 0.041 
58783.240 19.323 0.060 
58783.240 19.393 0.060 
58785.165 19.298 0.045 
58786.172 19.566 0.070 
58786.218 19.417 0.077 
58786.255 19.324 0.067 
58787.165 19.471 0.062 
58788.166 19.433 0.065 
58789.166 19.678 0.076 
58789.352 19.798 0.101 
58789.352 19.720 0.090 
58789.353 19.696 0.070 
58790.287 19.772 0.074 
58790.287 19.788 0.072 
58790.288 19.759 0.059 
58790.295 19.843 0.070 
58811.203 20.987 0.258 
filter ztfr
58761.372 20.943 0.222 
58763.288 21.170 0.275 
58763.289 21.131 0.272 
58763.359 20.598 0.210 
58763.360 20.683 0.203 
58764.162 20.451 0.280 
58765.159 19.851 0.176 
58765.358 19.950 0.113 
58765.358 19.770 0.091 
58766.157 19.953 0.240 
58768.149 19.487 0.195 
58769.146 19.478 0.277 
58772.139 18.919 0.153 
58773.137 18.772 0.091 
58773.290 18.894 0.072 
58774.137 18.948 0.076 
58774.256 18.892 0.072 
58774.256 18.810 0.069 
58775.137 18.824 0.061 
58775.287 18.823 0.043 
58775.288 18.847 0.042 
58776.137 19.039 0.068 
58776.285 18.882 0.046 
58776.285 18.799 0.041 
58777.137 18.784 0.062 
58777.295 18.872 0.044 
58777.296 18.899 0.044 
58778.137 18.771 0.056 
58778.196 18.839 0.051 
58778.197 18.819 0.047 
58778.199 18.859 0.047 
58778.202 18.756 0.039 
58778.206 18.854 0.051 
58778.208 18.890 0.051 
58778.287 18.919 0.050 
58778.289 18.874 0.055 
58778.292 18.709 0.041 
58778.336 18.849 0.047 
58778.337 18.868 0.044 
58778.342 18.687 0.047 
58778.345 18.867 0.067 
58778.346 18.774 0.055 
58778.349 18.938 0.072 
58778.353 18.867 0.061 
58778.354 18.718 0.055 
58778.357 18.797 0.060 
58778.361 18.872 0.053 
58778.364 18.752 0.052 
58778.367 18.846 0.054 
58778.369 18.763 0.047 
58778.371 18.875 0.054 
58778.392 18.865 0.046 
58778.393 18.842 0.048 
58778.420 18.811 0.049 
58778.422 18.831 0.052 
58778.426 18.885 0.067 
58778.428 18.857 0.059 
58778.431 18.759 0.057 
58778.433 18.997 0.073 
58778.440 18.747 0.052 
58778.442 18.865 0.064 
58778.445 18.850 0.063 
58778.448 18.738 0.052 
58778.449 18.862 0.058 
58778.452 18.709 0.051 
58778.455 18.942 0.058 
58779.137 18.894 0.068 
58779.196 18.773 0.055 
58779.197 18.881 0.056 
58779.199 18.757 0.051 
58779.202 18.752 0.049 
58779.206 18.799 0.049 
58779.208 18.735 0.052 
58779.228 18.752 0.034 
58779.228 18.836 0.048 
58779.254 18.860 0.051 
58779.255 18.757 0.042 
58779.258 18.720 0.034 
58779.261 18.771 0.046 
58779.264 18.771 0.045 
58779.266 18.761 0.042 
58779.268 18.847 0.039 
58779.273 18.847 0.044 
58779.275 18.760 0.038 
58779.277 18.860 0.047 
58779.281 18.876 0.052 
58779.282 18.889 0.050 
58779.284 18.790 0.038 
58779.287 18.855 0.052 
58779.336 18.866 0.049 
58779.337 18.781 0.044 
