ZTF19abrvagn 0.07192208 289.312104 -16.74683
filter ztfg
58723.259 19.309 0.029 
58726.247 18.723 0.039 
58737.124 18.312 0.073 
58746.135 18.865 0.031 
58749.208 19.153 0.044 
58757.146 19.926 0.083 
58760.206 20.083 0.160 
58775.107 20.770 0.157 
filter ztfr
58717.201 21.037 0.191 
58717.222 21.139 0.180 
58717.225 21.138 0.177 
58718.197 21.028 0.175 
58718.198 20.930 0.124 
58718.203 20.701 0.107 
58718.227 20.843 0.157 
58718.231 21.092 0.196 
58718.232 20.886 0.141 
58718.235 21.031 0.155 
58718.237 20.767 0.113 
58718.258 20.836 0.144 
58718.258 20.895 0.206 
58719.176 20.380 0.140 
58719.185 20.691 0.194 
58719.187 20.351 0.142 
58719.204 20.545 0.201 
58719.213 20.626 0.205 
58719.221 20.446 0.149 
58719.234 20.376 0.148 
58720.199 20.236 0.095 
58720.199 20.290 0.129 
58720.209 20.105 0.109 
58720.216 20.298 0.108 
58720.220 20.250 0.104 
58720.233 20.251 0.113 
58720.233 20.130 0.123 
58720.236 20.320 0.138 
58720.239 20.040 0.102 
58720.244 20.223 0.154 
58720.260 20.305 0.099 
58720.260 20.345 0.112 
58720.325 20.006 0.139 
58721.171 19.877 0.127 
58721.171 19.808 0.104 
58721.183 19.559 0.079 
58721.185 19.866 0.126 
58722.175 19.695 0.065 
58722.175 19.563 0.075 
58722.180 19.631 0.090 
58722.181 19.583 0.054 
58722.199 19.544 0.048 
58722.204 19.532 0.058 
58722.204 19.717 0.057 
58722.211 19.602 0.048 
58722.212 19.562 0.048 
58722.213 19.512 0.045 
58722.220 19.523 0.039 
58722.232 19.646 0.051 
58722.233 19.560 0.055 
58723.212 19.374 0.048 
58723.212 19.268 0.030 
58723.253 19.314 0.041 
58723.253 19.485 0.041 
58723.326 19.318 0.051 
58724.190 19.100 0.051 
58724.191 19.177 0.024 
58724.235 19.135 0.027 
58724.235 19.309 0.043 
58726.173 18.945 0.038 
58726.173 18.853 0.023 
58726.182 18.876 0.030 
58726.184 18.834 0.025 
58726.187 18.834 0.031 
58726.188 18.843 0.024 
58726.204 18.921 0.040 
58726.204 18.944 0.041 
58726.205 18.847 0.026 
58726.212 18.843 0.033 
58726.218 18.812 0.041 
58726.220 18.853 0.052 
58726.235 18.832 0.051 
58726.236 18.959 0.064 
58727.193 18.885 0.045 
58727.194 18.721 0.023 
58727.211 18.806 0.031 
58727.212 18.747 0.035 
58727.220 18.755 0.029 
58727.230 18.743 0.027 
58727.236 18.784 0.035 
58727.237 18.801 0.030 
58727.244 18.814 0.036 
58727.260 18.817 0.030 
58727.260 18.694 0.026 
58730.185 18.472 0.036 
58730.198 18.522 0.026 
58730.199 18.510 0.024 
58730.203 18.545 0.028 
58730.212 18.499 0.021 
58731.200 18.391 0.044 
58731.201 18.407 0.031 
58731.217 18.469 0.046 
58740.252 18.529 0.060 
58749.110 18.989 0.061 
58760.099 19.466 0.134 
58769.106 19.438 0.124 
58775.088 19.775 0.105 
