ZTF18abwmuua 0.06425 249.643393 31.873143
filter ztfg
58370.173 20.729 0.252 
58370.195 20.460 0.218 
58372.224 20.254 0.188 
58374.194 20.309 0.182 
58374.205 20.228 0.179 
58374.214 20.265 0.176 
58376.228 19.417 0.114 
58376.242 19.245 0.103 
58377.204 19.071 0.082 
58377.205 19.041 0.073 
58377.214 19.088 0.084 
58377.244 19.322 0.122 
58378.151 18.966 0.065 
58378.173 18.875 0.062 
58378.203 18.800 0.066 
58380.120 18.671 0.064 
58380.120 18.700 0.060 
58380.177 18.569 0.059 
58381.171 18.401 0.074 
58381.206 18.358 0.068 
58381.212 18.460 0.079 
58382.171 18.273 0.055 
58382.205 18.540 0.101 
58382.221 18.418 0.080 
58383.183 18.202 0.064 
58383.205 18.158 0.066 
58383.205 18.297 0.077 
58383.215 18.273 0.093 
58384.217 18.120 0.076 
58384.238 18.341 0.123 
58386.115 18.026 0.041 
58386.141 18.013 0.052 
58386.142 18.170 0.062 
58386.154 18.033 0.056 
58387.183 18.247 0.084 
58387.205 18.097 0.093 
58387.224 18.218 0.127 
58389.131 18.061 0.026 
58389.142 18.157 0.027 
58389.180 18.093 0.052 
58389.194 18.171 0.064 
58390.104 18.212 0.050 
58390.123 18.087 0.026 
58390.132 18.171 0.026 
filter ztfr
58373.141 20.219 0.252 
58373.186 20.068 0.220 
58374.162 20.000 0.225 
58376.120 19.295 0.168 
58376.162 19.406 0.153 
58376.173 20.044 0.236 
58377.129 19.060 0.126 
58377.143 19.285 0.141 
58377.151 19.541 0.170 
58377.172 19.107 0.136 
58378.120 19.066 0.110 
58378.131 19.452 0.161 
58378.216 18.969 0.105 
58381.145 18.515 0.084 
58381.151 18.692 0.084 
58382.117 18.469 0.076 
58382.145 18.452 0.073 
58382.154 18.547 0.074 
58383.133 18.530 0.082 
58383.134 18.541 0.100 
58383.152 18.361 0.081 
58384.140 18.547 0.081 
58384.152 18.397 0.094 
58384.174 18.332 0.091 
58386.200 18.238 0.103 
58386.201 18.297 0.131 
58386.215 18.317 0.143 
58387.123 18.231 0.069 
58387.144 18.279 0.082 
58387.154 18.416 0.101 
58389.115 18.207 0.083 
58389.123 18.326 0.074 
58389.216 18.182 0.110 
58390.221 18.389 0.096 
filter ztfi
58379.142 19.510 0.226 
