ZTF18abtjpoy 0.02868 318.040308 -8.461661
filter ztfg
58312.355 18.884 0.028 
58315.397 18.111 0.015 
58321.398 17.281 0.010 
58324.418 17.290 0.020 
58329.399 17.463 0.034 
58338.359 18.780 0.032 
58338.360 18.760 0.030 
58348.354 19.612 0.065 
58378.296 20.283 0.138 
filter ztfr
58315.357 17.967 0.018 
58318.357 17.441 0.010 
58329.356 17.232 0.027 
58332.335 17.429 0.016 
58338.323 17.701 0.011 
58338.326 17.709 0.014 
58342.354 17.889 0.017 
58342.355 17.922 0.017 
58343.336 17.947 0.016 
58348.331 18.389 0.021 
58351.210 18.633 0.051 
58369.364 19.776 0.101 
58378.273 19.930 0.155 
