ZTF20acezhcf 0.15630372 98.210532 -12.383551
filter ztfg
59118.483 19.835 0.056 
59120.462 19.746 0.064 
59130.518 19.980 0.107 
59135.479 20.331 0.102 
59141.459 20.600 0.113 
59142.443 20.721 0.113 
59142.443 20.734 0.125 
59144.482 20.642 0.084 
59144.494 20.732 0.091 
59144.494 20.972 0.120 
59163.461 21.006 0.195 
59168.462 21.249 0.294 
59170.421 21.054 0.179 
59178.418 21.746 0.307 
filter ztfr
59118.505 19.190 0.032 
59119.479 19.192 0.034 
59120.519 19.177 0.044 
59124.427 19.410 0.129 
59124.428 19.343 0.111 
59124.428 19.305 0.101 
59124.447 19.386 0.113 
59126.422 19.423 0.117 
59128.499 19.243 0.099 
59130.443 19.483 0.088 
59131.496 19.428 0.169 
59134.490 19.417 0.051 
59134.491 19.487 0.051 
59135.501 19.355 0.048 
59136.517 19.435 0.041 
59136.517 19.518 0.048 
59137.381 19.571 0.062 
59139.481 19.505 0.053 
59142.521 19.581 0.047 
59144.448 19.601 0.045 
59144.453 19.605 0.044 
59144.454 19.638 0.044 
59152.412 19.427 0.107 
59152.412 20.092 0.177 
59152.460 19.716 0.131 
59153.370 19.652 0.174 
59153.370 19.535 0.150 
59153.461 19.747 0.125 
59158.383 20.345 0.295 
59165.418 20.132 0.084 
59178.338 20.330 0.156 
59178.339 20.627 0.177 
59182.380 20.620 0.278 
59182.388 20.479 0.208 
59182.399 20.333 0.188 
59184.353 20.459 0.278 
59184.462 20.006 0.190 
59185.329 20.452 0.262 
59187.308 20.322 0.266 
59188.372 20.429 0.182 
