ZTF20acyrodl 0.04901362 238.069603 33.94104
filter ztfg
59215.572 17.549 0.046 
59217.549 17.523 0.033 
59219.540 17.586 0.031 
59221.496 17.718 0.028 
59228.514 18.425 0.027 
59230.490 18.550 0.041 
59230.491 18.545 0.038 
59232.538 18.885 0.043 
59249.541 20.272 0.167 
59251.538 20.302 0.156 
59253.530 20.286 0.129 
59258.520 20.325 0.135 
59263.515 20.645 0.284 
59276.444 20.429 0.287 
59292.449 21.118 0.236 
59292.450 21.164 0.257 
59295.308 20.130 0.302 
filter ztfr
59215.559 17.533 0.041 
59217.472 17.499 0.037 
59219.512 17.595 0.025 
59221.539 17.628 0.035 
59223.512 17.904 0.039 
59228.494 18.091 0.029 
59230.536 18.150 0.028 
59230.537 18.142 0.032 
59232.515 18.136 0.024 
59249.499 19.136 0.089 
59251.520 19.620 0.152 
59253.510 19.331 0.070 
59255.430 19.312 0.073 
59258.487 19.548 0.152 
59263.485 19.345 0.132 
59265.538 19.689 0.111 
59267.416 19.951 0.193 
59269.390 19.768 0.163 
59271.464 19.642 0.236 
59275.403 20.323 0.303 
59276.414 20.115 0.218 
59278.487 20.231 0.177 
59278.488 20.109 0.182 
59282.510 20.172 0.169 
59292.468 20.169 0.142 
59292.469 20.258 0.159 
filter ztfi
59218.555 18.244 0.049 
59227.540 18.899 0.127 
59230.507 18.731 0.086 
59249.478 19.123 0.157 
59253.475 19.447 0.142 
59264.392 19.927 0.192 
59267.344 19.249 0.244 
59276.476 20.048 0.248 
