ZTF18abvxqtp 0.07216807 359.370131 -6.603832
filter ztfg
58375.312 20.388 0.103 
58376.311 19.876 0.068 
58377.336 19.637 0.052 
58378.315 19.267 0.039 
58378.316 19.241 0.034 
58379.335 19.098 0.036 
58382.253 18.714 0.053 
58382.254 18.723 0.049 
58383.273 18.500 0.069 
58387.289 18.463 0.068 
58387.290 18.360 0.059 
58388.325 18.301 0.043 
58390.303 18.400 0.033 
58390.304 18.423 0.036 
58390.354 18.431 0.035 
58397.343 18.771 0.027 
58423.239 20.674 0.140 
58435.190 20.692 0.231 
filter ztfr
58373.333 20.981 0.190 
58374.336 20.490 0.131 
58375.336 20.006 0.084 
58376.339 19.735 0.058 
58377.308 19.724 0.070 
58378.378 19.304 0.037 
58378.379 19.452 0.047 
58379.312 19.203 0.049 
58382.316 18.851 0.055 
58382.317 18.819 0.050 
58383.314 18.688 0.053 
58387.435 18.585 0.132 
58388.272 18.464 0.047 
58389.295 18.421 0.032 
58389.333 18.427 0.027 
58390.267 18.447 0.027 
58390.268 18.420 0.031 
58397.285 18.520 0.020 
58426.232 19.799 0.099 
58426.233 19.656 0.085 
58428.249 20.074 0.092 
58429.253 19.844 0.061 
58429.260 19.806 0.061 
58430.208 19.874 0.085 
58431.189 19.712 0.156 
58432.253 20.203 0.134 
58432.256 20.025 0.118 
58434.192 19.942 0.131 
58443.139 20.519 0.231 
filter ztfi
58400.232 19.126 0.084 
58428.127 19.670 0.137 
