ZTF20aclggpx 0.08337016 132.156785 22.662675
filter ztfg
59141.475 20.010 0.089 
59141.475 20.190 0.093 
59142.478 20.020 0.055 
59142.479 20.145 0.059 
59143.510 19.747 0.064 
59143.511 19.696 0.047 
59145.465 19.406 0.050 
59145.465 19.563 0.049 
59149.499 19.216 0.060 
59149.513 19.236 0.051 
59150.435 19.115 0.101 
59151.470 19.209 0.095 
59152.540 19.168 0.060 
59153.518 19.315 0.109 
59155.508 19.212 0.077 
59156.477 19.347 0.126 
59156.488 19.434 0.106 
59158.464 19.665 0.149 
59158.485 19.866 0.156 
59163.497 20.223 0.084 
59163.497 20.035 0.073 
59165.445 20.236 0.091 
59165.456 20.622 0.164 
59166.478 20.890 0.121 
59166.479 20.591 0.094 
59168.466 20.719 0.150 
59170.444 20.839 0.155 
59179.462 21.366 0.305 
59179.463 21.394 0.289 
filter ztfr
59139.496 20.469 0.146 
59141.504 20.391 0.199 
59143.485 19.801 0.098 
59143.497 19.842 0.073 
59145.500 19.663 0.097 
59145.518 19.601 0.060 
59149.387 19.281 0.168 
59150.528 19.177 0.090 
59151.521 19.070 0.050 
59152.483 18.877 0.099 
59153.485 19.207 0.093 
59155.500 19.194 0.085 
59156.512 19.089 0.090 
59156.513 19.077 0.061 
59158.509 19.518 0.273 
59158.520 19.262 0.095 
59165.463 19.661 0.058 
59165.499 19.749 0.108 
59168.425 19.741 0.135 
59168.453 19.943 0.123 
59170.508 19.862 0.076 
59170.523 19.786 0.110 
59181.479 20.483 0.221 
59181.479 20.106 0.210 
59196.391 20.589 0.228 
59210.401 20.906 0.301 
filter ztfi
59176.477 20.592 0.276 
