ZTF19aanbfaw 0.06608458 126.262236 41.051554
filter ztfg
58562.201 18.929 0.112 
58562.218 19.068 0.151 
58567.194 18.164 0.019 
58581.204 18.189 0.014 
58584.206 18.432 0.027 
58587.205 18.501 0.041 
58588.257 18.819 0.104 
58591.169 18.962 0.066 
58594.179 19.161 0.057 
58598.204 19.728 0.051 
58602.182 20.087 0.077 
58605.226 20.119 0.089 
58606.154 20.164 0.089 
58606.165 20.009 0.066 
58608.184 20.209 0.084 
58609.181 20.379 0.142 
58609.182 20.559 0.159 
filter ztfr
58567.215 18.230 0.016 
58572.217 18.068 0.023 
58581.165 18.281 0.035 
58582.194 18.256 0.017 
58589.228 18.652 0.100 
58591.143 18.566 0.041 
58598.154 18.821 0.025 
58599.145 18.764 0.031 
58606.174 19.068 0.035 
58606.187 19.045 0.031 
58609.157 19.283 0.053 
58609.158 19.273 0.058 
58617.236 19.758 0.131 
58617.237 19.499 0.096 
58638.172 20.101 0.178 
58638.176 20.245 0.184 
58638.179 20.276 0.161 
58641.170 19.865 0.147 
58641.176 20.314 0.168 
58641.179 20.550 0.211 
58644.180 19.891 0.191 
