ZTF18abwkgvf 0.11124239 27.020167 -6.795976
filter ztfg
58374.420 20.861 0.135 
58374.421 21.040 0.153 
58376.457 20.381 0.083 
58377.379 20.101 0.070 
58377.380 20.304 0.085 
58378.440 20.236 0.076 
58379.441 19.904 0.063 
58380.410 19.930 0.066 
58382.382 19.966 0.116 
58383.436 19.555 0.083 
58383.437 19.496 0.079 
58384.378 19.454 0.139 
58384.473 19.374 0.104 
58385.390 19.500 0.138 
58386.464 19.303 0.206 
58389.378 19.561 0.119 
58390.384 19.551 0.096 
58397.338 19.926 0.055 
filter ztfr
58375.417 20.729 0.139 
58377.402 20.331 0.095 
58377.403 20.240 0.089 
58378.413 20.082 0.079 
58379.417 19.922 0.067 
58382.356 19.668 0.078 
58383.379 19.636 0.099 
58383.393 19.586 0.090 
58385.294 19.468 0.142 
58386.404 19.628 0.174 
58386.406 19.611 0.174 
58389.321 19.314 0.145 
58390.297 19.291 0.081 
58390.297 19.459 0.084 
58390.298 19.417 0.070 
58390.298 19.445 0.080 
58390.299 19.305 0.077 
58397.402 19.570 0.047 
58430.205 21.112 0.308 
