ZTF19acyfkzd 0.08236302 75.454576 6.00739
filter ztfg
58830.211 18.887 0.102 
58833.207 18.832 0.060 
58836.221 18.802 0.026 
58846.231 19.553 0.061 
58850.181 19.641 0.086 
58853.111 19.589 0.209 
58867.199 20.988 0.188 
58867.201 21.250 0.196 
58867.201 20.894 0.167 
58871.208 21.466 0.243 
58872.193 21.276 0.202 
58876.145 21.698 0.303 
58876.145 21.222 0.168 
58876.146 21.362 0.192 
58881.155 21.272 0.257 
58887.228 20.558 0.287 
filter ztfr
58830.315 18.580 0.050 
58833.239 18.673 0.048 
58833.262 18.630 0.042 
58833.262 18.672 0.043 
58833.263 18.696 0.040 
58836.421 18.632 0.034 
58846.252 19.139 0.062 
58850.142 18.899 0.109 
58853.171 19.163 0.099 
58859.266 19.571 0.098 
58859.267 19.334 0.081 
58859.268 19.442 0.097 
58860.209 19.455 0.171 
58860.212 19.392 0.136 
58861.191 19.648 0.119 
58867.232 19.756 0.060 
58871.234 19.870 0.085 
58872.146 20.106 0.074 
58873.168 20.088 0.071 
58873.177 20.056 0.069 
58877.162 20.259 0.099 
58878.166 20.358 0.230 
58880.183 20.534 0.187 
58890.147 20.755 0.267 
58896.157 20.806 0.130 
58899.144 20.761 0.120 
