ZTF20abtfnpl 0.07054696 316.924134 8.367838
filter ztfg
59075.354 20.488 0.154 
59076.295 20.223 0.107 
59077.338 19.870 0.087 
59077.369 19.794 0.088 
59078.362 19.661 0.059 
59078.374 19.533 0.075 
59079.322 19.494 0.076 
59080.378 19.335 0.055 
59081.294 19.226 0.047 
59081.295 19.211 0.047 
59081.322 19.226 0.049 
59081.346 19.090 0.063 
59081.346 19.255 0.059 
59082.294 19.115 0.045 
59085.252 18.888 0.030 
59085.253 18.946 0.031 
59086.274 18.917 0.038 
59087.319 18.833 0.032 
59088.282 18.913 0.063 
59088.321 18.913 0.054 
59088.321 18.883 0.050 
59089.279 18.864 0.061 
59089.319 18.962 0.074 
59089.319 19.016 0.086 
59089.357 18.900 0.057 
59090.281 18.897 0.075 
59090.311 18.888 0.077 
59090.345 18.829 0.072 
59090.413 19.007 0.049 
59091.302 19.008 0.070 
59091.317 18.990 0.073 
59091.318 18.895 0.076 
59092.331 19.076 0.111 
59094.226 19.268 0.184 
59095.277 19.048 0.099 
59097.351 19.368 0.120 
59097.352 19.275 0.106 
59098.206 19.410 0.088 
59098.228 19.447 0.084 
59099.361 19.525 0.104 
59107.323 20.141 0.158 
59109.227 20.693 0.185 
59115.245 20.728 0.176 
59120.334 19.974 0.299 
59122.271 19.850 0.222 
filter ztfr
59078.292 19.692 0.131 
59078.293 19.630 0.135 
59078.310 19.760 0.191 
59078.316 19.743 0.115 
59078.316 19.742 0.107 
59079.308 19.463 0.077 
59079.311 19.348 0.158 
59080.315 19.261 0.097 
59080.331 19.285 0.122 
59081.366 19.142 0.100 
59081.367 19.169 0.116 
59082.268 19.030 0.134 
59085.318 18.875 0.081 
59085.319 18.854 0.071 
59086.316 18.762 0.066 
59086.354 18.762 0.085 
59087.266 18.767 0.071 
59087.267 18.808 0.052 
59087.268 18.679 0.050 
59087.310 18.797 0.085 
59088.363 18.762 0.077 
59088.365 18.713 0.065 
59089.433 18.709 0.068 
59090.453 18.728 0.076 
59093.350 18.699 0.171 
59094.311 18.907 0.171 
59094.312 18.907 0.177 
59095.371 19.072 0.147 
59096.293 19.099 0.132 
59096.318 18.985 0.112 
59096.318 19.005 0.086 
59096.319 18.971 0.084 
59097.273 19.069 0.104 
59097.276 19.095 0.106 
59098.312 18.997 0.100 
59099.213 19.234 0.160 
59099.333 19.115 0.113 
59099.341 19.217 0.089 
59099.342 19.308 0.112 
59106.229 19.650 0.190 
59107.256 19.432 0.127 
59109.184 19.615 0.111 
59109.185 19.589 0.140 
59111.248 19.553 0.191 
59112.206 19.777 0.199 
59112.207 19.503 0.151 
59113.271 19.399 0.113 
59114.300 19.678 0.177 
59115.288 19.662 0.182 
59115.289 19.716 0.177 
59118.276 19.864 0.265 
59123.299 19.635 0.273 
