ZTF20achatyv 0.06777 338.391905 -20.766929
filter ztfg
59128.292 18.197 0.053 
59130.233 18.312 0.031 
59134.211 18.590 0.043 
59136.211 18.756 0.037 
59138.210 18.909 0.069 
59140.168 19.118 0.050 
59143.189 19.443 0.061 
59145.210 19.675 0.107 
59165.180 20.773 0.251 
59168.194 20.558 0.244 
59170.101 20.638 0.215 
filter ztfr
59130.269 18.395 0.030 
59134.189 18.462 0.031 
59136.189 18.610 0.030 
59138.282 18.734 0.076 
59145.168 18.922 0.039 
59150.222 19.185 0.135 
59151.211 19.330 0.157 
59152.206 19.402 0.143 
59154.168 19.249 0.104 
59157.213 19.432 0.156 
59165.217 20.033 0.150 
59167.192 20.197 0.201 
59168.126 20.012 0.135 
59170.106 19.990 0.116 
59179.120 20.200 0.186 
59185.150 20.003 0.260 
