ZTF18aaibcxu 0.056 239.746224 63.710516
filter ztfg
58202.306 19.950 0.146 
58202.320 20.108 0.147 
58202.322 20.128 0.130 
58202.347 20.097 0.116 
58202.367 20.156 0.105 
58202.370 20.202 0.095 
58202.371 20.205 0.100 
58203.369 20.373 0.202 
58203.369 20.107 0.119 
58203.391 20.421 0.139 
58203.392 19.932 0.092 
58203.393 20.215 0.120 
58203.404 20.103 0.090 
58203.405 20.166 0.100 
58203.410 20.244 0.109 
58204.347 20.140 0.235 
58204.348 20.190 0.230 
58204.374 20.329 0.221 
58204.374 20.450 0.288 
58204.379 20.385 0.205 
58204.415 20.191 0.171 
58204.417 19.939 0.143 
58204.456 20.079 0.105 
58205.371 20.200 0.189 
58205.380 20.219 0.250 
58205.385 19.672 0.209 
58205.436 20.174 0.227 
58205.455 20.047 0.155 
58205.458 20.210 0.167 
58205.461 20.252 0.160 
58205.480 20.029 0.126 
58205.482 20.268 0.150 
58206.324 19.974 0.165 
58206.348 20.201 0.201 
58206.353 20.528 0.250 
58206.357 20.796 0.300 
58206.360 20.649 0.243 
58206.389 20.768 0.285 
58206.390 20.363 0.203 
58206.392 20.350 0.200 
58206.415 20.360 0.193 
58206.416 20.004 0.139 
58206.417 20.362 0.198 
58206.434 20.284 0.158 
58206.435 20.122 0.139 
58207.306 20.145 0.277 
58207.323 20.520 0.292 
58207.324 20.234 0.239 
58207.340 20.311 0.266 
58207.345 20.269 0.227 
58207.395 20.255 0.191 
58207.416 20.228 0.197 
58207.417 20.532 0.236 
58207.417 19.865 0.157 
58208.415 19.419 0.268 
58208.436 19.890 0.236 
58208.437 20.031 0.263 
58208.500 20.071 0.269 
58211.369 20.278 0.300 
58211.382 19.964 0.250 
58211.382 20.295 0.281 
58211.418 20.128 0.257 
58211.438 20.182 0.268 
58227.370 20.579 0.145 
58228.468 20.651 0.164 
58229.301 20.947 0.234 
58229.302 21.118 0.251 
58229.303 20.832 0.197 
58229.325 20.873 0.194 
58229.326 20.755 0.169 
58229.343 20.907 0.183 
58229.344 21.051 0.235 
58229.345 20.597 0.154 
58231.383 21.070 0.170 
58231.386 20.855 0.144 
58231.387 20.787 0.146 
58231.410 20.892 0.149 
58231.411 20.979 0.163 
58231.432 20.729 0.147 
58231.471 20.690 0.136 
58232.283 20.941 0.299 
58232.285 20.977 0.284 
58232.471 20.679 0.139 
58232.490 20.896 0.168 
58233.307 20.973 0.210 
58233.308 20.669 0.150 
58234.308 20.552 0.235 
58234.326 20.501 0.243 
58234.390 20.311 0.261 
58234.391 20.807 0.309 
58234.391 20.440 0.274 
58234.432 20.668 0.214 
58234.455 20.287 0.226 
58235.308 21.000 0.307 
58235.331 20.661 0.290 
58235.346 20.570 0.239 
58235.347 20.290 0.203 
58235.348 20.583 0.244 
58235.364 20.620 0.283 
58235.371 20.938 0.305 
58235.395 20.650 0.297 
58236.361 20.118 0.241 
58236.390 20.377 0.258 
58236.472 20.499 0.225 
58237.331 19.746 0.258 
58237.373 20.375 0.304 
58237.427 20.166 0.274 
58243.222 21.144 0.267 
58243.267 20.937 0.198 
58243.268 21.149 0.215 
58249.370 20.675 0.156 
58261.239 20.929 0.277 
58261.240 20.752 0.230 
58261.247 20.970 0.225 
58261.432 21.337 0.201 
58262.282 21.126 0.305 
58262.410 21.152 0.215 
58262.411 20.560 0.135 
58262.430 21.285 0.232 
58263.302 20.995 0.283 
58266.203 20.688 0.301 
filter ztfr
58197.341 18.585 0.047 
58197.359 18.513 0.040 
58198.363 18.626 0.027 
58198.388 18.553 0.024 
58198.392 18.643 0.025 
58198.400 18.552 0.021 
58198.404 18.614 0.024 
58198.429 18.605 0.020 
58198.475 18.619 0.025 
58219.478 19.902 0.170 
58222.301 19.662 0.093 
58227.403 19.793 0.102 
58227.405 19.920 0.147 
58229.410 19.860 0.108 
58231.285 19.875 0.173 
58231.327 19.883 0.111 
58231.337 20.005 0.121 
58231.337 20.113 0.165 
58231.338 19.804 0.104 
58231.366 19.848 0.116 
58231.366 19.944 0.126 
58232.364 20.495 0.233 
58232.365 20.237 0.248 
58232.369 20.191 0.173 
58232.373 19.716 0.121 
58232.373 20.122 0.161 
58232.391 19.842 0.125 
58232.394 20.076 0.193 
58244.341 20.473 0.212 
58246.392 20.278 0.204 
58246.404 20.270 0.170 
58247.424 20.381 0.185 
58249.283 20.088 0.144 
58250.246 20.389 0.206 
58255.308 20.373 0.213 
58255.324 20.324 0.268 
58258.386 20.555 0.212 
58261.306 20.002 0.234 
58261.350 20.212 0.210 
58262.311 20.514 0.239 
58263.369 20.478 0.287 
58263.390 20.320 0.246 
58263.404 20.423 0.240 
58263.407 20.256 0.221 
58266.286 20.529 0.304 
58266.323 20.310 0.218 
58266.327 20.272 0.228 
filter ztfi
58232.345 20.106 0.157 
58232.346 20.140 0.161 
