ZTF18acbblui 0.04741 318.285749 -20.710701
filter ztfg
58338.357 19.300 0.080 
58342.308 17.316 0.012 
58342.308 17.383 0.009 
58342.309 17.401 0.011 
58344.355 16.844 0.005 
58344.356 16.884 0.007 
58346.334 16.662 0.005 
58349.209 16.397 0.007 
58351.302 16.331 0.007 
58365.274 16.757 0.005 
58369.272 17.106 0.006 
58369.272 17.085 0.007 
58372.251 17.390 0.007 
58372.252 17.368 0.009 
58375.281 17.609 0.010 
58377.230 17.809 0.013 
58378.189 17.891 0.015 
filter ztfr
58342.315 17.367 0.012 
58342.316 17.447 0.015 
58342.353 17.459 0.012 
58342.354 17.493 0.015 
58343.335 17.160 0.009 
58343.335 17.165 0.008 
58344.423 16.962 0.010 
58345.334 16.867 0.010 
58346.306 16.671 0.008 
58348.330 16.588 0.006 
58349.293 16.538 0.008 
58353.335 16.339 0.009 
58359.335 16.547 0.012 
58362.332 16.711 0.008 
58362.332 16.684 0.007 
58365.335 16.888 0.009 
58369.364 17.176 0.013 
58372.293 17.269 0.010 
58372.297 17.139 0.009 
58375.340 17.201 0.011 
58377.273 17.237 0.013 
58378.230 17.232 0.011 
58389.230 17.811 0.020 
