ZTF18abpmmpo 0.07429967 251.977455 42.968847
filter ztfg
58351.235 20.744 0.200 
58351.268 20.403 0.158 
58351.286 20.589 0.201 
58352.160 20.390 0.196 
58352.161 20.501 0.216 
58352.179 20.533 0.212 
58352.206 20.360 0.157 
58360.142 18.408 0.021 
58360.157 18.426 0.014 
58361.170 18.322 0.013 
58361.197 18.323 0.016 
58362.201 18.259 0.012 
58362.202 18.273 0.012 
58362.214 18.265 0.018 
58362.236 18.257 0.017 
58363.162 18.214 0.019 
58363.170 18.259 0.022 
58363.205 18.199 0.015 
58364.202 18.173 0.013 
58364.216 18.148 0.012 
58364.237 18.130 0.011 
58365.221 18.139 0.011 
58365.223 18.090 0.012 
58365.233 18.091 0.012 
58365.257 18.112 0.013 
58366.198 18.059 0.009 
58366.213 18.120 0.010 
58366.236 18.107 0.010 
58367.217 18.105 0.012 
58367.244 18.115 0.015 
58367.262 18.109 0.016 
58368.197 18.090 0.013 
58368.224 18.150 0.013 
58368.226 18.113 0.013 
58368.235 18.144 0.013 
58369.219 18.108 0.011 
58369.245 18.100 0.015 
58369.254 18.111 0.015 
58370.186 18.139 0.011 
58370.199 18.093 0.012 
58370.215 18.159 0.013 
58371.196 18.143 0.011 
58371.197 18.129 0.010 
58371.214 18.112 0.010 
58371.236 18.159 0.014 
58372.213 18.159 0.010 
58372.237 18.174 0.015 
58373.198 18.202 0.014 
58373.219 18.254 0.016 
58373.236 18.208 0.017 
58374.199 18.281 0.016 
58374.204 18.219 0.014 
58374.226 18.248 0.017 
58374.243 18.235 0.019 
58375.214 18.261 0.014 
58375.238 18.331 0.016 
58376.227 18.329 0.019 
58376.242 18.276 0.018 
58377.194 18.368 0.020 
58377.204 18.392 0.020 
58377.217 18.342 0.019 
58377.246 18.339 0.021 
58378.165 18.440 0.020 
58378.184 18.452 0.019 
58378.204 18.406 0.020 
58379.162 18.492 0.022 
58379.182 18.546 0.023 
58379.198 18.446 0.023 
58380.178 18.608 0.029 
58381.184 18.656 0.036 
58381.205 18.797 0.047 
58381.212 18.630 0.039 
58383.183 18.839 0.048 
58383.184 18.862 0.053 
58383.205 18.604 0.043 
58383.214 18.749 0.060 
58384.217 18.920 0.070 
58384.238 18.859 0.076 
58385.115 19.044 0.055 
58385.133 18.997 0.062 
58385.162 18.958 0.066 
58386.117 19.060 0.066 
58386.124 19.095 0.070 
58386.140 18.967 0.056 
58386.155 19.020 0.072 
58387.182 19.098 0.077 
58387.204 19.160 0.102 
58387.223 19.199 0.133 
58388.115 19.199 0.030 
58388.140 19.186 0.064 
58388.154 19.110 0.054 
58389.132 19.240 0.029 
58389.142 19.301 0.031 
58389.180 19.194 0.073 
58389.195 19.235 0.088 
58390.123 19.291 0.032 
58390.133 19.370 0.032 
58399.099 20.192 0.169 
58400.131 20.170 0.071 
filter ztfr
58352.214 20.339 0.139 
58352.236 20.562 0.169 
58352.244 20.618 0.176 
58352.256 20.342 0.139 
58353.161 20.277 0.126 
58353.180 20.088 0.116 
58353.195 20.197 0.103 
58353.245 20.305 0.127 
58353.255 20.135 0.109 
58353.298 20.100 0.127 
58354.186 19.922 0.104 
58354.193 19.899 0.102 
58354.226 19.910 0.119 
58354.247 19.726 0.091 
58355.249 19.391 0.067 
58355.254 19.328 0.064 
58356.215 19.277 0.083 
58356.224 19.292 0.075 
58356.246 19.306 0.071 
58356.255 19.113 0.064 
58357.183 19.150 0.069 
58357.243 19.082 0.066 
58357.265 19.078 0.066 
58357.285 19.088 0.076 
58358.202 18.864 0.043 
58358.225 18.877 0.049 
58358.242 18.998 0.058 
58359.214 18.599 0.040 
58359.219 18.711 0.062 
58359.246 18.804 0.082 
58359.268 18.698 0.060 
58360.226 18.521 0.029 
58360.247 18.620 0.029 
58360.265 18.602 0.037 
58361.146 18.509 0.022 
58361.245 18.517 0.026 
58361.289 18.591 0.037 
58362.138 18.495 0.025 
58362.156 18.446 0.017 
58362.157 18.427 0.015 
58362.174 18.426 0.016 
58363.219 18.382 0.024 
58363.239 18.425 0.030 
58363.257 18.437 0.031 
58364.142 18.372 0.019 
58364.158 18.313 0.014 
58364.174 18.385 0.015 
58365.135 18.321 0.017 
58365.158 18.326 0.014 
58365.159 18.338 0.016 
58365.178 18.286 0.014 
58367.149 18.254 0.015 
58367.176 18.282 0.017 
58367.206 18.277 0.019 
58368.136 18.170 0.013 
58368.151 18.210 0.014 
58368.162 18.181 0.014 
58368.175 18.223 0.016 
58369.141 18.187 0.013 
58369.149 18.136 0.014 
58369.176 18.177 0.013 
58370.141 18.209 0.017 
58370.164 18.195 0.017 
58370.261 18.304 0.030 
58371.137 18.224 0.014 
58371.138 18.158 0.014 
58371.151 18.215 0.013 
58371.184 18.215 0.012 
58372.140 18.229 0.014 
58372.159 18.190 0.014 
58372.186 18.228 0.015 
58373.128 18.288 0.019 
58373.163 18.221 0.015 
58373.185 18.283 0.017 
58374.132 18.272 0.015 
58374.143 18.273 0.016 
58374.150 18.292 0.014 
58374.185 18.255 0.015 
58375.121 18.268 0.022 
58375.176 18.275 0.016 
58376.120 18.307 0.029 
58376.163 18.349 0.018 
58376.174 18.312 0.017 
58377.130 18.350 0.020 
58377.151 18.354 0.017 
58377.164 18.426 0.020 
58377.176 18.358 0.020 
58378.116 18.408 0.027 
58378.144 18.417 0.019 
58378.216 18.504 0.023 
58379.218 18.472 0.022 
58379.241 18.440 0.026 
58379.258 18.431 0.026 
58381.124 18.571 0.024 
58381.129 18.544 0.024 
58381.159 18.603 0.024 
58383.114 18.618 0.035 
58383.134 18.772 0.036 
58383.156 18.727 0.036 
58384.145 18.793 0.040 
58384.153 18.775 0.039 
58384.174 18.751 0.037 
58385.184 18.912 0.059 
58385.192 18.753 0.051 
58385.212 18.801 0.050 
58386.199 18.792 0.056 
58386.201 18.813 0.061 
58386.216 18.844 0.074 
58386.238 18.971 0.104 
58387.123 18.836 0.034 
58387.140 18.849 0.038 
58387.154 18.810 0.043 
58388.183 18.915 0.058 
58388.194 18.983 0.063 
58388.220 18.837 0.064 
58389.116 18.936 0.032 
58389.123 18.914 0.024 
58389.217 18.778 0.053 
58389.248 18.849 0.073 
58390.180 18.929 0.031 
58390.221 18.936 0.053 
58390.235 18.923 0.059 
58400.164 19.141 0.047 
58400.176 19.103 0.047 
58400.199 19.149 0.063 
filter ztfi
58362.279 18.776 0.049 
