ZTF20aaawbxl 0.06173937 144.489473 6.741479
filter ztfg
58849.481 18.952 0.030 
58855.461 19.147 0.052 
58862.419 19.582 0.198 
58866.397 19.985 0.072 
58878.379 20.944 0.281 
filter ztfr
58849.427 18.774 0.030 
58852.437 18.661 0.020 
58854.427 18.878 0.074 
58854.434 18.866 0.064 
58855.361 18.659 0.055 
58859.319 18.839 0.079 
58859.319 18.866 0.079 
58859.320 18.926 0.099 
58862.342 19.006 0.062 
58866.342 19.182 0.068 
58878.299 19.695 0.099 
58878.312 19.616 0.084 
58879.330 19.670 0.118 
58880.294 19.606 0.066 
58881.293 19.688 0.063 
58881.306 19.824 0.090 
58883.288 20.520 0.270 
58884.230 19.871 0.225 
58884.231 20.094 0.248 
58885.229 20.119 0.312 
58894.271 20.320 0.130 
58898.313 20.157 0.100 
58899.315 20.528 0.132 
58900.254 20.793 0.154 
58903.229 20.680 0.159 
58904.231 20.727 0.150 
58912.213 20.907 0.254 
58913.222 20.722 0.241 
