ZTF20ackkejs 0.09170565 330.853078 0.588783
filter ztfg
59150.171 18.655 0.061 
59150.237 18.547 0.065 
59150.237 18.765 0.080 
59151.261 18.564 0.074 
59151.261 18.586 0.070 
59152.237 18.603 0.070 
59154.277 18.398 0.070 
59155.183 18.596 0.046 
59156.109 18.505 0.025 
59158.149 18.625 0.028 
59158.151 18.609 0.026 
59165.151 18.954 0.033 
59165.186 18.938 0.026 
59165.187 18.943 0.026 
59167.173 19.049 0.045 
59167.187 19.087 0.050 
59168.101 19.184 0.040 
59169.122 19.283 0.055 
59170.104 19.351 0.043 
59171.150 19.379 0.050 
59172.107 19.493 0.054 
59177.128 19.644 0.152 
59179.128 20.141 0.156 
59179.129 20.501 0.207 
59187.094 20.659 0.178 
59194.094 21.253 0.288 
filter ztfr
59149.225 18.723 0.115 
59149.225 18.756 0.119 
59150.220 18.920 0.098 
59152.203 18.512 0.053 
59153.178 18.688 0.052 
59153.178 18.583 0.039 
59154.148 18.600 0.042 
59154.149 18.505 0.041 
59155.108 18.554 0.032 
59155.188 18.518 0.033 
59157.226 18.613 0.046 
59157.226 18.557 0.043 
59158.139 18.598 0.034 
59158.145 18.573 0.031 
59164.127 18.744 0.041 
59164.128 18.698 0.038 
59165.086 18.731 0.031 
59165.124 18.757 0.023 
59165.124 18.780 0.023 
59167.120 18.865 0.036 
59167.121 18.968 0.043 
59168.129 18.986 0.044 
59170.109 19.054 0.041 
59173.108 19.053 0.041 
59177.085 19.089 0.093 
59178.165 19.381 0.260 
59179.085 19.367 0.077 
59179.122 19.316 0.070 
59179.174 19.119 0.063 
59179.175 19.426 0.079 
59181.085 19.346 0.129 
59181.103 19.422 0.113 
59181.122 19.370 0.098 
59181.123 19.492 0.118 
59182.166 19.388 0.122 
59182.166 19.246 0.087 
59183.069 19.540 0.117 
59183.095 19.572 0.182 
59183.095 19.610 0.157 
59185.151 19.495 0.124 
59185.160 19.508 0.143 
59187.171 19.393 0.147 
59187.182 19.621 0.204 
59188.109 19.515 0.120 
59189.199 19.549 0.114 
59189.200 19.698 0.126 
59194.129 19.644 0.098 
59195.093 19.975 0.122 
59205.129 20.314 0.206 
59205.130 20.426 0.233 
59211.139 20.062 0.303 
59219.096 20.389 0.180 
59219.099 20.351 0.193 
59224.091 20.545 0.286 
59225.089 20.502 0.272 
59225.092 20.382 0.248 
59226.086 19.620 0.211 
59229.102 20.026 0.305 
