ZTF19abvgnxg 0.10352395 29.145412 39.140934
filter ztfg
58724.444 20.405 0.163 
58727.442 19.613 0.085 
58733.449 18.814 0.041 
58736.464 18.770 0.041 
58739.514 18.669 0.085 
58743.412 18.740 0.166 
58746.389 18.941 0.095 
58749.326 18.998 0.053 
58756.404 19.602 0.104 
58759.409 19.940 0.111 
58763.401 20.214 0.159 
58764.383 20.406 0.161 
58765.446 20.606 0.221 
58766.426 20.460 0.294 
filter ztfr
58724.413 20.472 0.134 
58727.489 19.777 0.060 
58730.426 19.324 0.041 
58733.411 19.025 0.027 
58736.427 18.870 0.033 
58739.418 18.775 0.051 
58743.360 18.745 0.088 
58749.305 18.966 0.030 
58759.367 19.381 0.041 
58763.338 19.764 0.062 
58764.422 19.530 0.049 
58765.426 19.735 0.063 
58767.511 19.889 0.134 
58769.340 19.846 0.218 
58775.195 19.859 0.082 
58777.289 19.889 0.119 
58778.322 20.090 0.138 
58778.323 20.294 0.160 
58779.298 20.832 0.192 
58781.296 20.396 0.241 
58782.323 20.398 0.130 
58788.274 20.545 0.181 
58788.279 20.572 0.205 
58789.265 20.573 0.185 
58792.362 20.987 0.257 
58793.371 21.030 0.248 
58795.316 20.613 0.229 
58798.240 20.410 0.293 
filter ztfi
58733.430 19.330 0.070 
58738.413 19.279 0.091 
58743.468 19.316 0.152 
58747.349 19.345 0.087 
58747.395 19.442 0.099 
58751.360 19.592 0.120 
58757.365 19.933 0.145 
58761.312 20.014 0.159 
58765.323 19.747 0.110 
58769.308 19.666 0.195 
