ZTF18aaohzei 0.06 273.907255 38.069178
filter ztfg
58228.474 20.136 0.138 
58228.493 20.393 0.213 
58229.492 20.967 0.301 
58229.493 20.456 0.156 
58230.405 20.331 0.126 
58230.405 19.795 0.079 
58230.486 20.068 0.113 
58231.402 19.324 0.062 
58231.404 20.027 0.102 
58231.424 19.635 0.079 
58231.424 19.791 0.101 
58231.451 19.536 0.075 
58231.452 19.822 0.105 
58231.463 19.686 0.078 
58231.464 19.554 0.070 
58231.494 19.438 0.059 
58232.442 19.355 0.086 
58232.477 19.367 0.051 
58232.479 19.631 0.080 
58232.492 19.293 0.055 
58232.492 19.272 0.055 
58232.495 19.396 0.067 
58232.496 19.383 0.073 
58234.344 19.069 0.108 
58234.359 19.105 0.139 
58234.372 19.276 0.193 
58234.424 18.987 0.086 
58234.425 18.867 0.079 
58234.444 18.939 0.118 
58234.445 18.818 0.083 
58234.469 19.033 0.060 
58234.472 18.783 0.050 
58234.490 19.004 0.066 
58234.495 18.845 0.054 
58235.384 18.795 0.089 
58235.391 18.774 0.071 
58235.406 18.669 0.073 
58235.410 18.717 0.096 
58235.410 18.780 0.084 
58235.423 18.763 0.100 
58235.424 18.818 0.085 
58235.424 18.758 0.106 
58235.457 18.684 0.088 
58235.458 18.794 0.105 
58235.464 18.698 0.083 
58235.466 18.789 0.083 
58235.489 18.621 0.051 
58235.490 18.713 0.061 
58235.493 18.772 0.063 
58235.494 18.726 0.064 
58236.303 18.647 0.135 
58236.304 18.611 0.101 
58236.380 18.660 0.101 
58236.382 18.630 0.083 
58236.403 18.676 0.107 
58236.404 18.629 0.094 
58236.422 18.592 0.092 
58236.458 18.626 0.076 
58236.478 18.612 0.071 
58236.491 18.740 0.075 
58237.323 18.685 0.154 
58237.327 18.536 0.120 
58237.360 18.503 0.113 
58237.364 18.422 0.088 
58237.381 18.462 0.091 
58237.395 18.581 0.117 
58237.412 18.591 0.107 
58237.412 18.623 0.124 
58237.441 18.765 0.148 
58237.442 18.589 0.109 
58237.476 18.542 0.085 
58237.478 18.627 0.095 
58237.490 18.553 0.091 
58237.497 18.576 0.092 
58244.278 18.859 0.226 
58244.430 18.600 0.038 
58244.431 18.502 0.038 
58244.442 18.624 0.034 
58244.446 18.618 0.043 
58245.489 18.683 0.081 
58245.489 18.688 0.091 
58246.341 18.745 0.042 
58246.342 18.681 0.033 
58246.364 18.737 0.032 
58246.477 18.629 0.039 
58246.492 18.618 0.069 
58246.492 18.683 0.076 
58247.340 18.889 0.031 
58247.341 18.832 0.039 
58247.367 18.820 0.028 
58247.367 18.931 0.034 
58247.368 18.812 0.029 
58247.384 18.938 0.032 
58247.384 18.778 0.029 
58247.390 18.828 0.030 
58248.351 18.980 0.049 
58248.373 18.981 0.044 
58249.362 19.246 0.097 
58249.363 18.930 0.049 
58249.389 18.932 0.060 
58249.391 19.133 0.101 
58252.437 19.356 0.046 
58252.444 19.389 0.046 
58252.445 19.346 0.046 
58252.449 19.499 0.048 
58252.450 19.569 0.062 
58252.476 19.490 0.060 
58252.477 19.511 0.055 
58254.417 19.566 0.056 
58254.431 19.673 0.063 
58254.434 19.630 0.064 
58254.454 19.805 0.070 
58255.381 19.868 0.071 
58255.382 20.017 0.128 
58255.406 20.061 0.089 
