ZTF20abxkwca 0.02779677 125.132445 56.475698
filter ztfg
59121.417 20.142 0.205 
59121.417 20.143 0.200 
59121.507 20.759 0.118 
59134.538 20.906 0.307 
59135.451 20.957 0.144 
59135.453 21.086 0.145 
59137.448 21.132 0.148 
59140.515 20.934 0.170 
59142.463 21.145 0.163 
59142.463 21.364 0.187 
59142.489 21.317 0.154 
59143.428 21.410 0.164 
59143.431 20.952 0.120 
59144.471 21.416 0.201 
59144.472 21.780 0.254 
59144.518 21.049 0.115 
59145.472 21.002 0.142 
59145.473 21.142 0.138 
59149.465 21.320 0.244 
59149.509 21.085 0.207 
59150.445 21.063 0.287 
59150.446 20.694 0.222 
59152.529 21.149 0.292 
59152.530 21.099 0.301 
59176.494 21.894 0.277 
59176.495 21.653 0.226 
59182.549 20.780 0.289 
filter ztfr
59121.471 19.116 0.047 
59122.525 19.266 0.047 
59124.407 19.370 0.087 
59124.453 19.330 0.072 
59124.454 19.424 0.085 
59125.493 19.256 0.057 
59126.415 19.481 0.094 
59126.429 19.531 0.087 
59126.430 19.522 0.084 
59128.509 19.623 0.089 
59128.512 19.676 0.084 
59129.504 19.783 0.072 
59130.475 19.770 0.080 
59130.477 19.665 0.074 
59134.482 19.865 0.092 
59135.381 19.844 0.069 
59135.381 19.997 0.079 
59136.484 20.045 0.076 
59137.388 20.338 0.109 
59139.489 19.956 0.080 
59139.494 20.236 0.105 
59140.540 20.149 0.142 
59141.487 20.296 0.083 
59142.528 20.207 0.071 
59143.470 20.456 0.091 
59143.474 20.331 0.084 
59144.531 20.240 0.070 
59145.512 20.406 0.085 
59145.513 20.412 0.079 
59150.475 20.508 0.118 
59150.477 20.747 0.145 
59151.517 20.810 0.185 
59152.449 20.696 0.242 
59152.452 20.752 0.212 
59155.469 20.635 0.179 
59155.470 20.720 0.183 
59159.469 20.912 0.189 
59165.468 21.199 0.181 
59165.469 21.196 0.167 
59166.531 21.115 0.177 
59176.533 21.198 0.207 
filter ztfi
59140.498 20.170 0.120 
