ZTF18adbntwo 0.04774244 53.57555 1.082105
filter ztfg
58480.265 21.194 0.266 
58483.166 19.354 0.044 
58483.170 19.291 0.046 
58487.170 18.220 0.013 
58493.191 17.666 0.010 
58494.182 17.649 0.010 
58495.202 17.600 0.021 
58503.212 17.939 0.050 
58509.202 18.394 0.037 
58514.169 18.860 0.019 
filter ztfr
58482.220 19.568 0.088 
58487.236 18.295 0.019 
58490.186 17.910 0.014 
58493.134 17.756 0.013 
58503.144 17.808 0.030 
58506.222 18.074 0.043 
58514.128 18.472 0.021 
58523.151 18.592 0.025 
58538.123 19.332 0.133 
58542.150 19.733 0.098 
58547.144 19.663 0.080 
