ZTF19abywqza 0.03229 54.338344 5.354676
filter ztfg
58723.497 19.189 0.029 
58730.463 18.068 0.016 
58734.474 18.099 0.016 
58734.476 18.039 0.014 
58743.449 18.708 0.088 
58743.450 18.776 0.093 
58749.398 19.419 0.051 
58749.400 19.443 0.052 
58750.458 19.579 0.063 
58750.458 19.669 0.068 
58751.447 19.701 0.090 
58751.447 19.804 0.119 
58758.427 20.563 0.126 
58758.428 20.527 0.116 
58760.421 20.751 0.147 
58760.422 20.652 0.119 
58765.456 21.100 0.149 
58765.457 20.917 0.146 
58766.333 20.758 0.303 
58766.375 20.631 0.223 
58768.362 20.739 0.309 
58775.417 20.929 0.253 
58779.383 20.977 0.160 
58779.383 21.041 0.176 
filter ztfr
58732.519 17.669 0.028 
58732.519 17.660 0.026 
58733.522 17.639 0.029 
58739.426 17.965 0.049 
58739.426 17.965 0.047 
58740.471 17.993 0.059 
58740.471 18.071 0.058 
58748.419 18.444 0.054 
58748.420 18.403 0.055 
58761.401 19.352 0.110 
58761.402 19.357 0.110 
58765.434 19.703 0.138 
58765.434 19.683 0.138 
58776.326 19.766 0.260 
58777.430 20.221 0.295 
58778.399 19.825 0.264 
58778.400 19.753 0.237 
