ZTF18acbwavp 0.05577337 172.395951 56.423915
filter ztfg
58422.487 19.196 0.089 
58423.466 19.309 0.078 
58423.467 19.229 0.077 
58424.508 19.471 0.058 
58425.532 19.686 0.077 
58426.487 19.693 0.053 
58426.488 19.606 0.048 
58427.531 19.800 0.079 
58430.517 19.957 0.052 
58431.471 19.969 0.131 
58432.456 20.267 0.110 
58432.456 20.257 0.102 
58434.532 20.308 0.139 
58437.492 20.969 0.224 
58438.491 20.623 0.110 
58439.488 20.578 0.118 
58441.511 20.906 0.211 
58468.447 20.994 0.140 
58469.509 21.241 0.226 
58472.513 21.038 0.220 
58472.514 20.991 0.183 
58482.498 21.483 0.304 
58487.479 21.196 0.172 
58491.465 21.207 0.256 
58493.529 21.686 0.195 
58494.489 21.425 0.163 
filter ztfr
58422.536 18.839 0.039 
58423.533 18.940 0.048 
58423.534 18.853 0.047 
58424.529 18.991 0.126 
58425.476 18.905 0.044 
58426.529 18.974 0.035 
58426.530 18.952 0.039 
58427.489 18.991 0.056 
58429.508 19.036 0.039 
58429.512 18.961 0.037 
58430.476 18.987 0.032 
58431.548 19.069 0.063 
58432.546 19.047 0.037 
58432.547 18.995 0.035 
58437.532 19.239 0.043 
58438.526 19.371 0.039 
58440.528 19.574 0.049 
58440.530 19.538 0.048 
58442.415 20.210 0.228 
58442.529 19.806 0.065 
58443.430 19.633 0.087 
58443.431 19.469 0.080 
58447.468 20.138 0.176 
58447.470 19.893 0.135 
58448.474 19.799 0.140 
58448.492 19.942 0.158 
58448.552 19.938 0.104 
58449.434 19.992 0.117 
58449.530 19.998 0.114 
58455.468 20.461 0.153 
58465.510 20.469 0.104 
58468.513 20.621 0.114 
58471.553 20.526 0.103 
58472.550 20.864 0.159 
58472.551 20.555 0.123 
58474.491 20.555 0.212 
58476.450 20.505 0.194 
58481.466 20.752 0.197 
58486.492 21.101 0.173 
58486.493 21.181 0.178 
58487.540 21.010 0.160 
58493.461 21.720 0.276 
58493.514 21.419 0.183 
