ZTF19abqrrto 0.03758531 55.803753 40.165568
filter ztfg
58718.443 18.700 0.042 
58719.508 17.882 0.023 
58719.509 17.914 0.025 
58723.471 17.883 0.010 
58723.471 17.881 0.009 
58724.471 17.775 0.010 
58725.447 17.784 0.010 
58725.447 17.748 0.008 
58726.469 17.736 0.009 
58726.469 17.722 0.009 
58727.471 17.647 0.011 
58732.423 17.652 0.009 
58734.435 17.385 0.008 
58734.436 17.429 0.010 
58735.451 17.756 0.010 
58737.414 17.825 0.021 
58737.415 17.846 0.020 
58738.496 17.826 0.014 
58744.488 18.305 0.041 
58746.484 18.437 0.035 
58746.484 18.436 0.038 
58747.489 18.694 0.043 
58749.392 18.830 0.032 
58749.392 18.769 0.028 
58750.378 18.861 0.033 
58750.417 18.911 0.038 
58750.423 18.884 0.036 
58751.411 18.137 0.014 
58751.412 18.157 0.014 
58756.410 19.336 0.043 
58758.416 19.541 0.052 
58758.417 19.608 0.068 
58759.415 19.617 0.045 
58760.435 18.512 0.025 
58760.436 18.442 0.024 
58763.424 19.946 0.059 
58764.351 20.138 0.150 
58764.351 20.464 0.222 
58764.394 20.153 0.058 
58765.461 20.082 0.075 
58765.469 19.776 0.125 
58765.469 19.854 0.120 
58766.306 20.105 0.213 
58766.306 19.804 0.162 
58766.455 20.040 0.078 
58766.456 20.021 0.074 
58767.499 20.321 0.127 
58768.320 20.019 0.167 
58768.321 20.388 0.228 
58769.496 20.407 0.263 
58778.300 20.501 0.177 
58778.301 20.874 0.244 
58779.499 20.160 0.182 
58779.499 20.501 0.200 
58781.407 20.314 0.126 
58781.408 20.280 0.125 
58782.297 20.979 0.178 
58784.408 20.609 0.226 
58785.386 20.591 0.218 
58785.386 20.948 0.308 
58786.281 20.572 0.226 
58788.373 20.726 0.245 
58790.233 20.806 0.201 
58790.244 20.651 0.166 
58790.313 20.408 0.182 
58790.331 20.780 0.160 
58791.234 20.509 0.177 
58791.245 20.506 0.143 
58791.288 20.553 0.248 
58791.290 20.731 0.135 
58791.300 20.494 0.132 
58792.234 20.399 0.139 
58792.245 20.502 0.145 
58793.234 20.181 0.142 
58793.245 20.611 0.180 
58794.244 20.305 0.167 
58794.279 20.192 0.134 
58795.234 20.372 0.229 
58795.245 20.591 0.242 
58795.282 20.397 0.191 
58796.234 20.355 0.242 
58796.245 20.106 0.189 
58796.271 20.348 0.249 
58797.282 20.270 0.240 
filter ztfr
58712.451 20.718 0.202 
58715.444 19.424 0.058 
58716.466 18.270 0.130 
58716.467 18.212 0.118 
58718.482 18.524 0.032 
58722.507 17.514 0.046 
58722.507 17.516 0.042 
58723.512 17.848 0.059 
58723.512 17.857 0.059 
58724.488 17.710 0.010 
58724.506 17.760 0.055 
58724.507 17.801 0.058 
58726.514 17.654 0.050 
58726.515 17.637 0.052 
58727.498 17.559 0.008 
58732.489 17.519 0.007 
58735.494 17.541 0.010 
58738.375 17.325 0.058 
58738.509 17.672 0.011 
58739.410 17.678 0.085 
58739.411 17.785 0.088 
58740.390 17.797 0.108 
58740.408 17.837 0.106 
58741.387 17.941 0.131 
58741.387 17.879 0.128 
58741.447 17.790 0.017 
58744.393 18.107 0.155 
58744.393 18.091 0.157 
58744.446 18.058 0.032 
58747.471 18.186 0.021 
58748.395 18.298 0.128 
58748.396 17.711 0.074 
58750.470 18.213 0.020 
58759.351 18.441 0.096 
58759.351 18.388 0.085 
58759.383 18.296 0.013 
58761.351 17.925 0.089 
58761.351 17.886 0.067 
58763.486 18.604 0.020 
58764.430 18.912 0.133 
58764.431 18.990 0.135 
58764.450 18.650 0.027 
58765.370 18.077 0.095 
58765.371 18.921 0.223 
58765.431 18.730 0.025 
58766.496 18.876 0.031 
58766.498 18.816 0.026 
58772.384 18.802 0.149 
58775.330 19.323 0.304 
58775.338 19.082 0.046 
58778.387 19.378 0.075 
58778.388 19.370 0.074 
58779.319 19.298 0.043 
58783.459 19.344 0.084 
58788.338 19.705 0.076 
58788.340 19.478 0.049 
58789.279 19.498 0.075 
58790.209 19.589 0.064 
58790.220 19.679 0.082 
58790.358 19.578 0.062 
58791.210 19.597 0.074 
58791.221 19.580 0.071 
58792.211 19.730 0.078 
58792.221 19.549 0.068 
58792.371 19.714 0.068 
58793.210 19.792 0.118 
58793.221 19.576 0.077 
58793.257 19.622 0.074 
58793.257 19.839 0.107 
58793.258 19.646 0.085 
58793.258 19.893 0.092 
58793.259 19.831 0.088 
58793.259 19.725 0.090 
58793.260 19.723 0.078 
58793.260 19.774 0.077 
58793.261 19.871 0.105 
58793.261 19.988 0.105 
58793.261 19.848 0.089 
58793.262 19.730 0.085 
58793.262 19.742 0.084 
58793.263 19.547 0.072 
58793.263 19.606 0.077 
58793.264 19.887 0.093 
58793.264 19.482 0.064 
58793.265 19.754 0.090 
58793.265 19.477 0.065 
58793.265 19.677 0.077 
58793.266 19.543 0.085 
58793.266 19.829 0.098 
58793.267 19.832 0.091 
58793.267 19.807 0.089 
58793.268 19.697 0.078 
58793.268 19.636 0.070 
58793.269 19.805 0.090 
58793.269 19.918 0.090 
58793.270 19.761 0.076 
58793.270 19.655 0.070 
58793.270 19.713 0.078 
58793.271 19.814 0.094 
58793.271 19.785 0.092 
58793.272 19.651 0.073 
58793.272 19.701 0.083 
58793.273 19.635 0.082 
58793.273 19.878 0.093 
58793.274 19.898 0.095 
58793.274 19.710 0.084 
58793.275 19.644 0.074 
58793.275 19.704 0.079 
58793.275 19.868 0.090 
58793.276 19.774 0.083 
58793.276 19.804 0.078 
58793.277 19.751 0.085 
58793.277 19.664 0.096 
58793.278 19.695 0.089 
58793.278 19.787 0.086 
58793.279 19.609 0.076 
58793.279 19.819 0.085 
58793.279 19.646 0.071 
58793.280 19.705 0.081 
58793.280 19.762 0.081 
58793.281 19.593 0.067 
58793.281 19.563 0.068 
58793.282 19.556 0.064 
58793.282 19.622 0.067 
58793.283 19.745 0.075 
58793.283 19.676 0.071 
58793.284 19.870 0.081 
58793.284 19.683 0.067 
58793.284 19.641 0.070 
58793.285 19.614 0.063 
58793.285 19.750 0.073 
58793.286 19.725 0.073 
58793.286 19.485 0.057 
58793.287 19.790 0.075 
58793.287 19.722 0.070 
58793.288 19.891 0.082 
58793.288 19.562 0.059 
58793.289 19.817 0.077 
58793.289 19.775 0.074 
58793.289 19.683 0.071 
58793.290 19.708 0.074 
58793.290 19.749 0.076 
58793.291 19.849 0.081 
58793.291 19.505 0.060 
58793.292 19.907 0.081 
58793.292 19.766 0.077 
58793.293 19.819 0.083 
58793.293 19.696 0.072 
58793.293 19.946 0.088 
58793.294 19.851 0.078 
58793.294 19.817 0.075 
58793.295 19.927 0.087 
58793.295 19.680 0.066 
58793.296 19.810 0.082 
58793.296 19.605 0.064 
58793.297 19.818 0.080 
58793.297 19.676 0.071 
58793.298 19.528 0.060 
58793.298 19.677 0.067 
58793.298 19.788 0.114 
58793.299 19.664 0.073 
58793.299 19.649 0.071 
58793.300 19.823 0.089 
58793.300 19.840 0.083 
58793.301 19.758 0.080 
58793.301 19.695 0.079 
58793.302 19.783 0.097 
58793.302 19.661 0.100 
58793.303 19.646 0.097 
58793.303 19.484 0.068 
58793.303 19.659 0.078 
58793.304 19.812 0.080 
58793.304 19.611 0.070 
58793.305 19.649 0.069 
58793.305 19.666 0.070 
58793.306 19.798 0.077 
58793.306 19.504 0.057 
58793.307 19.638 0.064 
58793.307 19.725 0.069 
58793.307 19.492 0.066 
58793.308 19.906 0.084 
58793.308 19.759 0.074 
58793.309 19.859 0.075 
58793.309 19.897 0.106 
58793.310 19.581 0.069 
58793.310 19.821 0.078 
58793.311 19.986 0.103 
58793.311 19.783 0.084 
58793.312 19.644 0.065 
58793.312 19.545 0.063 
58793.312 19.737 0.072 
58793.313 19.780 0.075 
58793.313 19.799 0.074 
58793.314 19.929 0.079 
58793.314 19.519 0.062 
58793.315 19.731 0.068 
58793.315 19.600 0.067 
58793.316 19.582 0.059 
58793.316 19.677 0.066 
58793.317 19.773 0.072 
58793.317 19.647 0.065 
58793.317 19.698 0.067 
58793.318 19.727 0.070 
58793.318 19.774 0.074 
58793.319 19.726 0.071 
58793.319 19.685 0.066 
58793.320 19.696 0.063 
58793.320 19.696 0.065 
58793.321 19.689 0.065 
58793.321 19.537 0.060 
58793.321 19.607 0.067 
58793.322 19.647 0.062 
58793.322 19.714 0.065 
58793.323 19.551 0.060 
58793.323 19.657 0.064 
58793.324 19.935 0.086 
58793.324 19.736 0.068 
58793.325 19.674 0.065 
58793.325 19.874 0.078 
58793.326 19.630 0.068 
