ZTF20acgzjje 0.05751 329.358521 -19.830084
filter ztfg
59128.291 19.733 0.172 
59130.169 19.147 0.051 
59136.130 18.181 0.022 
59138.191 18.102 0.023 
59140.177 18.134 0.016 
59143.192 18.296 0.019 
59145.218 18.504 0.032 
59150.166 19.174 0.115 
59151.148 19.191 0.124 
59152.238 19.165 0.152 
59153.148 19.542 0.161 
59157.171 20.006 0.170 
59165.152 20.664 0.192 
59172.094 20.659 0.208 
59178.107 20.480 0.271 
filter ztfr
59128.232 19.494 0.096 
59130.270 18.993 0.047 
59134.190 18.467 0.038 
59138.127 18.238 0.029 
59140.127 18.124 0.018 
59143.130 18.249 0.021 
59145.169 18.263 0.021 
59149.190 18.578 0.116 
59150.221 18.766 0.119 
59151.244 18.727 0.109 
59152.190 18.613 0.058 
59153.085 18.623 0.049 
59154.195 18.818 0.086 
59158.127 19.004 0.056 
59164.126 19.558 0.128 
59165.087 19.264 0.051 
59167.106 19.990 0.179 
59168.125 19.564 0.102 
59170.110 19.910 0.111 
59178.161 19.993 0.173 
