ZTF19aazgpar 0.0868231 261.58805 19.620628
filter ztfg
58644.339 20.151 0.095 
58647.337 19.242 0.067 
58650.213 18.896 0.082 
58653.313 18.724 0.056 
58654.332 18.698 0.045 
58657.234 18.764 0.035 
58660.340 18.921 0.021 
58666.234 19.411 0.040 
58675.311 20.334 0.154 
58684.214 21.001 0.167 
filter ztfr
58644.314 20.283 0.134 
58647.275 19.571 0.100 
58650.315 19.062 0.094 
58653.402 18.702 0.058 
58657.342 18.864 0.047 
58663.300 19.042 0.042 
58669.329 19.450 0.087 
58672.230 19.506 0.059 
58675.253 19.613 0.088 
58678.214 19.737 0.138 
58681.278 19.706 0.155 
58684.172 19.957 0.139 
58691.191 20.424 0.144 
58694.189 20.739 0.159 
58697.188 20.815 0.192 
filter ztfi
58648.307 19.539 0.154 
58648.310 19.428 0.124 
58652.256 19.579 0.192 
58659.180 19.441 0.154 
58663.185 19.853 0.123 
58667.182 20.092 0.193 
58675.219 19.875 0.161 
58679.253 19.743 0.197 
