ZTF20aayxcyn 0.13054123 239.018177 33.906647
filter ztfg
58970.279 21.431 0.279 
58970.298 21.432 0.233 
58970.447 21.451 0.175 
58970.448 21.577 0.177 
58971.312 21.177 0.285 
58971.421 20.813 0.130 
58971.421 21.191 0.150 
58971.422 21.094 0.141 
58972.258 20.676 0.227 
58972.286 20.470 0.139 
58972.287 21.192 0.301 
58972.449 20.705 0.112 
58972.449 20.662 0.096 
58972.450 20.592 0.088 
58973.233 20.619 0.298 
58973.255 20.053 0.183 
58973.256 20.548 0.226 
58973.444 20.494 0.150 
58973.445 20.508 0.161 
58974.218 20.556 0.267 
58974.219 20.095 0.208 
58974.448 20.265 0.167 
58974.449 20.316 0.196 
58974.461 19.812 0.117 
58974.462 20.216 0.163 
58975.199 19.749 0.193 
58975.199 19.896 0.249 
58975.270 19.994 0.228 
58975.297 19.955 0.170 
58975.312 20.032 0.216 
58975.313 20.193 0.197 
58975.428 20.208 0.186 
58975.428 20.129 0.187 
58976.219 19.896 0.213 
58976.219 19.801 0.246 
58976.449 20.118 0.222 
58976.449 19.637 0.161 
58976.476 19.657 0.177 
58978.218 19.473 0.090 
58978.218 19.504 0.102 
58978.383 19.760 0.134 
58978.383 19.546 0.130 
58979.208 19.622 0.045 
58979.262 19.410 0.067 
58979.262 19.403 0.057 
58979.428 19.488 0.087 
58979.428 19.580 0.094 
58980.218 19.491 0.034 
58980.404 19.441 0.072 
58980.405 19.417 0.074 
58980.448 19.622 0.102 
58980.448 19.672 0.114 
58981.197 19.455 0.044 
58981.198 19.466 0.054 
58981.298 19.609 0.053 
58981.298 19.464 0.040 
58981.428 19.458 0.060 
58981.428 19.377 0.058 
58983.432 19.471 0.023 
58983.446 19.390 0.017 
58984.419 19.440 0.012 
58985.308 19.414 0.030 
58985.309 19.503 0.037 
58986.219 19.413 0.033 
58986.220 19.483 0.039 
58986.384 19.444 0.029 
58986.447 19.471 0.033 
58986.448 19.567 0.040 
58987.199 19.384 0.031 
58987.199 19.544 0.037 
58987.411 19.439 0.026 
58987.426 19.437 0.025 
58991.200 19.585 0.040 
58991.201 19.650 0.046 
58991.320 19.667 0.037 
58991.334 19.726 0.037 
58991.426 19.601 0.037 
58991.427 19.655 0.040 
58992.218 19.613 0.035 
58992.218 19.783 0.046 
58992.448 19.678 0.045 
58992.449 19.740 0.056 
58993.267 19.674 0.039 
58994.220 19.811 0.038 
58994.220 19.906 0.055 
58994.267 19.893 0.044 
58994.412 19.823 0.050 
58994.447 19.758 0.060 
58994.448 19.862 0.071 
58995.197 19.841 0.046 
58995.198 19.934 0.051 
58995.428 19.930 0.049 
