ZTF18aaxmhvk 0.075 244.677941 40.072619
filter ztfg
58270.265 20.007 0.150 
58270.281 19.793 0.114 
58272.211 19.579 0.039 
58272.248 19.593 0.050 
58272.259 19.584 0.047 
58272.261 19.561 0.049 
58273.267 19.351 0.030 
58273.283 19.336 0.031 
58273.301 19.293 0.031 
58274.248 19.258 0.032 
58274.269 19.236 0.023 
58274.284 19.221 0.025 
58276.271 19.037 0.022 
58276.346 18.927 0.027 
58276.363 18.992 0.023 
58277.328 18.916 0.024 
58277.344 18.950 0.024 
58277.360 18.911 0.022 
58278.225 18.870 0.023 
58278.348 18.885 0.021 
58278.349 18.837 0.019 
58278.362 18.918 0.022 
58279.301 18.822 0.020 
58279.321 18.833 0.022 
58279.344 18.789 0.019 
58280.265 18.757 0.017 
58280.281 18.769 0.016 
58281.261 18.795 0.019 
58281.262 18.744 0.018 
58281.285 18.736 0.017 
58282.271 18.748 0.017 
58282.279 18.789 0.021 
58282.367 18.754 0.021 
58283.269 18.723 0.016 
58283.282 18.739 0.017 
58283.299 18.766 0.017 
58284.248 18.767 0.021 
58284.260 18.801 0.019 
58284.262 18.754 0.017 
58286.247 18.780 0.018 
58286.261 18.784 0.018 
58288.341 18.926 0.019 
58288.369 18.943 0.025 
58288.385 18.947 0.032 
58289.202 18.904 0.031 
58289.374 18.885 0.024 
58290.207 18.965 0.043 
58290.219 18.951 0.032 
58290.220 19.016 0.036 
58290.245 18.963 0.037 
58291.339 19.097 0.044 
58292.218 19.087 0.046 
58292.351 19.095 0.046 
58293.187 19.149 0.068 
58293.205 19.254 0.079 
58293.222 19.348 0.090 
58293.228 19.233 0.079 
58297.247 19.500 0.109 
58298.197 20.028 0.143 
58298.220 19.880 0.116 
58299.188 20.013 0.077 
58299.200 19.799 0.076 
58299.201 19.850 0.071 
58299.224 19.995 0.111 
58300.206 20.121 0.066 
58300.218 20.092 0.083 
58300.302 20.024 0.111 
58301.261 20.138 0.108 
58301.282 20.247 0.117 
58301.304 20.099 0.097 
58302.201 20.151 0.083 
58304.204 20.321 0.066 
58304.218 20.411 0.074 
58304.308 20.250 0.074 
58305.205 20.535 0.097 
58305.225 20.547 0.090 
58305.226 20.471 0.088 
58305.304 20.525 0.088 
58306.229 20.495 0.086 
58306.302 20.481 0.099 
58306.319 20.556 0.135 
58307.218 20.678 0.102 
58307.245 20.671 0.098 
58307.320 20.588 0.105 
58308.201 20.470 0.083 
58308.202 20.493 0.085 
58308.214 20.779 0.103 
58308.383 20.818 0.164 
58310.330 20.642 0.123 
58311.328 21.012 0.176 
58312.259 20.808 0.129 
58312.343 20.790 0.147 
58313.241 20.571 0.100 
58313.319 20.661 0.131 
58313.352 20.655 0.177 
58314.241 20.701 0.142 
58314.242 20.709 0.134 
58315.384 20.339 0.163 
58316.361 20.783 0.152 
58319.178 20.667 0.239 
58320.195 20.908 0.288 
58321.392 20.780 0.200 
58322.179 20.617 0.272 
58322.228 21.084 0.280 
58325.184 20.488 0.284 
58326.175 20.403 0.235 
58331.239 20.740 0.165 
58332.184 21.011 0.172 
58337.181 21.301 0.185 
58350.236 21.262 0.301 
58350.256 20.961 0.255 
58351.284 20.918 0.302 
filter ztfr
58268.407 20.603 0.278 
58269.361 20.190 0.160 
58269.362 20.146 0.187 
58269.396 20.218 0.147 
58270.331 20.014 0.111 
58270.343 20.379 0.160 
58270.388 20.184 0.177 
58270.388 20.063 0.147 
58271.391 19.792 0.149 
58271.396 19.855 0.131 
58271.396 19.995 0.148 
58272.279 19.599 0.060 
58272.302 19.691 0.060 
58272.303 19.517 0.050 
58272.318 19.697 0.063 
58273.322 19.436 0.046 
58273.342 19.475 0.045 
58273.369 19.366 0.038 
58274.305 19.248 0.027 
58274.319 19.327 0.033 
58274.348 19.297 0.036 
58275.345 19.172 0.028 
58275.346 19.155 0.035 
58275.363 19.320 0.055 
58275.383 19.158 0.038 
58276.290 19.042 0.025 
58276.305 19.071 0.026 
58276.321 19.064 0.026 
58277.270 19.005 0.025 
58277.286 18.963 0.023 
58277.383 18.924 0.029 
58278.266 18.903 0.022 
58278.282 18.958 0.025 
58278.283 18.911 0.028 
58278.311 18.906 0.022 
58279.269 18.849 0.022 
58279.286 18.840 0.021 
58280.304 18.708 0.016 
58280.320 18.812 0.023 
58280.340 18.743 0.018 
58280.353 18.782 0.023 
58280.354 18.854 0.024 
58281.216 18.695 0.017 
58281.217 18.660 0.019 
58281.324 18.725 0.022 
58281.348 18.691 0.023 
58282.310 18.624 0.021 
58282.320 18.658 0.020 
58282.341 18.636 0.024 
58283.326 18.588 0.016 
58283.342 18.616 0.021 
58283.368 18.620 0.021 
58284.284 18.543 0.018 
58284.285 18.532 0.019 
58284.297 18.558 0.019 
58284.317 18.561 0.023 
58285.305 18.573 0.016 
58285.324 18.601 0.017 
58286.292 18.567 0.016 
58286.300 18.534 0.016 
