ZTF18acacnmr 0.083 292.720602 40.856475
filter ztfg
58384.269 20.731 0.255 
58387.176 19.892 0.112 
58390.160 19.291 0.023 
58397.104 18.999 0.032 
58397.109 18.788 0.019 
58399.102 18.947 0.044 
58400.122 18.907 0.019 
58423.155 20.347 0.111 
58429.159 20.684 0.126 
filter ztfr
58384.181 21.347 0.293 
58387.131 20.077 0.093 
58390.176 19.352 0.032 
58400.157 18.861 0.021 
58423.120 19.826 0.119 
58425.084 19.759 0.083 
58429.081 19.793 0.078 
58432.093 20.015 0.133 
58433.083 20.082 0.133 
58435.091 20.149 0.165 
58437.071 20.570 0.280 
58437.072 20.051 0.131 
58437.073 20.262 0.166 
58437.074 20.227 0.146 
58437.075 20.348 0.160 
58437.077 20.274 0.137 
58437.078 20.290 0.144 
58437.079 20.346 0.163 
58437.081 20.070 0.115 
58437.082 20.296 0.137 
58437.083 20.261 0.112 
58437.083 20.162 0.127 
58437.084 20.168 0.123 
58437.086 20.357 0.174 
58437.087 20.176 0.124 
58437.088 20.252 0.144 
58437.089 20.118 0.130 
58437.090 20.393 0.152 
58437.091 20.085 0.124 
58437.092 20.382 0.171 
58437.093 20.378 0.173 
58437.095 20.304 0.165 
58437.096 20.369 0.151 
58437.096 20.389 0.160 
58437.097 20.271 0.154 
58437.100 20.493 0.184 
58437.101 20.491 0.188 
58437.102 20.385 0.187 
58437.104 20.534 0.191 
58437.106 20.111 0.140 
58437.107 20.292 0.179 
58437.108 20.198 0.165 
58437.110 20.381 0.166 
58437.110 20.746 0.283 
58437.111 20.496 0.221 
58437.112 20.282 0.172 
58437.113 20.735 0.301 
58437.114 20.301 0.154 
58437.115 20.407 0.191 
58437.116 20.315 0.182 
58437.117 20.713 0.301 
58437.118 20.220 0.176 
58437.119 20.242 0.154 
58437.120 20.273 0.143 
58437.122 20.134 0.149 
58437.123 19.939 0.125 
58437.124 20.396 0.182 
58437.125 20.233 0.150 
58437.127 20.478 0.187 
58437.128 20.233 0.150 
58437.131 20.235 0.174 
58437.132 19.969 0.136 
58437.134 20.274 0.175 
58437.135 20.192 0.167 
58437.138 20.371 0.185 
58437.139 20.207 0.165 
58437.142 20.083 0.179 
58437.144 20.618 0.263 
58437.145 20.312 0.176 
58437.148 20.467 0.262 
58437.149 20.356 0.236 
58437.150 20.491 0.278 
58437.151 20.279 0.210 
58437.152 20.678 0.298 
58437.154 20.708 0.305 
58437.155 20.237 0.220 
58437.161 20.123 0.181 
58437.162 20.368 0.216 
58437.164 20.672 0.279 
58437.165 20.418 0.230 
58437.166 20.409 0.253 
58437.166 20.446 0.231 
58437.167 20.424 0.249 
58437.170 20.742 0.309 
58437.173 20.050 0.159 
58437.174 20.273 0.189 
58437.177 20.526 0.272 
58437.179 20.541 0.268 
58437.179 20.298 0.222 
58437.180 20.168 0.186 
58437.181 20.208 0.192 
58437.183 20.526 0.274 
58437.184 20.131 0.204 
58437.185 20.331 0.237 
58437.187 20.298 0.231 
58437.188 20.245 0.222 
58437.190 20.462 0.280 
58437.192 20.293 0.241 
58437.193 20.141 0.199 
58437.193 19.973 0.195 
58437.197 20.060 0.191 
58437.198 20.437 0.257 
58437.199 19.964 0.170 
58437.200 19.978 0.179 
58437.201 20.464 0.273 
58437.203 20.272 0.234 
58437.206 20.336 0.257 
58437.207 20.266 0.237 
58443.089 20.532 0.220 
