ZTF18acbwarv 0.06452 161.896864 41.714938
filter ztfg
58422.484 18.049 0.039 
58423.463 17.993 0.038 
58423.464 18.060 0.035 
58423.464 18.048 0.040 
58423.465 18.015 0.029 
58424.515 17.946 0.020 
58425.527 17.995 0.021 
58425.538 17.866 0.019 
58426.492 17.938 0.014 
58426.494 17.985 0.014 
58426.495 17.899 0.016 
58426.496 17.883 0.017 
58427.510 17.933 0.013 
58428.545 17.927 0.023 
58429.489 17.909 0.009 
58429.495 17.942 0.009 
58430.519 17.944 0.010 
58430.527 17.935 0.010 
58431.485 18.021 0.023 
58431.486 18.001 0.017 
58432.472 18.010 0.014 
58432.473 18.043 0.014 
58432.493 17.971 0.012 
58432.496 18.019 0.014 
58434.535 18.149 0.020 
58434.536 18.142 0.020 
58434.555 18.106 0.042 
58437.491 18.270 0.020 
58437.513 18.304 0.018 
58438.489 18.324 0.014 
58438.495 18.347 0.014 
58438.496 18.329 0.015 
58439.487 18.453 0.018 
58440.492 18.473 0.018 
58441.514 18.608 0.021 
58441.515 18.560 0.021 
58441.515 18.591 0.021 
58443.535 18.744 0.015 
58443.535 18.795 0.017 
58443.536 18.724 0.017 
58450.495 19.541 0.082 
58450.497 19.489 0.078 
58450.510 19.447 0.067 
58450.511 19.368 0.064 
58461.496 20.538 0.200 
58461.497 20.476 0.190 
58464.482 20.685 0.108 
58464.483 20.322 0.090 
58464.483 20.513 0.086 
58464.484 20.331 0.093 
58468.456 20.768 0.116 
58468.457 20.726 0.117 
58469.513 20.683 0.090 
58469.514 20.901 0.108 
58472.512 20.838 0.182 
58480.495 20.171 0.183 
58482.496 21.057 0.200 
58486.528 21.130 0.223 
58487.463 20.986 0.130 
58491.467 20.636 0.193 
58492.512 21.056 0.121 
58492.514 20.904 0.124 
58493.527 21.340 0.140 
58494.484 21.150 0.126 
58494.485 21.005 0.121 
58494.519 21.285 0.170 
58494.520 21.373 0.184 
filter ztfr
58422.541 18.253 0.033 
58423.530 18.189 0.025 
58423.531 18.196 0.027 
58423.541 18.166 0.023 
58423.541 18.201 0.023 
58424.524 18.137 0.030 
58425.488 18.133 0.031 
58426.507 18.205 0.020 
58426.508 18.163 0.021 
58426.524 18.017 0.022 
58426.525 18.071 0.021 
58427.493 18.058 0.027 
58430.492 17.992 0.013 
58431.528 18.038 0.026 
58431.539 18.086 0.032 
58432.524 18.117 0.017 
58432.533 18.118 0.016 
58432.534 18.110 0.017 
58432.535 18.049 0.015 
58434.486 18.110 0.032 
58434.493 18.133 0.036 
58437.533 18.314 0.020 
58439.390 18.458 0.031 
58440.555 18.506 0.021 
58440.558 18.575 0.024 
58441.526 18.610 0.038 
58441.527 18.631 0.037 
58443.468 18.584 0.029 
58443.469 18.644 0.032 
58443.470 18.552 0.030 
58447.465 18.788 0.049 
58447.466 18.830 0.052 
58447.484 18.831 0.052 
58447.488 18.768 0.063 
58447.535 18.819 0.074 
58447.536 18.586 0.056 
58447.536 18.714 0.063 
58447.537 18.870 0.072 
58448.471 18.743 0.059 
58448.486 18.959 0.060 
58448.486 18.829 0.057 
58448.533 18.820 0.043 
58448.535 18.728 0.043 
58449.435 18.815 0.043 
58449.507 18.831 0.042 
58449.529 18.840 0.042 
58450.525 18.847 0.039 
58450.526 18.785 0.034 
58455.476 19.110 0.052 
58455.477 18.943 0.038 
58455.523 18.985 0.042 
58455.524 18.834 0.051 
58455.529 18.992 0.062 
58461.531 19.285 0.059 
58461.533 19.180 0.060 
58461.534 19.310 0.059 
58461.535 19.270 0.052 
58464.537 19.387 0.047 
58465.500 19.459 0.054 
58471.535 19.910 0.083 
58471.537 19.677 0.053 
58471.538 19.832 0.070 
58472.547 19.927 0.070 
58472.549 19.813 0.074 
58476.443 20.013 0.150 
58480.449 20.408 0.231 
58481.464 20.207 0.135 
58486.460 20.305 0.111 
58487.434 20.479 0.131 
58491.533 20.388 0.147 
58491.534 20.330 0.154 
58491.535 20.342 0.116 
58492.489 20.480 0.184 
58492.491 20.332 0.116 
