ZTF20accovje 0.09615728 329.353485 18.043117
filter ztfg
59118.359 19.471 0.039 
59119.192 19.398 0.071 
59119.220 19.302 0.063 
59119.365 19.345 0.069 
59120.212 19.325 0.097 
59120.273 19.251 0.091 
59120.355 19.105 0.088 
59121.186 19.012 0.060 
59121.276 19.055 0.067 
59121.335 19.033 0.071 
59121.421 18.948 0.132 
59122.233 18.972 0.085 
59122.296 19.013 0.097 
59122.334 19.196 0.123 
59123.103 18.776 0.087 
59123.189 19.106 0.103 
59123.190 19.149 0.105 
59124.129 19.169 0.094 
59124.155 19.005 0.082 
59125.191 18.980 0.054 
59125.220 18.930 0.050 
59125.221 18.939 0.055 
59125.247 18.933 0.057 
59125.417 18.956 0.132 
59128.184 19.007 0.040 
59128.288 19.024 0.047 
59128.364 19.079 0.077 
59129.296 19.023 0.038 
59129.310 18.991 0.040 
59129.311 19.113 0.045 
59129.360 19.094 0.056 
59130.174 19.124 0.024 
59130.175 19.151 0.024 
59130.362 19.030 0.058 
59134.236 19.303 0.038 
59134.237 19.305 0.038 
59134.255 19.229 0.035 
59135.237 19.322 0.029 
59135.238 19.344 0.035 
59136.138 19.396 0.035 
59136.215 19.399 0.030 
59136.226 19.315 0.027 
59136.339 19.360 0.043 
59137.235 19.394 0.043 
59137.236 19.481 0.046 
59138.214 19.393 0.038 
59138.228 19.476 0.053 
59138.248 19.424 0.049 
59139.196 19.584 0.034 
59139.218 19.553 0.039 
59140.153 19.582 0.035 
59140.173 19.605 0.034 
59140.174 19.589 0.033 
59140.279 19.596 0.043 
59143.188 19.944 0.049 
59143.194 19.983 0.054 
59143.362 19.818 0.072 
59144.132 19.853 0.071 
59144.182 19.830 0.087 
59144.183 20.027 0.106 
59145.212 20.027 0.076 
59145.252 20.146 0.087 
59145.280 20.090 0.057 
59149.235 20.224 0.293 
59149.236 19.997 0.265 
59149.316 19.878 0.312 
59150.183 20.510 0.260 
59151.172 20.558 0.240 
59151.174 20.345 0.209 
59152.125 20.919 0.287 
59153.164 20.428 0.236 
59156.113 20.910 0.163 
59156.114 20.566 0.137 
59164.195 19.708 0.112 
59202.154 20.553 0.281 
filter ztfr
59118.250 19.416 0.050 
59118.323 19.436 0.049 
59119.168 19.407 0.072 
59119.385 19.256 0.072 
59120.191 19.250 0.076 
59121.149 19.067 0.059 
59121.196 19.266 0.075 
59121.197 19.320 0.081 
59122.191 19.134 0.081 
59122.211 19.096 0.079 
59123.291 19.046 0.118 
59123.292 19.091 0.122 
59123.375 19.026 0.138 
59124.245 19.053 0.065 
59124.246 19.071 0.073 
59124.273 19.069 0.071 
59124.335 19.125 0.099 
59125.276 18.981 0.052 
59125.277 19.121 0.051 
59125.334 18.967 0.065 
59128.250 18.985 0.042 
59129.192 19.114 0.036 
59129.254 19.047 0.033 
59130.194 19.106 0.027 
59130.195 19.074 0.027 
59130.265 19.042 0.042 
59134.150 19.112 0.038 
59134.182 19.101 0.030 
59134.194 19.098 0.033 
59134.195 19.133 0.028 
59135.267 19.127 0.034 
59135.268 19.142 0.033 
59135.387 19.140 0.072 
59136.155 19.159 0.037 
59136.186 19.272 0.038 
59136.187 19.297 0.041 
59137.206 19.154 0.034 
59137.207 19.152 0.033 
59137.337 19.173 0.056 
59138.123 19.279 0.046 
59138.135 19.250 0.035 
59138.146 19.269 0.033 
59138.288 19.260 0.055 
59139.233 19.332 0.038 
59139.234 19.346 0.038 
59139.276 19.329 0.042 
59140.119 19.428 0.039 
59140.138 19.433 0.033 
59140.139 19.341 0.033 
59140.234 19.347 0.033 
59141.172 19.513 0.044 
59142.142 19.554 0.035 
59143.222 19.628 0.044 
59143.223 19.598 0.040 
59144.204 19.555 0.052 
59144.205 19.598 0.045 
59144.227 19.649 0.044 
59145.174 19.477 0.048 
59145.175 19.546 0.044 
59146.209 19.614 0.084 
59147.278 19.441 0.134 
59149.107 20.023 0.237 
59149.136 19.900 0.227 
59149.340 19.446 0.203 
59150.218 19.730 0.138 
59150.227 19.851 0.157 
59150.312 19.679 0.175 
59151.121 19.709 0.099 
59151.122 20.054 0.131 
59152.221 19.928 0.137 
59152.272 19.628 0.161 
59153.090 19.796 0.108 
59153.090 19.846 0.103 
59153.317 19.719 0.198 
59154.182 19.913 0.134 
59154.190 20.082 0.141 
59154.215 19.777 0.119 
59155.096 19.697 0.065 
59155.112 20.119 0.093 
59155.112 19.773 0.066 
59156.156 19.835 0.079 
59158.142 20.070 0.101 
59158.223 19.841 0.119 
59164.156 20.203 0.115 
59165.090 20.172 0.089 
59165.091 20.248 0.079 
59165.222 20.063 0.092 
59167.124 20.327 0.124 
59167.124 20.616 0.154 
59167.125 20.595 0.133 
59167.196 20.469 0.128 
59168.120 20.441 0.108 
59168.121 20.423 0.132 
59168.132 20.533 0.119 
59169.149 20.488 0.153 
59169.150 20.700 0.176 
59169.165 20.639 0.170 
59169.197 20.557 0.163 
59170.113 20.646 0.120 
59170.130 20.503 0.109 
59170.131 20.705 0.137 
59171.104 20.500 0.122 
59171.110 20.672 0.127 
59171.124 20.519 0.118 
59172.135 20.789 0.149 
59172.135 20.898 0.166 
59173.112 20.822 0.146 
59173.113 20.577 0.120 
59173.224 20.595 0.152 
59174.111 20.575 0.124 
59174.112 20.781 0.162 
59175.107 20.304 0.180 
59177.089 20.957 0.299 
59178.095 20.553 0.155 
59179.103 21.052 0.273 
59179.104 20.690 0.175 
59179.117 20.925 0.211 
59181.090 20.678 0.292 
59182.184 20.418 0.236 
59183.072 20.750 0.297 
59187.172 20.558 0.288 
59205.136 21.184 0.298 
