ZTF19aatlmbo 0.0078 208.371399 40.275421
filter ztfg
58635.230 15.171 0.002 
58636.237 15.332 0.003 
58636.266 15.309 0.002 
58636.278 15.302 0.002 
58638.187 15.508 0.002 
58638.194 15.520 0.002 
58638.195 15.507 0.002 
58638.323 15.558 0.002 
58640.179 15.726 0.003 
58640.179 15.694 0.003 
58640.180 15.686 0.003 
58640.207 15.751 0.002 
58640.322 15.760 0.001 
58641.185 15.825 0.002 
58641.207 15.831 0.003 
58641.223 15.889 0.002 
58644.201 16.221 0.004 
58649.185 16.559 0.011 
58649.194 16.521 0.008 
58649.344 16.569 0.011 
58650.201 16.536 0.007 
58651.179 16.602 0.009 
58651.197 16.618 0.009 
58652.187 16.616 0.006 
58652.192 16.641 0.007 
58652.230 16.651 0.009 
58653.259 16.660 0.008 
58653.281 16.667 0.008 
58653.292 16.678 0.009 
58653.298 16.650 0.009 
58654.246 16.700 0.006 
58654.259 16.696 0.007 
58654.288 16.711 0.008 
58655.238 16.751 0.006 
58655.255 16.767 0.006 
58655.277 16.813 0.010 
58657.197 16.776 0.005 
58658.230 16.808 0.004 
58663.219 16.910 0.005 
58665.197 16.923 0.004 
58665.230 16.932 0.005 
58666.228 16.951 0.004 
58667.324 16.975 0.007 
58670.195 17.041 0.007 
58673.178 17.034 0.007 
58676.298 17.134 0.015 
58679.177 17.123 0.010 
58682.174 17.161 0.009 
58685.194 17.180 0.005 
58692.193 17.303 0.007 
58708.159 17.506 0.018 
58715.157 17.668 0.011 
58718.160 17.745 0.013 
58723.158 17.830 0.019 
filter ztfr
58635.262 14.837 0.003 
58636.221 14.830 0.000 
58638.218 14.848 0.001 
58638.219 14.842 0.002 
58638.242 14.844 0.002 
58638.253 14.845 0.005 
58640.229 14.890 0.002 
58640.238 14.909 0.002 
58641.281 14.976 0.001 
58641.284 14.989 0.002 
58641.310 14.978 0.003 
58641.317 14.989 0.001 
58644.265 15.245 0.002 
58647.240 15.513 0.003 
58649.228 15.601 0.004 
58649.235 15.593 0.004 
58649.269 15.649 0.004 
58650.235 15.639 0.004 
58650.236 15.619 0.004 
58650.275 15.620 0.004 
58651.247 15.744 0.004 
58651.256 15.765 0.004 
58651.289 15.723 0.004 
58652.280 15.780 0.004 
58652.301 15.745 0.005 
58652.318 15.765 0.004 
58653.191 15.833 0.003 
58653.213 15.816 0.003 
58654.184 15.919 0.003 
58654.200 15.954 0.004 
58654.228 15.897 0.004 
58655.176 15.966 0.004 
58655.209 15.935 0.004 
58655.228 15.950 0.004 
58657.268 16.037 0.003 
58658.237 16.077 0.003 
58660.223 16.138 0.003 
58660.224 16.146 0.003 
58660.236 16.156 0.003 
58663.199 16.253 0.004 
58665.259 16.312 0.003 
58667.217 16.401 0.004 
58670.179 16.514 0.006 
58673.195 16.569 0.005 
58676.211 16.792 0.036 
58679.218 16.756 0.007 
58682.239 16.870 0.008 
58692.187 17.318 0.014 
58695.209 17.393 0.013 
58698.181 17.458 0.014 
58705.159 17.737 0.019 
58712.241 17.855 0.040 
filter ztfi
58635.180 15.143 0.002 
58639.203 15.007 0.003 
58643.220 15.149 0.003 
58648.294 15.580 0.005 
58652.237 15.860 0.005 
58657.174 16.120 0.006 
58661.174 16.354 0.007 
58669.299 16.700 0.009 
