ZTF18aaimxdx 0.04210663 266.036898 39.355355
filter ztfg
58206.428 20.724 0.230 
58206.468 20.980 0.276 
58206.496 20.980 0.241 
58206.519 20.966 0.212 
58206.520 20.714 0.159 
58207.422 20.574 0.268 
58207.453 20.330 0.200 
58207.475 20.449 0.235 
58207.492 20.230 0.163 
58207.515 20.439 0.215 
58208.429 19.723 0.264 
58208.444 19.578 0.296 
58209.473 19.419 0.140 
58209.495 19.472 0.146 
58209.496 19.541 0.161 
58209.519 19.452 0.141 
58210.403 19.152 0.100 
58210.427 19.152 0.094 
58210.492 19.439 0.128 
58210.502 19.365 0.108 
58211.403 19.083 0.136 
58211.428 18.969 0.108 
58211.452 19.236 0.128 
58211.496 19.121 0.114 
58227.365 19.470 0.060 
58228.474 19.683 0.069 
58228.493 19.796 0.080 
58229.492 19.876 0.063 
58229.493 19.837 0.056 
58230.405 19.935 0.060 
58230.486 19.874 0.059 
58231.404 19.990 0.068 
58231.424 20.144 0.088 
58231.451 20.100 0.095 
58231.464 20.127 0.079 
58231.494 19.950 0.077 
58232.442 20.087 0.078 
58232.492 20.205 0.102 
58232.492 20.168 0.098 
58234.359 20.311 0.278 
58234.495 20.202 0.152 
58235.391 20.027 0.165 
58235.406 20.514 0.273 
58235.410 20.641 0.296 
58235.424 20.284 0.245 
58235.466 20.479 0.254 
58235.489 20.980 0.297 
58235.490 20.500 0.209 
58236.478 20.324 0.268 
58236.491 20.163 0.225 
58246.364 21.255 0.242 
58246.477 21.142 0.266 
58248.373 21.201 0.207 
58258.318 21.239 0.224 
58258.364 21.621 0.305 
58258.365 21.489 0.247 
58291.347 21.463 0.276 
58291.433 21.666 0.209 
filter ztfr
58216.387 18.327 0.029 
58216.419 18.379 0.040 
58216.420 18.320 0.038 
58216.519 18.426 0.056 
58217.413 18.204 0.017 
58217.422 18.204 0.016 
58217.444 18.243 0.019 
58217.475 18.204 0.017 
58217.498 18.163 0.018 
58217.520 18.272 0.025 
58218.392 18.235 0.019 
58218.411 18.186 0.019 
58218.433 18.153 0.018 
58218.473 18.170 0.022 
58218.500 18.168 0.022 
58219.431 18.218 0.027 
58219.451 18.277 0.029 
58219.503 18.298 0.045 
58222.382 18.248 0.024 
58222.405 18.233 0.025 
58222.426 18.257 0.021 
58222.445 18.159 0.022 
58222.463 18.232 0.024 
58222.499 18.211 0.022 
58222.500 18.265 0.023 
58224.432 18.380 0.031 
58224.444 18.494 0.043 
58226.446 18.482 0.024 
58226.453 18.467 0.026 
58226.490 18.438 0.025 
58226.491 18.510 0.029 
58229.404 18.666 0.029 
58229.427 18.698 0.024 
58229.446 18.665 0.025 
58229.447 18.673 0.025 
58230.426 18.685 0.029 
58230.452 18.768 0.048 
58231.297 18.859 0.045 
58231.360 18.886 0.046 
58232.385 18.986 0.065 
58244.464 20.238 0.219 
58247.410 20.338 0.128 
58247.411 20.195 0.116 
58247.429 20.289 0.130 
58247.447 20.358 0.141 
58254.475 20.768 0.204 
58255.319 20.638 0.178 
58257.344 20.879 0.180 
58257.410 20.818 0.188 
58257.430 20.494 0.139 
58257.478 20.811 0.190 
58259.454 21.206 0.304 
58263.343 20.714 0.232 
58263.344 21.099 0.311 
58266.333 20.719 0.288 
58268.409 20.543 0.193 
58270.374 20.950 0.290 
58273.409 21.078 0.192 
58273.410 20.956 0.186 
filter ztfi
58227.393 18.784 0.062 
58232.351 19.040 0.063 
58242.486 19.859 0.133 
