ZTF20aaormnl 0.08018532 135.531149 12.361675
filter ztfg
58898.248 20.034 0.065 
58898.249 20.006 0.073 
58898.249 20.056 0.059 
58898.254 20.125 0.064 
58903.255 18.770 0.022 
58903.292 18.818 0.026 
58903.303 18.829 0.028 
58903.304 18.821 0.021 
58912.247 18.429 0.034 
58963.209 21.419 0.220 
filter ztfr
58896.288 20.884 0.154 
58896.289 20.802 0.148 
58896.289 21.136 0.191 
58899.303 19.900 0.053 
58899.304 19.842 0.046 
58899.304 19.787 0.052 
58900.246 19.704 0.058 
58900.247 19.703 0.051 
58900.247 19.633 0.053 
58903.212 19.152 0.037 
58906.213 18.839 0.043 
58909.303 18.679 0.044 
58912.214 18.603 0.036 
58938.168 19.588 0.031 
58939.126 19.736 0.046 
58939.128 19.704 0.076 
58939.129 19.659 0.084 
58939.193 19.643 0.061 
58939.228 19.698 0.044 
58940.192 19.685 0.160 
58954.226 20.375 0.069 
58954.235 20.348 0.063 
58955.214 20.512 0.122 
