ZTF18aahoymn 0.10304039 140.744815 9.069657
filter ztfg
58202.256 20.399 0.166 
58202.266 20.150 0.139 
58207.236 19.171 0.095 
58207.260 18.973 0.090 
58210.214 18.791 0.090 
58210.231 19.099 0.123 
58234.227 19.581 0.140 
58237.207 20.212 0.257 
58243.193 20.840 0.182 
58247.187 20.814 0.108 
filter ztfr
58214.194 18.658 0.121 
58217.198 18.782 0.037 
58217.219 18.775 0.036 
58221.202 18.765 0.094 
58224.177 18.946 0.128 
58227.164 19.020 0.039 
58243.151 19.672 0.069 
58247.217 19.785 0.073 
