ZTF20acxzqyp 0.02813325 150.277681 54.78959
filter ztfg
59248.282 18.298 0.014 
59248.406 18.268 0.019 
59248.482 18.274 0.024 
59249.432 18.338 0.029 
59250.304 18.404 0.016 
59250.305 18.488 0.018 
59250.318 18.383 0.018 
59251.282 18.479 0.017 
59251.413 18.524 0.019 
59252.259 18.517 0.015 
59253.250 18.577 0.021 
59253.271 18.462 0.022 
59253.271 18.498 0.022 
59258.359 18.792 0.024 
59260.284 18.912 0.052 
59260.367 18.894 0.027 
59262.305 18.900 0.026 
59262.518 18.864 0.042 
59263.261 18.810 0.046 
59264.258 18.931 0.037 
59264.325 18.935 0.022 
59264.345 18.953 0.025 
59265.197 18.957 0.033 
59265.384 19.000 0.024 
59266.165 18.889 0.060 
59266.309 18.892 0.052 
59267.252 18.909 0.054 
59268.208 18.948 0.053 
59268.219 18.979 0.052 
59268.305 18.877 0.055 
59268.305 18.992 0.066 
59268.306 18.949 0.054 
59268.306 18.860 0.054 
59270.281 19.031 0.086 
59272.391 19.140 0.129 
59273.321 18.870 0.136 
59273.322 18.843 0.136 
59273.323 19.179 0.165 
59273.324 18.868 0.119 
59274.249 18.692 0.096 
59275.197 19.002 0.037 
59276.240 19.180 0.034 
59276.241 19.144 0.034 
59276.427 19.135 0.064 
59278.271 19.163 0.041 
59290.226 19.393 0.034 
59290.227 19.456 0.035 
59292.250 19.224 0.043 
59292.281 19.384 0.040 
59292.282 19.514 0.041 
59293.195 19.235 0.052 
59293.196 19.387 0.064 
59293.302 19.426 0.036 
59294.258 19.377 0.065 
59294.259 19.454 0.070 
59296.280 19.337 0.100 
59296.281 19.300 0.106 
59297.248 19.275 0.109 
59297.249 19.405 0.133 
59297.250 19.183 0.101 
59298.256 19.368 0.173 
59298.257 19.680 0.175 
59300.327 19.482 0.179 
59301.261 19.557 0.179 
59302.178 19.486 0.115 
59302.179 19.534 0.119 
59303.273 19.361 0.094 
59304.194 19.483 0.062 
59304.195 19.472 0.067 
59306.326 19.471 0.059 
59306.327 19.578 0.056 
59307.164 19.566 0.038 
59308.262 19.679 0.045 
59308.263 19.560 0.036 
59309.184 19.607 0.041 
59312.223 19.792 0.060 
59314.228 19.704 0.039 
59321.258 19.843 0.046 
filter ztfr
59248.430 17.253 0.008 
59248.431 17.236 0.008 
59249.350 17.312 0.016 
59249.405 17.332 0.022 
59250.238 17.365 0.010 
59250.344 17.419 0.008 
59250.446 17.425 0.010 
59251.302 17.482 0.008 
59251.466 17.454 0.008 
59252.198 17.508 0.008 
59252.305 17.556 0.007 
59252.308 17.536 0.007 
59253.322 17.631 0.008 
59253.347 17.610 0.008 
59254.265 17.695 0.008 
59254.390 17.696 0.010 
59254.411 17.703 0.012 
59255.285 17.765 0.009 
59255.409 17.785 0.008 
59256.228 17.804 0.009 
59256.411 17.765 0.008 
59256.412 17.804 0.009 
59257.219 17.892 0.009 
59258.323 17.902 0.013 
59260.246 17.966 0.025 
59260.391 17.988 0.020 
59262.221 18.055 0.018 
59262.222 18.035 0.018 
59262.241 18.091 0.023 
59263.219 18.121 0.027 
59263.391 18.095 0.026 
59264.197 18.135 0.018 
59264.301 18.178 0.013 
59264.365 18.104 0.011 
59265.258 18.169 0.016 
59265.302 18.196 0.015 
59266.259 18.253 0.029 
59266.268 18.243 0.027 
59266.372 18.184 0.025 
59267.187 18.259 0.031 
59267.306 18.237 0.024 
59268.263 18.263 0.020 
59268.297 18.265 0.020 
59268.363 18.228 0.022 
59270.307 18.354 0.036 
59272.277 18.358 0.043 
59274.391 18.527 0.072 
59275.350 18.529 0.034 
59275.412 18.507 0.040 
59276.404 18.504 0.030 
59278.167 18.615 0.028 
59280.262 18.713 0.017 
59280.263 18.739 0.016 
59280.306 18.779 0.020 
59281.215 18.792 0.031 
59281.258 18.818 0.031 
59290.250 19.031 0.029 
59292.231 18.992 0.026 
59292.232 19.123 0.028 
59293.222 19.100 0.032 
59294.216 19.078 0.043 
59294.217 19.155 0.047 
59296.340 19.130 0.081 
59296.341 19.195 0.084 
59297.226 19.356 0.088 
59298.282 19.493 0.225 
59301.291 19.434 0.179 
59302.201 19.407 0.089 
59302.202 19.246 0.069 
59303.327 19.442 0.075 
59304.178 19.506 0.060 
59304.182 19.543 0.056 
59306.246 19.409 0.036 
59306.247 19.565 0.046 
59307.221 19.529 0.035 
59308.209 19.631 0.046 
59309.229 19.570 0.047 
59310.305 19.690 0.056 
59310.306 19.673 0.054 
59312.302 19.631 0.060 
59314.176 19.819 0.061 
59316.285 19.844 0.061 
59319.204 20.152 0.083 
59321.230 20.051 0.064 
filter ztfi
59248.324 17.534 0.019 
59251.342 17.753 0.014 
59266.339 18.567 0.073 
59269.415 18.546 0.080 
59297.197 19.570 0.207 
