ZTF20acxyipy 0.12875632 160.707499 0.883026
filter ztfg
59201.490 19.729 0.063 
59203.400 19.617 0.110 
59203.411 19.544 0.078 
59219.409 19.892 0.150 
59219.419 19.638 0.145 
59221.477 19.930 0.099 
59222.405 19.989 0.078 
59223.397 20.024 0.103 
59224.457 20.014 0.139 
59226.459 20.554 0.172 
59227.439 20.468 0.108 
59228.407 20.644 0.136 
59230.465 20.847 0.172 
59230.467 20.655 0.128 
59232.437 20.950 0.162 
59232.437 20.762 0.120 
filter ztfr
59203.475 19.588 0.088 
59203.482 19.767 0.101 
59210.426 19.414 0.150 
59219.479 19.607 0.089 
59221.403 19.625 0.088 
59222.442 19.710 0.086 
59223.461 19.804 0.107 
59224.485 19.846 0.118 
59226.485 20.048 0.140 
59228.478 19.902 0.083 
59230.444 20.142 0.127 
59230.449 20.009 0.094 
59232.484 20.179 0.100 
59255.401 20.856 0.158 
59268.275 20.862 0.267 
59269.313 20.944 0.267 
59269.358 20.930 0.303 
