ZTF18acbwasl 0.09791868 156.874945 37.874399
filter ztfg
58422.484 18.791 0.062 
58423.463 18.912 0.074 
58423.464 18.747 0.056 
58424.515 18.842 0.033 
58425.538 18.964 0.036 
58426.495 19.028 0.027 
58426.496 18.995 0.025 
58427.509 18.982 0.033 
58428.545 18.991 0.031 
58429.486 19.049 0.019 
58429.496 19.088 0.021 
58430.519 19.104 0.021 
58431.485 19.173 0.047 
58432.493 19.303 0.039 
58432.496 19.215 0.037 
58434.536 19.381 0.055 
58437.491 19.804 0.073 
58438.489 19.901 0.053 
58438.496 19.846 0.045 
58441.514 20.273 0.078 
58441.515 20.169 0.081 
58443.535 20.318 0.068 
58469.513 21.968 0.268 
58493.527 21.712 0.200 
filter ztfr
58422.541 18.877 0.057 
58423.530 18.880 0.047 
58423.541 18.859 0.041 
58424.524 18.843 0.036 
58425.487 18.958 0.057 
58426.524 18.979 0.033 
58426.525 18.959 0.028 
58427.494 18.893 0.044 
58428.505 19.009 0.042 
58429.534 18.996 0.026 
58429.535 18.961 0.024 
58430.492 19.080 0.029 
58431.528 19.043 0.068 
58432.533 19.081 0.041 
58432.534 19.081 0.043 
58434.493 19.118 0.091 
58437.533 19.528 0.054 
58438.534 19.434 0.040 
58438.535 19.379 0.035 
58440.536 19.574 0.046 
58441.526 19.600 0.086 
58441.527 19.555 0.081 
58443.468 19.517 0.072 
58447.465 19.876 0.152 
58447.466 19.662 0.111 
58447.535 19.428 0.122 
58447.536 19.851 0.169 
58448.486 19.994 0.154 
58448.533 19.750 0.104 
58449.529 19.801 0.107 
58450.525 19.921 0.110 
58450.526 19.804 0.078 
58455.476 20.157 0.144 
58455.523 20.155 0.154 
58461.531 20.406 0.135 
58461.533 20.431 0.158 
58464.536 20.600 0.089 
58464.537 20.646 0.099 
58465.500 21.069 0.168 
58468.507 20.854 0.129 
58471.535 20.859 0.174 
58471.536 21.131 0.186 
58472.547 20.894 0.161 
58493.518 21.305 0.170 
