ZTF19aanuuen 0.07009692 237.838224 8.271456
filter ztfg
58572.481 19.228 0.041 
58575.482 18.678 0.032 
58575.483 18.684 0.028 
58580.457 18.358 0.023 
58581.462 18.369 0.021 
58583.397 18.351 0.021 
58584.447 18.362 0.021 
58591.253 18.739 0.143 
58592.454 18.952 0.126 
58594.275 19.007 0.161 
58597.461 19.308 0.054 
58597.462 19.337 0.075 
58599.348 19.402 0.024 
58599.359 19.343 0.022 
58600.397 19.465 0.036 
58608.316 20.153 0.080 
58616.275 20.700 0.193 
58635.213 21.331 0.146 
58644.210 20.886 0.171 
58646.209 21.114 0.306 
filter ztfr
58572.457 19.318 0.042 
58583.334 18.376 0.029 
58584.393 18.377 0.030 
58586.377 18.287 0.023 
58587.378 18.337 0.058 
58591.398 18.500 0.065 
58597.380 18.824 0.032 
58597.381 18.848 0.051 
58605.378 18.996 0.029 
58608.338 19.139 0.046 
58612.336 19.225 0.029 
58616.359 19.380 0.044 
58632.304 20.157 0.092 
58635.290 20.161 0.059 
58638.270 20.321 0.085 
58641.274 20.200 0.065 
58644.253 20.499 0.141 
58647.252 20.853 0.270 
58650.254 20.489 0.269 
filter ztfi
58581.393 19.004 0.067 
58586.507 19.023 0.060 
58587.352 19.147 0.116 
58607.280 19.749 0.122 
58607.280 19.588 0.074 
58612.331 19.381 0.064 
58616.318 19.537 0.079 
58627.420 20.014 0.120 
58636.295 19.962 0.117 
58640.294 20.407 0.161 
