ZTF19aapapdb 0.13194005 244.796163 57.98001
filter ztfg
58580.412 19.987 0.087 
58580.427 19.759 0.069 
58580.428 19.948 0.086 
58581.478 19.962 0.106 
58581.485 19.833 0.115 
58582.338 19.915 0.078 
58582.363 19.708 0.074 
58582.387 19.815 0.078 
58583.385 19.962 0.143 
58583.412 19.854 0.104 
58583.413 20.005 0.125 
58584.466 19.733 0.071 
58584.497 19.735 0.074 
58586.414 19.904 0.081 
58586.429 19.854 0.067 
58586.431 19.777 0.063 
58586.447 19.858 0.073 
58587.447 19.716 0.106 
58588.318 19.640 0.124 
58588.468 19.774 0.077 
58588.487 19.790 0.097 
58591.226 19.937 0.263 
58591.233 19.923 0.266 
58591.261 19.706 0.170 
58592.446 19.740 0.157 
58592.471 19.837 0.174 
58592.491 19.798 0.203 
58592.492 19.789 0.140 
58593.477 20.062 0.264 
58593.496 19.535 0.205 
58594.270 19.768 0.187 
58596.452 20.072 0.143 
58596.453 20.196 0.150 
58596.471 20.236 0.167 
58596.488 20.001 0.148 
58597.303 20.177 0.139 
58597.471 20.043 0.111 
58598.281 20.431 0.124 
58599.257 20.348 0.074 
58607.434 21.343 0.215 
filter ztfr
58574.451 20.286 0.189 
58575.448 20.681 0.172 
58575.450 20.591 0.188 
58580.370 20.154 0.146 
58580.472 20.011 0.121 
58580.473 19.957 0.141 
58580.494 19.926 0.149 
58580.508 20.120 0.156 
58581.409 19.912 0.162 
58581.452 19.912 0.135 
58582.412 20.210 0.129 
58582.434 19.902 0.095 
58582.456 20.047 0.128 
58583.500 19.867 0.142 
58584.375 19.824 0.127 
58584.381 19.697 0.108 
58584.407 19.875 0.129 
58585.413 19.803 0.089 
58585.436 19.922 0.118 
58586.368 19.781 0.120 
58586.389 19.506 0.132 
58586.390 19.898 0.168 
58586.493 19.626 0.088 
58587.387 19.604 0.143 
58588.388 19.804 0.133 
58588.429 19.648 0.089 
58588.458 19.589 0.091 
58589.245 19.462 0.235 
58591.406 19.787 0.168 
58591.426 19.783 0.180 
58591.457 20.275 0.237 
58592.310 19.839 0.192 
58593.304 19.556 0.113 
58593.382 19.842 0.157 
58593.411 19.749 0.133 
58593.437 19.694 0.135 
58596.311 19.917 0.140 
58596.323 19.997 0.185 
58596.401 19.979 0.140 
58596.402 19.638 0.099 
58597.374 20.031 0.131 
58597.390 19.871 0.097 
58597.410 19.916 0.109 
58598.353 19.875 0.099 
58598.367 19.842 0.097 
58598.387 19.916 0.109 
58602.302 20.069 0.133 
58605.384 20.312 0.168 
58605.386 20.078 0.146 
58605.412 20.445 0.156 
58605.437 20.116 0.119 
58606.282 20.250 0.153 
58607.347 20.550 0.172 
58607.372 20.174 0.109 
58607.394 20.364 0.167 
58612.352 20.610 0.168 
58612.430 20.397 0.149 
58612.431 20.645 0.179 
58616.370 20.835 0.262 
58616.371 20.403 0.163 
58616.386 20.552 0.175 
58616.414 21.018 0.211 
58617.367 20.583 0.216 
58618.229 20.530 0.212 
58651.309 20.746 0.312 
filter ztfi
58586.515 19.996 0.245 
