ZTF18abxbugc 0.03587061 157.056145 79.340389
filter ztfg
58387.509 18.629 0.073 
58397.487 19.223 0.031 
58431.445 20.844 0.295 
58434.424 20.872 0.265 
58438.471 21.812 0.289 
filter ztfr
58378.525 19.327 0.084 
58382.528 18.541 0.046 
58385.529 18.281 0.048 
58388.514 18.278 0.028 
58388.515 18.214 0.028 
58389.514 18.232 0.026 
58390.510 18.269 0.026 
58397.512 18.688 0.031 
58422.517 19.885 0.107 
58423.510 20.215 0.165 
58423.512 20.288 0.179 
58424.533 20.253 0.150 
58425.445 20.409 0.129 
58426.405 20.406 0.125 
58426.406 20.382 0.134 
58429.411 20.230 0.104 
58429.412 20.379 0.120 
58430.445 20.365 0.106 
58431.548 20.379 0.257 
58432.411 20.708 0.176 
58432.412 20.709 0.189 
58434.466 20.647 0.298 
58435.385 20.283 0.236 
58435.386 19.935 0.172 
58437.389 20.379 0.177 
58438.528 20.610 0.123 
58438.529 20.726 0.151 
58442.530 21.250 0.232 
58443.407 21.072 0.291 
58455.365 20.580 0.230 
