ZTF20aaawmxq 0.08314152 184.267972 58.598225
filter ztfg
58849.510 20.001 0.059 
58849.511 19.879 0.051 
58850.534 19.618 0.053 
58850.534 19.831 0.072 
58851.509 19.496 0.073 
58851.509 19.348 0.055 
58851.538 19.327 0.090 
58852.506 19.264 0.031 
58852.507 19.282 0.036 
58852.507 19.203 0.032 
58853.511 19.052 0.025 
58855.428 18.695 0.037 
58855.428 18.762 0.042 
58855.446 18.830 0.040 
58855.472 18.759 0.036 
58855.498 18.772 0.022 
58855.499 18.826 0.025 
58855.512 18.742 0.022 
58855.513 18.729 0.020 
58859.531 18.493 0.050 
58859.532 18.414 0.054 
58859.532 18.449 0.049 
58859.533 18.559 0.055 
58859.558 18.532 0.047 
58859.558 18.434 0.040 
58861.451 18.375 0.054 
58861.452 18.479 0.081 
58861.452 18.453 0.061 
58861.453 18.434 0.085 
58861.453 18.387 0.058 
58861.472 18.398 0.058 
58861.474 18.353 0.080 
58862.443 18.378 0.053 
58862.443 18.494 0.050 
58862.448 18.475 0.050 
58862.449 18.392 0.038 
58862.449 18.354 0.049 
58862.469 18.420 0.042 
58863.433 18.484 0.026 
58863.443 18.493 0.035 
58863.444 18.530 0.037 
58864.407 18.464 0.023 
58864.408 18.508 0.029 
58864.408 18.508 0.026 
58864.409 18.504 0.023 
58864.421 18.510 0.035 
58864.454 18.494 0.025 
58864.455 18.425 0.022 
58866.402 18.550 0.020 
58866.404 18.532 0.021 
58866.405 18.591 0.023 
58866.413 18.578 0.024 
58866.414 18.567 0.023 
58866.553 18.622 0.026 
58866.571 18.539 0.027 
58867.408 18.623 0.019 
58867.409 18.610 0.018 
58867.410 18.620 0.021 
58867.411 18.624 0.022 
58867.432 18.593 0.026 
58867.449 18.672 0.027 
58867.450 18.674 0.023 
58871.412 18.878 0.025 
58871.413 18.878 0.025 
58871.426 18.927 0.037 
58871.452 18.958 0.039 
58871.453 18.898 0.032 
58871.453 18.937 0.032 
58871.454 18.922 0.034 
58872.427 19.064 0.031 
58872.428 19.040 0.028 
58873.364 19.090 0.028 
58873.365 19.090 0.027 
58873.366 19.032 0.023 
58873.388 19.048 0.022 
58873.389 19.034 0.023 
58873.391 18.996 0.024 
58875.433 19.322 0.053 
58875.433 19.176 0.038 
58875.445 19.097 0.034 
58875.446 19.173 0.039 
58876.240 19.311 0.047 
58876.366 19.261 0.039 
58876.368 19.319 0.032 
58876.370 19.222 0.031 
58876.370 19.338 0.036 
58876.389 19.423 0.034 
58876.509 19.417 0.034 
58877.363 19.316 0.064 
58877.363 19.369 0.054 
58877.382 19.426 0.045 
58877.383 19.361 0.041 
58878.395 19.416 0.051 
58878.396 19.518 0.057 
58878.493 19.499 0.065 
58878.494 19.423 0.057 
58878.495 19.564 0.069 
58878.516 19.593 0.069 
58879.243 19.537 0.133 
58879.244 19.430 0.120 
58879.496 19.547 0.066 
58880.451 19.632 0.045 
58880.452 19.803 0.058 
58880.452 19.586 0.047 
58880.453 19.835 0.055 
58880.467 19.643 0.049 
58880.467 19.946 0.055 
58881.240 19.621 0.106 
58881.451 19.941 0.062 
58881.451 19.806 0.055 
58881.452 19.983 0.063 
58881.453 19.881 0.053 
58881.453 19.724 0.044 
58881.475 20.031 0.070 
58883.414 19.804 0.101 
58883.414 20.044 0.152 
58883.429 19.980 0.100 
58883.430 20.276 0.159 
58883.448 20.055 0.095 
58883.448 19.676 0.078 
58883.448 19.955 0.093 
58884.280 19.846 0.200 
58884.306 19.827 0.150 
58884.309 19.725 0.178 
58884.431 19.842 0.133 
58884.456 20.027 0.135 
58884.456 20.072 0.119 
58884.457 19.957 0.124 
58885.303 19.859 0.186 
58885.436 20.312 0.288 
58885.437 20.057 0.199 
58885.437 20.108 0.240 
58886.433 20.174 0.156 
58886.433 20.736 0.296 
58886.444 19.984 0.153 
58886.445 20.438 0.262 
58886.465 20.118 0.147 
58886.466 20.271 0.167 
58886.466 20.609 0.252 
58887.244 20.131 0.292 
58887.433 19.915 0.164 
58888.304 19.467 0.195 
58890.515 20.109 0.280 
58890.518 19.990 0.296 
58890.537 19.750 0.204 
58890.537 19.902 0.259 
58891.444 20.319 0.185 
58892.346 20.774 0.199 
58893.198 20.793 0.150 
58893.223 20.585 0.127 
58893.224 20.599 0.130 
58893.225 20.482 0.115 
58893.445 20.665 0.171 
58893.446 20.509 0.158 
58894.329 20.660 0.108 
58894.330 21.006 0.155 
58894.330 21.357 0.228 
58894.346 20.487 0.131 
58894.347 20.821 0.141 
58894.363 20.883 0.178 
58895.241 20.726 0.134 
58895.243 20.727 0.157 
58895.390 20.835 0.150 
58898.279 20.797 0.125 
58898.388 21.069 0.110 
58898.389 21.458 0.159 
58898.413 21.231 0.145 
58899.369 21.112 0.166 
58899.386 21.051 0.149 
58899.387 21.159 0.185 
58899.387 21.286 0.200 
58899.414 20.882 0.127 
58899.414 21.012 0.157 
58900.323 21.203 0.186 
58900.324 21.170 0.154 
58900.343 21.178 0.211 
58900.345 20.934 0.150 
58900.370 21.203 0.153 
58900.370 21.253 0.187 
58903.346 21.185 0.162 
58903.346 21.578 0.234 
58903.364 21.335 0.181 
58903.365 21.097 0.153 
58904.434 21.219 0.283 
58905.263 21.096 0.260 
58905.284 21.063 0.260 
58906.299 20.933 0.183 
58908.326 21.343 0.197 
58911.407 21.211 0.258 
58911.407 21.090 0.201 
58912.285 21.056 0.252 
58913.286 20.843 0.278 
58913.301 20.949 0.218 
58915.463 20.662 0.286 
filter ztfr
58849.443 20.151 0.096 
58849.449 20.022 0.089 
58850.494 19.906 0.092 
58850.494 19.980 0.116 
58851.493 19.702 0.133 
58851.494 19.738 0.114 
58852.553 19.302 0.037 
58852.553 19.334 0.037 
58852.553 19.472 0.038 
58852.554 19.292 0.034 
58852.578 19.352 0.079 
58853.550 19.237 0.031 
58853.551 19.277 0.032 
58854.474 19.267 0.098 
58855.349 19.055 0.111 
58855.372 19.035 0.088 
58855.557 18.994 0.029 
58855.558 18.903 0.032 
58855.558 19.024 0.032 
58859.284 18.620 0.090 
58859.309 18.663 0.064 
58859.431 18.590 0.036 
58859.432 18.668 0.044 
58859.454 18.650 0.040 
58859.455 18.699 0.044 
58859.473 18.607 0.040 
58859.474 18.637 0.043 
58859.475 18.752 0.049 
58860.312 18.662 0.082 
58860.313 18.919 0.114 
58860.347 18.791 0.076 
58860.365 18.929 0.096 
58860.365 18.748 0.064 
58861.312 18.785 0.077 
58861.322 18.462 0.076 
58861.323 18.568 0.072 
58861.528 18.671 0.059 
58861.529 18.558 0.055 
58861.553 18.570 0.053 
58861.554 18.677 0.053 
58862.361 18.577 0.044 
58862.382 18.661 0.047 
58862.394 18.501 0.049 
58862.411 18.762 0.078 
58862.412 18.636 0.054 
58862.413 18.583 0.051 
58863.349 18.567 0.042 
58863.360 18.588 0.039 
58863.361 18.682 0.043 
58863.550 18.585 0.031 
58864.330 18.580 0.031 
58864.331 18.561 0.027 
58864.332 18.564 0.026 
58864.349 18.603 0.025 
58864.352 18.596 0.023 
58864.493 18.622 0.026 
58864.495 18.589 0.024 
58866.363 18.614 0.023 
58866.364 18.615 0.024 
58866.519 18.665 0.021 
58866.520 18.610 0.021 
58866.521 18.591 0.023 
58866.527 18.685 0.023 
58867.354 18.578 0.030 
58867.360 18.691 0.033 
58867.473 18.692 0.022 
58867.473 18.726 0.024 
58867.474 18.695 0.023 
58867.474 18.624 0.023 
58867.497 18.746 0.029 
58871.307 18.904 0.056 
58871.325 18.810 0.039 
58871.498 18.862 0.043 
58871.512 18.870 0.039 
58871.512 18.850 0.036 
58871.513 18.856 0.039 
58871.514 18.794 0.040 
58873.263 18.941 0.035 
58873.263 18.951 0.045 
58873.285 18.930 0.031 
58873.287 18.881 0.032 
58873.288 18.915 0.032 
58873.289 18.956 0.032 
58873.510 18.927 0.031 
58874.266 19.007 0.035 
58874.281 19.007 0.044 
58874.299 18.960 0.028 
58874.326 19.073 0.026 
58875.236 18.901 0.053 
58875.256 18.905 0.038 
58875.289 19.054 0.063 
58875.307 19.021 0.041 
58875.514 19.048 0.036 
58875.515 19.090 0.034 
58876.283 19.020 0.033 
58876.283 19.084 0.039 
58876.299 19.081 0.035 
58876.299 18.989 0.033 
58876.300 19.040 0.033 
58876.303 18.980 0.032 
58876.330 19.205 0.037 
58877.322 19.006 0.045 
58877.322 19.246 0.060 
58877.323 19.138 0.055 
58877.349 19.086 0.046 
58877.488 19.209 0.034 
58878.325 19.062 0.060 
58878.325 18.982 0.050 
58878.344 19.329 0.068 
58878.345 19.225 0.056 
58878.346 19.216 0.061 
58878.368 19.097 0.063 
58878.370 19.229 0.061 
58879.346 19.218 0.088 
58879.368 19.136 0.062 
58879.369 19.059 0.063 
58879.370 19.144 0.073 
58879.372 19.265 0.075 
58880.275 19.302 0.079 
58880.278 19.197 0.060 
58880.302 19.113 0.051 
58880.350 19.270 0.052 
58880.512 19.160 0.033 
58880.512 19.201 0.033 
58881.282 19.184 0.050 
58881.282 19.399 0.070 
58881.304 19.232 0.053 
58881.344 19.354 0.047 
58881.362 19.274 0.040 
58881.363 19.219 0.041 
58883.509 19.446 0.108 
58883.510 19.313 0.107 
58883.528 19.312 0.074 
58883.529 19.242 0.069 
58883.530 19.297 0.062 
58883.567 19.266 0.088 
58883.567 19.182 0.079 
58884.486 19.322 0.063 
58884.510 19.533 0.142 
58885.223 19.192 0.184 
58885.236 19.816 0.286 
58885.237 19.414 0.183 
58885.511 19.522 0.070 
58886.268 19.366 0.088 
58886.283 19.417 0.087 
58886.285 19.528 0.104 
58886.302 19.260 0.076 
58886.303 19.611 0.107 
58886.305 19.681 0.139 
58886.513 19.544 0.079 
58888.429 19.368 0.134 
58888.429 19.423 0.129 
