ZTF18aaqgoqw 0.08199666 190.458506 68.260587
filter ztfg
58202.285 18.917 0.041 
58202.301 18.965 0.037 
58202.302 19.059 0.038 
58202.324 18.981 0.032 
58202.325 18.936 0.037 
58202.339 18.920 0.029 
58202.361 19.061 0.029 
58203.353 19.115 0.049 
58204.274 19.192 0.080 
58204.310 19.219 0.096 
58204.331 19.203 0.096 
58204.354 19.113 0.069 
58204.358 19.051 0.065 
58205.285 19.139 0.068 
58205.292 19.207 0.079 
58205.293 19.274 0.084 
58205.329 19.387 0.087 
58205.330 19.089 0.065 
58205.354 19.149 0.124 
58206.272 19.197 0.091 
58206.329 19.355 0.078 
58206.337 19.292 0.073 
58206.374 19.253 0.064 
58206.375 19.194 0.061 
58207.310 19.364 0.101 
58207.331 19.188 0.080 
58207.334 19.152 0.091 
58207.376 19.410 0.091 
58227.307 21.201 0.268 
58227.308 20.862 0.168 
58227.309 21.439 0.286 
58227.318 21.051 0.229 
58236.319 20.410 0.302 
filter ztfr
58198.372 18.826 0.044 
58216.229 19.206 0.060 
58216.249 19.290 0.051 
58222.269 19.620 0.090 
58222.271 19.356 0.081 
58222.292 19.509 0.082 
58224.272 19.680 0.112 
58227.285 19.704 0.085 
58227.286 19.736 0.084 
58231.265 19.957 0.080 
58231.346 19.907 0.132 
58233.199 20.185 0.108 
58233.200 19.969 0.086 
58246.240 20.491 0.174 
58248.312 20.469 0.169 
58248.313 20.144 0.116 
58260.207 21.164 0.271 
58260.208 21.291 0.267 
