ZTF20abjrrum 0.12934073 242.430666 31.311024
filter ztfg
59031.195 21.255 0.307 
59033.247 20.803 0.245 
59034.231 20.335 0.179 
59035.222 20.063 0.159 
59036.230 19.974 0.106 
59037.228 19.990 0.126 
59037.229 19.858 0.105 
59037.336 19.785 0.124 
59038.236 19.798 0.057 
59038.274 19.739 0.076 
59040.233 19.556 0.028 
59040.251 19.562 0.028 
59042.199 19.465 0.026 
59042.316 19.408 0.036 
59043.194 19.407 0.030 
59043.214 19.429 0.025 
59043.215 19.444 0.027 
59044.198 19.418 0.029 
59045.261 19.450 0.026 
59046.227 19.456 0.030 
59046.228 19.392 0.028 
59046.352 19.322 0.042 
59047.243 19.364 0.029 
59047.257 19.429 0.029 
59048.257 19.460 0.031 
59049.194 19.466 0.026 
59049.299 19.474 0.040 
59050.207 19.559 0.037 
59051.177 19.489 0.039 
59051.299 19.463 0.036 
59052.276 19.460 0.027 
59052.277 19.605 0.031 
59053.206 19.535 0.026 
59053.342 19.622 0.051 
59054.245 19.597 0.040 
59054.288 19.578 0.048 
59055.299 19.707 0.044 
59056.285 19.715 0.051 
59057.258 19.799 0.070 
59059.286 19.909 0.097 
59059.293 19.927 0.112 
59060.213 19.805 0.084 
59061.170 20.022 0.095 
59062.184 20.015 0.133 
59063.257 20.399 0.191 
59066.185 20.387 0.134 
59066.186 20.329 0.133 
59067.198 20.439 0.122 
59067.199 20.525 0.107 
59068.186 20.559 0.084 
59068.187 20.538 0.081 
59069.184 20.869 0.105 
59070.245 20.848 0.115 
59070.246 20.763 0.111 
59071.214 20.851 0.107 
59071.216 20.792 0.095 
59072.214 20.937 0.120 
59072.221 20.957 0.120 
59073.214 21.095 0.130 
59073.227 21.102 0.160 
59074.194 21.246 0.159 
59074.228 21.105 0.156 
59075.196 21.333 0.173 
59076.186 21.260 0.157 
59077.226 21.242 0.177 
filter ztfr
59032.350 21.136 0.301 
59034.331 20.512 0.228 
59034.332 20.229 0.169 
59036.269 20.190 0.117 
59036.359 19.831 0.121 
59037.208 20.068 0.129 
59039.226 19.693 0.035 
59039.252 19.875 0.051 
59040.274 19.615 0.044 
59040.275 19.750 0.043 
59041.233 19.517 0.037 
59041.272 19.574 0.040 
59042.217 19.655 0.040 
59042.233 19.498 0.035 
59043.265 19.517 0.033 
59044.217 19.438 0.036 
59045.195 19.456 0.032 
59045.224 19.453 0.032 
59046.193 19.482 0.036 
59046.194 19.440 0.036 
59047.215 19.368 0.030 
59048.194 19.332 0.030 
59049.173 19.404 0.039 
59049.349 19.380 0.043 
59050.311 19.429 0.044 
59051.350 19.515 0.062 
59052.246 19.439 0.032 
59053.309 19.428 0.035 
59054.208 19.491 0.034 
59054.350 19.388 0.052 
59055.245 19.575 0.041 
59055.326 19.580 0.048 
59056.194 19.592 0.055 
59056.358 19.655 0.103 
59057.177 19.535 0.045 
59057.343 19.545 0.065 
59059.176 19.764 0.061 
59059.344 19.602 0.085 
59060.206 19.725 0.067 
59061.268 19.807 0.087 
59061.334 19.638 0.096 
59062.226 19.755 0.081 
59063.164 19.970 0.094 
59063.181 19.978 0.093 
59064.156 20.130 0.158 
59064.277 20.046 0.180 
59065.171 20.251 0.143 
59066.225 20.162 0.109 
59066.226 20.129 0.115 
59067.157 20.041 0.079 
59067.179 20.210 0.068 
59069.201 20.187 0.067 
59069.201 20.282 0.073 
59070.198 20.144 0.063 
59072.179 20.170 0.069 
59072.180 20.164 0.069 
59073.183 20.254 0.079 
59073.184 20.228 0.075 
59074.185 20.184 0.091 
59074.280 20.177 0.122 
59075.220 20.263 0.088 
59076.206 20.403 0.096 
59077.152 20.255 0.086 
59078.180 20.293 0.079 
59080.184 20.564 0.165 
59081.173 20.660 0.139 
59082.167 20.940 0.157 
59086.164 20.655 0.148 
59086.187 20.751 0.169 
59087.156 21.234 0.268 
59090.180 20.852 0.241 
59091.204 20.632 0.203 
59092.216 20.814 0.271 
59099.139 21.110 0.193 
filter ztfi
59038.300 20.328 0.126 
59039.316 19.865 0.092 
59043.169 19.938 0.100 
59043.296 20.052 0.076 
59045.294 19.863 0.093 
59048.303 19.966 0.069 
59053.266 19.973 0.066 
59053.272 20.098 0.074 
59056.304 20.178 0.121 
59056.331 20.138 0.131 
59060.236 20.496 0.149 
59061.206 20.313 0.107 
59061.211 20.722 0.183 
59066.265 20.851 0.213 
59067.255 20.703 0.159 
59077.187 20.620 0.118 
59078.238 20.465 0.128 
59084.246 20.670 0.190 
59088.213 20.836 0.257 
59089.151 20.868 0.295 
59089.168 20.742 0.232 
59090.191 21.154 0.312 
59090.218 21.003 0.265 
59091.168 20.989 0.220 
