ZTF19aamoidt 0.06373 166.618771 -22.740748
filter ztfg
58557.275 18.952 0.098 
58557.312 18.707 0.089 
58560.251 18.585 0.087 
58560.272 18.579 0.071 
58568.230 18.673 0.036 
58568.251 18.839 0.044 
58569.352 18.867 0.035 
58582.333 20.375 0.198 
58582.333 20.486 0.215 
filter ztfr
58560.335 18.530 0.071 
58568.293 18.465 0.030 
58573.251 18.848 0.064 
58573.252 18.931 0.060 
58582.230 19.155 0.058 
58582.231 19.546 0.120 
58592.247 19.719 0.279 
58601.253 20.073 0.125 
58601.272 20.160 0.181 
58608.231 20.221 0.191 
