ZTF19abqxhhr 0.0705 11.130942 -1.52229
filter ztfg
58709.463 20.586 0.245 
58719.483 18.851 0.045 
58722.417 18.728 0.021 
58725.376 18.788 0.028 
58725.458 18.912 0.024 
58725.458 18.877 0.023 
58726.453 18.945 0.023 
58726.453 18.895 0.024 
58730.470 18.915 0.034 
58733.441 19.232 0.054 
58746.416 20.728 0.252 
58746.416 20.420 0.207 
58749.320 20.604 0.150 
58749.434 20.536 0.157 
58749.434 20.924 0.245 
58760.352 20.570 0.147 
58763.378 21.001 0.201 
filter ztfr
58706.400 21.529 0.274 
58709.393 20.858 0.292 
58710.422 20.358 0.194 
58711.419 19.993 0.162 
58712.418 19.799 0.180 
58712.419 19.495 0.142 
58716.418 18.952 0.050 
58716.420 18.943 0.050 
58719.398 18.778 0.035 
58719.433 18.739 0.030 
58719.434 18.742 0.029 
58725.483 18.495 0.022 
58730.401 18.513 0.019 
58733.399 18.672 0.023 
58736.397 18.867 0.037 
58739.355 18.906 0.092 
58743.369 19.339 0.164 
58745.445 19.048 0.071 
58745.445 19.179 0.076 
58749.296 19.056 0.034 
58757.322 19.361 0.055 
58760.296 19.676 0.064 
58763.314 19.898 0.081 
58763.321 19.838 0.080 
58763.322 19.753 0.076 
58774.237 19.940 0.180 
58774.237 20.243 0.214 
58775.308 20.130 0.162 
58775.309 20.182 0.143 
58776.306 19.945 0.153 
58776.307 20.157 0.197 
58777.308 20.055 0.188 
58777.309 20.456 0.265 
58779.292 20.582 0.173 
58779.292 20.446 0.136 
58788.288 20.718 0.265 
58788.289 20.666 0.237 
58790.204 20.657 0.171 
