ZTF19aarinmw 0.05074154 224.325148 11.307414
filter ztfg
58592.420 19.052 0.176 
58596.191 18.003 0.026 
58599.262 17.750 0.007 
58606.417 17.685 0.010 
58612.293 18.059 0.011 
58616.272 18.381 0.032 
58619.271 18.680 0.117 
58628.215 19.345 0.047 
58635.211 19.889 0.056 
58638.189 20.184 0.105 
58641.190 20.358 0.116 
58657.190 20.323 0.109 
58660.189 20.430 0.133 
58663.214 20.389 0.122 
58672.181 20.618 0.179 
58678.254 20.474 0.312 
filter ztfr
58593.396 18.871 0.200 
58596.332 18.088 0.044 
58599.460 17.770 0.023 
58602.307 17.763 0.032 
58606.263 17.604 0.023 
58606.339 17.618 0.021 
58612.338 17.790 0.020 
58616.296 18.111 0.034 
58618.240 18.136 0.063 
58619.317 18.264 0.155 
58632.284 18.575 0.042 
58632.287 18.694 0.061 
58635.269 18.851 0.044 
58635.270 18.899 0.048 
58638.232 18.826 0.051 
58641.276 19.152 0.056 
58642.227 19.823 0.149 
58644.255 19.160 0.083 
58647.232 19.564 0.248 
58650.233 19.341 0.168 
58660.212 19.853 0.111 
58663.192 19.849 0.146 
58666.173 20.018 0.191 
58669.185 19.839 0.158 
58672.194 19.826 0.144 
filter ztfi
58596.376 18.423 0.050 
58600.186 18.169 0.044 
58607.279 18.310 0.038 
58612.333 18.675 0.049 
58627.423 18.609 0.055 
58635.165 19.014 0.089 
58639.208 19.140 0.079 
58643.212 19.432 0.111 
58648.292 19.084 0.159 
58652.232 19.216 0.127 
58659.171 19.788 0.180 
58663.175 20.056 0.198 
