ZTF20achbdcv 0.05525808 344.184229 4.483667
filter ztfg
59128.312 19.713 0.145 
59128.313 19.595 0.138 
59135.276 18.318 0.020 
59135.277 18.298 0.019 
59137.244 18.158 0.026 
59137.244 18.177 0.022 
59139.223 18.160 0.018 
59139.224 18.184 0.018 
59145.219 18.356 0.026 
59145.220 18.378 0.022 
59151.247 19.074 0.125 
59151.248 18.843 0.100 
59154.321 19.292 0.209 
59155.271 19.522 0.144 
59155.271 19.295 0.124 
filter ztfr
59130.281 18.958 0.033 
59130.281 18.929 0.033 
59139.265 18.156 0.017 
59139.266 18.144 0.015 
59141.180 18.137 0.014 
59141.181 18.141 0.015 
59145.163 18.258 0.017 
59145.163 18.256 0.018 
59146.198 18.311 0.022 
59146.199 18.339 0.024 
59153.183 18.718 0.075 
59153.183 18.753 0.066 
