ZTF19aardunx 0.04301361 233.861868 8.386483
filter ztfg
58592.454 18.440 0.078 
58597.461 17.825 0.015 
58599.348 17.857 0.007 
58608.316 18.105 0.013 
58616.275 18.811 0.038 
58619.274 19.228 0.129 
58632.341 20.300 0.093 
58635.213 20.454 0.080 
58638.316 20.774 0.127 
58644.210 20.597 0.141 
58646.209 20.651 0.233 
58647.212 20.453 0.228 
58650.193 20.172 0.258 
58657.210 20.983 0.143 
58663.212 20.849 0.133 
58666.209 20.780 0.112 
filter ztfr
58586.377 20.191 0.124 
58597.380 17.789 0.013 
58605.378 17.628 0.009 
58608.338 17.805 0.015 
58612.336 17.999 0.010 
58616.359 18.211 0.018 
58619.335 18.371 0.077 
58632.304 18.703 0.024 
58635.290 18.910 0.020 
58638.270 19.185 0.032 
58641.274 19.323 0.031 
58644.253 19.270 0.046 
58647.252 19.472 0.096 
58657.254 19.826 0.079 
58660.233 19.850 0.051 
58663.191 20.048 0.093 
58666.172 20.010 0.108 
58669.184 20.209 0.099 
filter ztfi
58586.507 20.288 0.196 
58594.300 18.589 0.113 
58607.280 18.311 0.028 
58612.331 18.588 0.033 
58616.318 18.698 0.042 
58627.420 18.558 0.044 
58636.295 19.057 0.056 
58640.294 19.160 0.059 
58644.232 19.384 0.087 
58652.252 19.665 0.173 
58659.176 20.269 0.177 
58667.185 20.409 0.171 
