ZTF19aauplxw 0.087895 228.032681 1.060512
filter ztfg
58616.251 19.181 0.050 
58616.272 19.264 0.065 
58619.270 18.807 0.095 
58619.271 19.064 0.148 
58633.251 19.210 0.035 
58633.251 19.292 0.030 
58636.274 19.507 0.037 
58636.274 19.527 0.032 
58639.231 19.977 0.065 
58642.297 20.215 0.068 
58642.298 20.133 0.062 
58645.232 20.434 0.182 
58658.211 21.220 0.165 
filter ztfr
58616.294 19.360 0.059 
58616.294 19.342 0.059 
58619.316 19.115 0.147 
58619.317 19.196 0.168 
58628.313 18.921 0.038 
58633.296 19.201 0.032 
58633.297 19.152 0.044 
58636.210 19.264 0.039 
58636.210 19.266 0.031 
58639.274 19.387 0.039 
58642.252 19.659 0.055 
58642.253 19.502 0.041 
58645.274 19.474 0.089 
58649.232 19.684 0.228 
58655.192 20.299 0.122 
58658.234 20.254 0.080 
58661.191 20.286 0.087 
58668.174 20.443 0.118 
58668.174 20.798 0.187 
58671.207 20.742 0.243 
58671.207 20.825 0.278 
58674.223 20.587 0.184 
58677.208 19.922 0.118 
58677.212 20.691 0.232 
58677.235 12.666 0.103 
58678.229 20.575 0.156 
58679.213 21.064 0.244 
58679.250 20.438 0.163 
58680.261 20.471 0.183 
58681.286 20.972 0.309 
58682.283 21.051 0.275 
58692.175 20.958 0.165 
filter ztfi
58616.315 19.408 0.081 
58627.421 19.468 0.093 
58637.288 20.087 0.119 
58641.270 20.070 0.117 
58645.253 19.922 0.159 
