ZTF18acbzpxx 0.08839 128.183351 31.183549
filter ztfg
58423.441 18.718 0.040 
58423.444 18.693 0.040 
58424.518 18.623 0.018 
58425.520 18.707 0.029 
58426.475 18.646 0.015 
58426.475 18.702 0.019 
58427.410 18.752 0.042 
58427.415 18.604 0.042 
58427.520 18.739 0.023 
58428.540 18.769 0.022 
58428.552 18.656 0.040 
58429.463 18.842 0.022 
58430.375 18.761 0.018 
58430.384 18.766 0.025 
58430.432 18.706 0.015 
58431.475 18.783 0.031 
58432.447 18.807 0.021 
58432.448 18.888 0.022 
58434.431 19.073 0.061 
58438.478 19.173 0.023 
58439.441 19.312 0.028 
58439.449 19.232 0.032 
58441.476 19.487 0.034 
58472.503 20.901 0.218 
filter ztfr
58423.507 18.814 0.038 
58423.516 18.787 0.041 
58424.540 18.789 0.036 
58425.462 18.716 0.032 
58426.430 18.808 0.033 
58426.519 18.727 0.029 
58426.549 18.716 0.044 
58427.466 18.733 0.036 
58428.519 18.787 0.035 
58429.520 18.704 0.030 
58429.521 18.749 0.030 
58430.464 18.650 0.021 
58431.521 18.645 0.037 
58432.388 18.791 0.033 
58432.391 18.755 0.032 
58434.453 18.804 0.048 
58438.514 18.930 0.025 
58441.382 19.109 0.053 
58441.434 19.120 0.049 
58442.348 19.239 0.147 
58447.452 19.180 0.097 
58448.430 19.380 0.112 
58455.495 19.475 0.066 
58461.511 19.822 0.092 
58464.528 19.819 0.067 
58472.402 21.039 0.259 
58472.412 20.449 0.154 
58481.426 20.970 0.236 
58486.472 20.676 0.155 
58492.476 20.922 0.203 
58493.455 21.049 0.175 
