ZTF19abisbgx 0.08031566 9.358425 -9.507428
filter ztfg
58690.462 20.016 0.090 
58690.478 19.989 0.097 
58691.480 19.860 0.078 
58693.424 19.224 0.039 
58693.426 19.280 0.040 
58694.461 19.105 0.030 
58695.440 18.972 0.031 
58696.433 18.933 0.027 
58696.435 18.935 0.028 
58697.460 18.956 0.035 
58698.460 18.848 0.026 
58699.480 18.760 0.025 
58703.501 18.965 0.053 
58705.481 19.070 0.040 
58706.439 19.066 0.030 
58707.438 19.208 0.040 
58707.439 19.133 0.032 
58708.439 19.193 0.067 
58719.483 20.586 0.261 
58735.422 21.550 0.275 
filter ztfr
58690.419 20.033 0.121 
58691.437 19.752 0.095 
58692.484 19.717 0.091 
58693.480 19.393 0.058 
58693.481 19.458 0.059 
58694.415 19.202 0.042 
58695.462 19.006 0.040 
58696.462 19.011 0.038 
58700.458 18.897 0.031 
58704.460 19.006 0.060 
58704.461 19.022 0.052 
58705.460 19.018 0.043 
58707.466 19.218 0.049 
58707.467 19.212 0.050 
58710.419 19.358 0.133 
58711.419 19.446 0.164 
58712.419 19.138 0.169 
58716.439 19.734 0.123 
58719.397 19.520 0.096 
58719.439 19.552 0.079 
58719.440 19.705 0.088 
58726.378 20.148 0.137 
58748.365 20.856 0.283 
