ZTF19aamqlyl 0.03341871 189.297686 -17.757941
filter ztfg
58558.377 17.921 0.025 
58561.311 17.075 0.026 
58568.233 16.625 0.007 
58581.294 17.113 0.008 
58584.251 17.335 0.012 
58598.252 18.539 0.021 
58601.233 18.781 0.027 
58607.297 19.195 0.049 
58617.191 19.582 0.128 
58635.190 19.861 0.097 
filter ztfr
58558.335 17.895 0.031 
58561.336 17.216 0.022 
58568.311 16.625 0.009 
58584.295 17.377 0.011 
58587.273 17.471 0.020 
58593.313 17.620 0.033 
58598.296 17.653 0.011 
58607.249 18.078 0.020 
58617.251 18.694 0.060 
58635.231 19.234 0.048 
58638.211 19.284 0.055 
