ZTF19aanuhox 0.06007123 259.822257 48.772281
filter ztfg
58572.490 19.555 0.037 
58572.491 19.708 0.058 
58572.506 19.594 0.043 
58572.523 19.621 0.053 
58572.524 19.588 0.057 
58573.393 19.416 0.058 
58573.474 19.220 0.028 
58573.492 19.199 0.030 
58574.380 18.859 0.022 
58574.410 19.006 0.027 
58575.527 18.641 0.036 
58580.430 17.914 0.015 
58580.448 17.889 0.013 
58580.449 17.926 0.014 
58581.475 17.876 0.010 
58581.487 17.859 0.015 
58582.390 17.809 0.008 
58582.489 17.810 0.007 
58583.408 17.816 0.011 
58584.456 17.824 0.008 
58584.457 17.779 0.008 
58584.469 17.795 0.009 
58584.495 17.810 0.009 
58586.425 17.804 0.008 
58586.452 17.782 0.007 
58586.468 17.809 0.009 
58587.451 17.830 0.010 
58587.452 17.826 0.009 
58587.472 17.805 0.018 
58587.489 17.834 0.014 
58588.470 17.851 0.008 
58588.488 17.899 0.010 
58591.258 17.921 0.039 
58591.490 18.074 0.032 
58592.467 18.008 0.037 
58592.489 17.988 0.025 
58593.474 18.081 0.039 
58593.495 18.085 0.040 
58596.450 18.287 0.021 
58596.473 18.307 0.022 
58596.494 18.305 0.026 
58596.495 18.282 0.025 
58597.473 18.331 0.018 
58599.277 18.506 0.009 
58605.488 19.093 0.033 
58607.411 19.265 0.022 
58607.433 19.309 0.025 
58608.413 19.414 0.036 
58608.414 19.333 0.030 
58608.434 19.299 0.036 
58608.443 19.348 0.027 
58612.396 19.623 0.030 
58612.407 19.722 0.035 
58616.445 20.167 0.050 
58616.469 19.981 0.039 
58616.471 19.985 0.046 
58616.489 20.018 0.095 
58617.402 20.357 0.107 
58617.431 20.124 0.060 
58617.449 20.080 0.045 
58628.453 20.546 0.139 
58635.428 21.064 0.112 
58635.446 20.965 0.121 
58635.447 20.876 0.106 
58635.473 20.857 0.146 
58636.287 20.788 0.100 
58636.448 20.875 0.088 
58637.263 21.040 0.119 
58637.448 20.835 0.091 
58637.476 20.982 0.172 
58638.336 21.016 0.108 
58638.365 20.981 0.121 
58638.366 20.732 0.085 
58639.264 20.665 0.091 
58639.426 20.998 0.104 
58639.453 20.974 0.115 
58640.331 20.971 0.103 
58640.348 20.979 0.115 
58640.366 20.865 0.097 
58641.199 20.754 0.117 
58641.215 20.822 0.127 
58641.217 20.688 0.125 
58641.239 21.458 0.176 
58642.311 21.278 0.134 
58642.395 20.892 0.091 
58642.410 20.930 0.098 
58643.323 20.937 0.128 
58643.344 21.106 0.137 
58643.432 20.790 0.114 
58644.195 20.676 0.147 
58644.223 20.789 0.147 
58644.346 20.942 0.144 
58644.347 21.413 0.208 
58645.414 20.672 0.096 
58645.434 21.100 0.156 
58645.450 21.171 0.179 
58646.328 21.119 0.216 
58646.415 21.160 0.149 
58647.351 20.852 0.227 
58647.352 21.124 0.261 
58647.364 20.664 0.174 
58647.389 21.079 0.227 
58648.333 21.023 0.272 
58648.350 20.810 0.252 
58648.370 20.869 0.258 
58649.393 20.633 0.260 
58650.208 20.614 0.255 
58650.453 20.639 0.252 
58650.454 20.742 0.262 
58653.333 21.141 0.301 
58653.333 20.679 0.184 
58654.278 20.710 0.203 
58654.320 20.543 0.190 
filter ztfr
58572.429 19.684 0.052 
58572.451 19.565 0.045 
58572.469 19.747 0.051 
58572.470 19.714 0.057 
58573.415 19.431 0.058 
58573.450 19.462 0.066 
58573.509 19.326 0.040 
58574.448 19.004 0.038 
58575.423 18.816 0.020 
58575.445 18.750 0.018 
58575.446 18.851 0.021 
58580.468 18.110 0.020 
58580.469 18.084 0.016 
58580.493 18.079 0.015 
58580.506 18.087 0.015 
58581.407 18.096 0.022 
58581.455 18.078 0.017 
58582.430 18.018 0.011 
58582.453 18.006 0.010 
58582.472 18.038 0.010 
58584.384 18.037 0.014 
58584.409 17.964 0.012 
58584.410 17.999 0.014 
58585.409 17.978 0.011 
58585.430 17.981 0.011 
58586.351 17.931 0.012 
58586.385 18.043 0.018 
58586.494 17.978 0.010 
58587.408 17.926 0.022 
58588.404 17.985 0.013 
58588.431 17.948 0.012 
58588.456 17.971 0.011 
58591.431 18.024 0.027 
58591.453 18.068 0.027 
58591.455 18.106 0.026 
58591.471 18.064 0.026 
58592.364 18.024 0.041 
58592.410 18.168 0.042 
58593.331 18.112 0.027 
58593.407 18.175 0.023 
58593.433 18.156 0.027 
58593.454 18.144 0.021 
58596.328 18.359 0.029 
58596.408 18.335 0.018 
58596.409 18.368 0.020 
58596.426 18.333 0.020 
58597.386 18.464 0.020 
58597.405 18.481 0.019 
58597.423 18.460 0.019 
58598.361 18.531 0.018 
58599.485 18.566 0.014 
58600.472 18.601 0.016 
58605.407 18.749 0.020 
58605.433 18.773 0.018 
58605.434 18.767 0.019 
58605.459 18.673 0.017 
58606.311 18.744 0.021 
58607.349 18.705 0.015 
58607.369 18.719 0.017 
58607.393 18.734 0.017 
58608.366 18.802 0.088 
58608.389 18.805 0.035 
58608.391 18.822 0.030 
58608.467 18.703 0.026 
58612.433 18.896 0.018 
58612.450 18.934 0.017 
58612.468 18.863 0.018 
58612.469 18.861 0.017 
58616.390 19.079 0.028 
58616.410 19.003 0.021 
58616.411 19.061 0.023 
58616.436 18.971 0.018 
58617.305 19.019 0.032 
58617.345 19.045 0.035 
58617.364 18.983 0.030 
58618.233 19.075 0.042 
58618.344 19.035 0.070 
58627.374 19.615 0.045 
58627.387 19.604 0.046 
58627.389 19.673 0.051 
58627.414 19.585 0.050 
58628.368 19.779 0.058 
58628.390 19.618 0.049 
58628.417 19.657 0.061 
58632.322 19.853 0.062 
58633.327 19.876 0.046 
58633.327 19.866 0.041 
58634.328 19.851 0.042 
58634.328 19.823 0.041 
58635.279 19.887 0.043 
58635.372 19.950 0.048 
58635.373 19.979 0.050 
58635.383 20.016 0.046 
58636.328 20.039 0.049 
58636.415 20.015 0.053 
58636.438 19.966 0.045 
58637.308 20.063 0.052 
58637.321 19.961 0.042 
58637.343 20.082 0.054 
58638.263 20.075 0.057 
58638.281 20.008 0.054 
58638.282 20.175 0.061 
58638.301 19.979 0.050 
58639.289 20.065 0.052 
58639.304 20.115 0.055 
58639.326 20.104 0.063 
58640.246 20.045 0.054 
58640.261 19.973 0.052 
58640.285 20.079 0.055 
58641.299 20.129 0.050 
58641.326 20.217 0.059 
58641.410 20.179 0.057 
58641.411 20.266 0.058 
58642.265 20.164 0.062 
58642.285 20.155 0.061 
58642.453 20.301 0.065 
58643.264 20.205 0.078 
58643.287 20.303 0.083 
58643.309 20.155 0.070 
58644.283 20.287 0.087 
58644.305 20.196 0.078 
58644.331 20.228 0.080 
58644.332 20.428 0.093 
58645.287 20.183 0.087 
58645.304 20.351 0.108 
58645.323 20.579 0.127 
58646.253 20.473 0.155 
58646.261 20.287 0.130 
58646.262 20.104 0.101 
58646.286 20.367 0.113 
58647.283 20.164 0.109 
58647.300 20.451 0.131 
58647.304 20.256 0.098 
58647.324 20.466 0.131 
58648.225 20.566 0.209 
58648.246 20.151 0.135 
58648.258 20.337 0.198 
58649.257 20.630 0.216 
58649.284 20.531 0.184 
58649.305 20.420 0.190 
58650.286 20.744 0.203 
58650.301 20.643 0.200 
58650.301 20.196 0.133 
58650.310 20.171 0.125 
58650.311 20.283 0.134 
58650.323 20.479 0.167 
58651.282 20.580 0.225 
58651.299 20.615 0.219 
58651.307 20.431 0.196 
58651.308 20.216 0.165 
58651.316 20.419 0.195 
58652.285 20.315 0.153 
58652.347 20.146 0.146 
58652.349 20.162 0.138 
58653.202 20.289 0.107 
58653.405 20.185 0.127 
58653.410 20.438 0.167 
58653.427 20.209 0.150 
58654.217 20.731 0.146 
58654.360 20.369 0.126 
58654.370 20.510 0.158 
58654.370 20.364 0.153 
58654.388 20.343 0.151 
filter ztfi
58586.516 18.680 0.045 
58591.324 18.855 0.115 
58596.382 19.235 0.077 
58605.474 19.706 0.103 
58616.346 19.250 0.053 
58627.451 19.668 0.082 
58636.305 20.525 0.160 
58640.305 20.507 0.153 
58644.244 20.725 0.240 
58648.299 20.773 0.253 
