ZTF19acylgic 0.03043405 79.339448 12.517392
filter ztfg
58846.233 18.443 0.025 
58850.180 18.706 0.043 
58853.110 18.894 0.105 
58860.124 19.437 0.129 
58864.136 19.872 0.066 
58867.183 20.041 0.125 
58867.184 20.278 0.095 
58867.184 20.041 0.073 
58867.198 19.950 0.088 
58871.206 20.259 0.090 
58872.228 20.573 0.102 
58872.229 20.464 0.093 
58872.229 20.456 0.100 
58876.144 20.615 0.116 
58876.144 21.021 0.192 
58876.145 20.678 0.129 
58877.208 20.921 0.183 
58878.214 20.713 0.246 
58880.143 20.735 0.194 
58881.154 21.040 0.269 
58887.206 20.077 0.237 
58892.165 20.900 0.172 
58893.182 20.995 0.161 
58899.173 20.914 0.147 
58903.115 20.926 0.192 
58906.153 20.865 0.301 
filter ztfr
58846.254 17.881 0.011 
58850.132 18.186 0.034 
58853.172 18.339 0.039 
58859.267 18.465 0.037 
58860.190 18.546 0.053 
58860.211 18.338 0.060 
58861.189 18.493 0.045 
58862.224 18.489 0.023 
58867.233 18.566 0.022 
58871.234 18.714 0.032 
58873.164 18.848 0.025 
58874.229 18.902 0.030 
58877.150 19.227 0.043 
58877.165 19.103 0.041 
58878.151 19.105 0.075 
58880.192 19.346 0.065 
58880.195 19.284 0.060 
58882.165 19.464 0.093 
58890.146 19.843 0.118 
58895.104 20.012 0.108 
58896.158 19.953 0.072 
58898.132 19.916 0.066 
58899.143 19.938 0.062 
58903.151 19.783 0.077 
58906.176 20.225 0.150 
58913.178 20.142 0.200 
