ZTF20abzpxxu 0.08774063 16.662495 43.274795
filter ztfg
59106.404 20.855 0.194 
59106.405 20.439 0.122 
59107.364 20.395 0.146 
59107.367 20.198 0.107 
59107.379 20.196 0.094 
59108.368 20.046 0.100 
59109.326 19.849 0.076 
59109.326 19.988 0.102 
59109.339 19.591 0.073 
59109.340 19.733 0.090 
59110.341 19.540 0.059 
59111.335 19.271 0.035 
59111.350 19.467 0.055 
59111.352 19.310 0.039 
59112.318 19.190 0.027 
59112.324 19.312 0.036 
59112.324 19.232 0.028 
59113.380 19.111 0.030 
59113.393 19.279 0.039 
59113.395 19.141 0.031 
59114.328 19.043 0.027 
59114.328 19.133 0.033 
59114.344 19.030 0.028 
59115.430 19.103 0.037 
59115.430 18.965 0.025 
59115.431 18.938 0.025 
59116.264 18.970 0.024 
59116.268 18.969 0.027 
59116.305 18.927 0.021 
59117.289 18.958 0.031 
59117.289 18.996 0.026 
59117.329 18.934 0.020 
59118.433 19.090 0.025 
59118.447 18.946 0.022 
59118.448 18.957 0.021 
59119.243 18.912 0.034 
59119.243 18.931 0.042 
59119.371 18.916 0.032 
59120.262 19.017 0.057 
59120.265 18.933 0.052 
59120.454 18.967 0.029 
59121.295 18.985 0.048 
59121.295 18.971 0.046 
59121.499 18.943 0.029 
59122.277 18.993 0.075 
59122.277 18.937 0.076 
59123.387 19.205 0.112 
59123.388 19.036 0.096 
59123.389 19.007 0.091 
59124.152 18.843 0.102 
59125.384 19.087 0.078 
59125.385 19.187 0.078 
59125.385 18.955 0.075 
59126.276 19.121 0.072 
59127.246 19.158 0.115 
59128.295 19.215 0.071 
59129.314 19.345 0.059 
59129.315 19.294 0.058 
59129.336 19.399 0.071 
59130.245 19.304 0.046 
59131.325 19.608 0.083 
59131.330 19.433 0.061 
59131.331 19.379 0.062 
59134.261 19.753 0.067 
59134.262 19.994 0.074 
59134.262 19.737 0.060 
59135.249 19.786 0.051 
59136.386 19.840 0.056 
59136.387 20.131 0.080 
59137.239 20.151 0.092 
59138.237 20.194 0.094 
59138.237 20.101 0.081 
59138.238 20.045 0.096 
59139.391 20.153 0.103 
59140.283 20.478 0.093 
59140.285 20.240 0.076 
59140.285 20.282 0.084 
59141.302 20.350 0.077 
59142.389 20.426 0.093 
59142.394 20.395 0.079 
59143.359 20.600 0.087 
59144.324 21.011 0.153 
59144.355 20.818 0.100 
59144.358 20.501 0.081 
59145.284 20.588 0.089 
59149.405 20.375 0.205 
59150.414 20.315 0.221 
59151.200 20.361 0.261 
59178.181 21.260 0.274 
filter ztfr
59106.387 20.685 0.168 
59106.388 20.397 0.132 
59109.382 19.731 0.101 
59109.383 19.771 0.104 
59109.384 19.811 0.105 
59109.414 19.740 0.072 
59109.414 19.613 0.063 
59110.443 19.789 0.071 
59111.404 19.335 0.042 
59112.353 19.352 0.038 
59112.355 19.317 0.034 
59112.357 19.247 0.029 
59112.370 19.299 0.032 
59112.372 19.372 0.035 
59113.283 19.321 0.070 
59113.301 19.153 0.033 
59113.338 19.115 0.041 
59114.307 19.105 0.027 
59114.408 19.128 0.040 
59114.408 19.146 0.032 
59115.309 19.033 0.033 
59115.310 19.100 0.039 
59115.335 19.049 0.030 
59115.356 19.025 0.033 
59115.357 18.970 0.037 
59116.346 19.087 0.032 
59116.348 18.995 0.029 
59116.357 18.962 0.029 
59117.359 18.916 0.027 
59117.365 18.923 0.025 
59117.367 19.005 0.027 
59118.257 18.975 0.042 
59118.260 18.872 0.030 
59118.342 18.900 0.029 
59118.345 18.921 0.029 
59118.346 18.926 0.032 
59119.391 18.978 0.040 
59120.495 18.842 0.032 
59121.446 18.907 0.045 
59123.338 18.873 0.084 
59123.339 18.914 0.074 
59124.287 18.919 0.067 
59124.288 18.959 0.077 
59124.314 18.907 0.059 
59125.322 18.951 0.056 
59125.323 18.842 0.049 
59125.328 18.956 0.091 
59126.337 18.882 0.060 
59126.338 18.927 0.060 
59127.304 18.975 0.157 
59127.305 19.009 0.146 
59128.260 19.091 0.058 
59129.237 19.135 0.095 
59129.261 19.101 0.043 
59129.262 19.181 0.048 
59130.262 19.246 0.042 
59134.306 19.293 0.064 
59134.307 19.405 0.074 
59134.308 19.454 0.072 
59135.385 19.427 0.042 
59136.302 19.450 0.064 
59136.306 19.461 0.047 
59136.307 19.658 0.055 
59137.339 19.518 0.054 
59139.294 19.495 0.048 
59140.241 19.536 0.047 
59140.242 19.688 0.095 
59140.242 19.533 0.047 
59141.340 19.692 0.070 
59143.217 19.673 0.046 
59144.243 19.610 0.044 
59144.244 19.617 0.047 
59144.244 19.658 0.060 
59145.347 19.607 0.045 
59149.199 20.056 0.227 
59149.205 19.568 0.169 
59150.252 19.600 0.143 
59150.252 19.959 0.153 
59151.236 19.750 0.113 
59151.237 19.850 0.156 
59152.217 19.835 0.138 
59153.321 19.915 0.166 
59154.219 19.560 0.191 
59155.235 20.147 0.184 
59155.260 20.194 0.183 
59156.457 20.102 0.249 
59157.237 20.326 0.157 
59158.218 20.257 0.146 
59158.219 20.484 0.165 
59164.305 20.366 0.154 
59165.224 21.031 0.166 
59166.325 20.728 0.162 
59168.140 20.583 0.179 
59168.141 20.742 0.141 
59168.142 20.809 0.164 
59169.205 20.706 0.151 
59170.142 20.904 0.170 
59172.156 20.974 0.180 
59173.244 21.103 0.187 
59176.278 20.706 0.206 
59178.249 21.065 0.255 
