ZTF18actacux 0.0845326 72.356214 -13.616676
filter ztfg
58466.294 18.727 0.053 
58469.172 18.945 0.064 
58472.230 19.223 0.124 
58481.273 19.709 0.089 
58487.197 20.138 0.100 
58487.198 20.359 0.122 
58491.189 21.186 0.273 
58491.193 20.643 0.201 
58495.233 20.686 0.193 
58523.146 20.850 0.211 
filter ztfr
58449.314 20.456 0.184 
58449.412 20.156 0.154 
58456.250 19.164 0.060 
58456.290 19.123 0.046 
58462.313 18.859 0.063 
58472.272 19.083 0.088 
58476.310 19.228 0.082 
58486.128 19.518 0.092 
58490.208 19.680 0.081 
