ZTF20acxqspl 0.1098882 118.136753 10.372886
filter ztfg
59196.414 20.741 0.227 
59196.420 20.754 0.190 
59196.456 20.603 0.161 
59198.378 20.112 0.072 
59198.398 20.106 0.069 
59199.359 20.049 0.083 
59199.422 19.953 0.057 
59199.423 19.975 0.063 
59200.414 19.870 0.074 
59201.409 19.616 0.049 
59201.410 19.663 0.055 
59202.339 19.469 0.068 
59202.485 19.485 0.045 
59203.375 19.431 0.047 
59203.380 19.359 0.042 
59203.414 19.389 0.047 
59204.321 19.272 0.030 
59204.458 19.333 0.030 
59205.358 19.173 0.050 
59205.380 19.216 0.040 
59210.227 19.278 0.155 
59210.255 19.161 0.101 
59210.369 19.267 0.090 
59210.370 19.202 0.085 
59216.267 19.607 0.160 
59216.435 19.224 0.088 
59217.249 19.273 0.173 
59217.424 19.443 0.077 
59218.267 19.618 0.053 
59218.332 19.528 0.110 
59218.359 19.553 0.065 
59218.434 19.507 0.080 
59218.434 19.628 0.088 
59219.292 19.729 0.078 
59219.412 19.842 0.099 
59220.332 19.831 0.056 
59220.342 19.734 0.060 
59220.368 19.944 0.168 
59221.334 19.801 0.044 
59221.381 19.826 0.049 
59222.360 19.887 0.058 
59222.381 19.912 0.046 
59222.416 19.888 0.049 
59223.396 20.075 0.074 
59224.350 20.212 0.080 
59224.400 20.228 0.136 
59225.232 20.213 0.104 
59225.353 20.164 0.061 
59226.319 20.402 0.113 
59226.337 20.159 0.093 
59226.385 20.479 0.096 
59227.417 20.287 0.150 
59227.421 20.606 0.105 
59228.267 20.501 0.092 
59228.366 20.656 0.118 
59228.380 20.643 0.088 
59229.301 20.585 0.159 
59229.374 20.966 0.293 
59230.329 20.946 0.144 
59230.338 20.747 0.099 
59230.357 20.601 0.100 
59231.379 20.666 0.109 
59232.286 21.024 0.118 
59232.382 20.778 0.105 
59233.361 20.860 0.166 
59248.254 21.534 0.300 
59254.248 21.823 0.304 
filter ztfr
59196.464 20.781 0.261 
59196.476 20.889 0.257 
59198.428 20.310 0.121 
59199.262 20.186 0.161 
59199.380 20.205 0.124 
59199.381 20.303 0.128 
59200.381 19.927 0.081 
59202.389 19.703 0.078 
59202.417 19.712 0.072 
59203.428 19.534 0.088 
59203.429 19.611 0.105 
59203.454 19.714 0.097 
59204.362 19.597 0.055 
59204.436 19.521 0.044 
59205.221 19.515 0.067 
59210.294 19.221 0.060 
59210.386 19.434 0.078 
59210.399 19.160 0.060 
59216.290 19.459 0.071 
59216.381 19.197 0.105 
59217.339 19.591 0.071 
59217.380 19.561 0.071 
59218.380 19.498 0.062 
59218.381 19.542 0.045 
59218.446 19.648 0.074 
59219.319 19.865 0.092 
59219.364 19.840 0.088 
59220.289 19.780 0.081 
59221.359 19.706 0.053 
59221.419 19.824 0.099 
59222.332 20.011 0.077 
59222.338 19.857 0.085 
59222.448 19.843 0.082 
59223.273 20.193 0.101 
59223.359 19.877 0.081 
59224.290 19.969 0.078 
59224.360 19.979 0.087 
59224.361 20.118 0.107 
59225.256 20.111 0.098 
59225.380 19.965 0.061 
59226.268 20.106 0.101 
59226.399 20.155 0.106 
59226.437 20.123 0.132 
59227.298 20.107 0.076 
59227.362 20.040 0.057 
59228.321 20.152 0.077 
59228.342 20.028 0.071 
59228.447 20.142 0.093 
59229.291 20.087 0.147 
59229.419 20.090 0.156 
59230.259 20.065 0.077 
59230.290 20.393 0.110 
59230.433 20.152 0.120 
59231.334 20.464 0.155 
59231.358 20.316 0.101 
59232.298 20.233 0.074 
59232.350 20.210 0.072 
59232.351 20.144 0.072 
59250.247 20.950 0.258 
59252.205 21.208 0.168 
59254.256 21.592 0.183 
59254.337 21.540 0.207 
59256.212 21.375 0.186 
59265.253 21.223 0.224 
filter ztfi
59202.459 19.674 0.134 
