ZTF20abffaxl 0.05084871 270.529982 31.859581
filter ztfg
59011.307 20.932 0.265 
59012.311 20.271 0.143 
59012.327 20.057 0.153 
59014.351 19.713 0.081 
59014.355 19.460 0.093 
59015.313 19.351 0.056 
59016.337 19.118 0.047 
59016.354 19.066 0.083 
59017.327 18.765 0.045 
59018.339 18.765 0.034 
59019.278 18.656 0.034 
59019.278 18.675 0.048 
59020.368 18.563 0.039 
59020.368 18.487 0.025 
59022.343 18.455 0.039 
59022.343 18.435 0.024 
59023.320 18.414 0.022 
59024.372 18.375 0.027 
59024.372 18.335 0.044 
59025.249 18.342 0.022 
59025.321 18.292 0.038 
59026.364 18.298 0.033 
59026.364 18.365 0.022 
59027.239 18.372 0.030 
59027.239 18.321 0.050 
59028.337 18.387 0.041 
59028.338 18.344 0.026 
59029.257 18.417 0.062 
59029.283 18.354 0.083 
59030.372 18.496 0.040 
59030.373 18.420 0.054 
59031.319 18.417 0.069 
59031.320 18.528 0.056 
59032.373 18.530 0.055 
59032.382 18.539 0.091 
59033.235 18.693 0.069 
59033.235 18.530 0.113 
59034.216 18.756 0.153 
59034.244 18.623 0.093 
59035.215 18.666 0.121 
59035.216 18.791 0.199 
59038.250 18.993 0.100 
59038.250 19.039 0.060 
59041.225 19.251 0.078 
59041.225 19.235 0.059 
59044.317 19.407 0.111 
59044.327 19.551 0.087 
59047.256 20.023 0.106 
59048.278 19.799 0.077 
59050.362 20.253 0.134 
59050.362 19.634 0.131 
59050.363 20.008 0.114 
59051.311 20.165 0.131 
59052.299 20.227 0.134 
59053.339 20.368 0.152 
59053.340 20.269 0.144 
59053.353 20.042 0.151 
59054.289 20.370 0.169 
59055.298 20.196 0.129 
59056.274 20.113 0.192 
59056.274 20.264 0.135 
59056.275 20.392 0.164 
59057.268 20.592 0.197 
59066.297 20.168 0.296 
59067.197 20.694 0.223 
59068.195 20.661 0.216 
59068.196 21.089 0.285 
59070.243 20.353 0.146 
59072.245 20.682 0.216 
59072.245 20.335 0.226 
59073.250 20.498 0.186 
59074.229 20.726 0.200 
59074.230 20.907 0.253 
59075.194 20.333 0.225 
59075.195 20.752 0.222 
59077.232 20.846 0.253 
59077.246 20.688 0.263 
59078.224 20.761 0.229 
59078.225 20.390 0.247 
59079.185 20.667 0.223 
59080.228 20.649 0.242 
59081.236 20.850 0.258 
59081.237 20.287 0.264 
59084.181 20.987 0.296 
59085.241 20.861 0.259 
59086.290 20.595 0.221 
filter ztfr
59011.323 20.069 0.182 
59012.275 19.884 0.108 
59012.276 19.864 0.102 
59013.333 19.618 0.082 
59013.333 19.446 0.077 
59013.448 19.691 0.118 
59014.262 19.491 0.097 
59015.331 18.972 0.054 
59015.332 18.966 0.046 
59016.258 18.946 0.108 
59016.259 18.674 0.074 
59017.280 18.549 0.034 
59017.290 18.677 0.036 
59018.261 18.550 0.044 
59019.362 18.279 0.031 
59020.279 18.466 0.053 
59020.280 18.275 0.028 
59022.254 18.105 0.026 
59022.254 18.083 0.024 
59023.309 18.058 0.025 
59023.309 18.055 0.024 
59024.258 18.013 0.025 
59024.258 17.973 0.040 
59025.369 18.065 0.024 
59025.369 18.059 0.022 
59027.277 18.032 0.029 
59027.278 18.072 0.034 
59028.254 18.035 0.029 
59028.255 18.012 0.031 
59031.246 18.057 0.037 
59031.372 18.064 0.034 
59032.243 18.131 0.040 
59032.321 18.225 0.046 
59033.331 18.259 0.050 
59033.331 18.191 0.062 
59034.339 18.174 0.048 
59034.339 18.137 0.054 
59035.330 18.328 0.071 
59035.330 18.315 0.064 
59038.226 18.400 0.038 
59038.226 18.432 0.037 
59038.349 18.485 0.053 
59038.349 18.503 0.057 
59038.350 18.547 0.063 
59039.309 18.515 0.046 
59039.311 18.546 0.045 
59039.311 18.529 0.049 
59041.268 18.636 0.049 
59041.269 18.536 0.040 
59044.245 18.554 0.037 
59044.246 18.636 0.043 
59047.329 18.743 0.046 
59047.329 18.692 0.036 
59049.270 18.790 0.043 
59049.345 18.878 0.050 
59050.277 18.806 0.049 
59050.277 18.878 0.056 
59050.278 18.861 0.049 
59051.352 18.847 0.053 
59052.256 18.851 0.048 
59053.299 18.919 0.047 
59053.300 18.879 0.042 
59053.322 18.863 0.041 
59054.353 19.009 0.074 
59055.324 18.975 0.077 
59056.338 19.116 0.100 
59056.351 18.809 0.104 
59056.351 19.399 0.137 
59057.321 19.218 0.070 
59059.319 18.994 0.102 
59060.410 19.378 0.105 
59061.254 19.484 0.137 
59061.270 19.490 0.138 
59061.270 19.339 0.115 
59061.275 19.742 0.153 
59062.231 19.463 0.138 
59062.232 19.649 0.157 
59062.309 19.393 0.132 
59063.279 19.507 0.184 
59063.321 19.357 0.173 
59063.322 19.529 0.183 
59064.399 19.110 0.222 
59065.330 19.519 0.274 
59065.331 19.274 0.257 
59065.347 19.588 0.246 
59066.239 19.854 0.186 
59067.286 19.760 0.190 
59068.254 19.551 0.121 
59068.255 19.447 0.100 
59068.255 19.900 0.152 
59069.217 19.662 0.094 
59070.208 19.819 0.119 
59071.196 19.819 0.202 
59071.197 19.710 0.162 
59072.194 19.595 0.102 
59072.206 19.581 0.089 
59073.201 19.928 0.129 
59075.232 19.767 0.128 
59075.233 19.799 0.131 
59078.275 19.886 0.122 
59078.288 19.825 0.133 
59079.229 19.693 0.126 
59080.183 20.286 0.208 
59080.184 19.824 0.164 
59081.202 19.721 0.156 
59081.202 19.774 0.140 
59082.173 19.866 0.170 
59086.173 19.966 0.161 
59086.174 20.114 0.181 
59087.255 20.138 0.270 
59090.181 20.117 0.299 
59090.184 20.151 0.228 
59090.185 19.944 0.253 
59091.208 20.226 0.257 
59092.235 20.174 0.286 
59093.195 19.760 0.253 
59093.224 20.090 0.267 
59095.155 20.327 0.309 
filter ztfi
59012.390 19.970 0.154 
59020.314 18.372 0.038 
59024.334 18.367 0.064 
59028.315 18.372 0.053 
59032.293 18.625 0.072 
59036.336 18.713 0.088 
59040.336 18.884 0.068 
59044.293 18.690 0.063 
59052.352 18.916 0.062 
59056.312 18.774 0.074 
59060.253 19.362 0.128 
59064.250 19.497 0.173 
59068.310 19.553 0.142 
59072.260 20.186 0.195 
59076.227 20.271 0.214 
59084.216 20.120 0.287 
59092.168 20.179 0.237 
