ZTF18acvvtis 0.03908 118.259085 7.276375
filter ztfg
58423.479 17.437 0.012 
58426.477 17.711 0.008 
58427.417 17.787 0.021 
58429.456 17.930 0.011 
58430.392 18.008 0.012 
58430.406 18.050 0.012 
58432.444 18.228 0.013 
58438.441 18.636 0.019 
58438.457 18.644 0.019 
58439.438 18.688 0.021 
58439.438 18.617 0.021 
58468.420 19.559 0.089 
58472.469 19.713 0.112 
58480.476 19.761 0.122 
58495.263 20.281 0.127 
filter ztfr
58423.519 17.036 0.007 
58426.434 17.138 0.006 
58429.504 17.220 0.006 
58432.394 17.334 0.010 
58432.394 17.384 0.011 
58432.505 17.381 0.009 
58435.519 17.497 0.023 
58438.518 17.603 0.010 
58439.356 17.645 0.012 
58439.356 17.657 0.011 
58441.391 17.701 0.015 
58441.391 17.708 0.016 
58441.437 17.718 0.013 
58468.477 18.804 0.049 
58472.429 19.010 0.072 
58481.417 19.388 0.063 
58482.224 19.579 0.139 
58482.225 19.691 0.152 
58482.226 19.724 0.156 
58482.226 19.650 0.131 
58482.227 19.545 0.116 
58482.228 19.260 0.091 
58482.229 19.495 0.104 
58482.230 19.622 0.134 
58482.231 19.510 0.133 
58482.232 19.312 0.111 
58482.233 19.344 0.104 
58482.234 19.444 0.102 
58482.235 19.404 0.105 
58482.236 19.536 0.112 
58482.237 19.489 0.105 
58482.238 19.407 0.087 
58482.239 19.410 0.087 
58482.240 19.446 0.096 
58482.241 19.647 0.117 
58482.243 19.520 0.126 
58482.244 19.211 0.085 
58482.245 19.285 0.083 
58482.254 19.470 0.100 
58482.258 19.519 0.097 
58482.259 19.367 0.087 
58482.265 19.422 0.085 
58482.266 19.427 0.097 
58482.268 19.590 0.103 
58482.268 19.362 0.081 
58482.272 19.536 0.109 
58482.283 19.473 0.103 
58482.287 19.584 0.106 
58482.319 19.501 0.091 
58482.338 19.399 0.154 
58482.340 19.405 0.083 
58482.341 19.643 0.126 
58482.342 19.461 0.111 
58482.343 19.616 0.113 
58482.343 19.456 0.092 
58482.345 19.462 0.103 
58482.346 19.696 0.111 
58482.347 19.574 0.116 
58482.349 19.462 0.086 
58482.350 19.449 0.089 
58482.351 19.630 0.110 
58482.352 19.257 0.079 
58482.353 19.519 0.092 
58482.353 19.589 0.101 
58482.354 19.774 0.110 
58482.355 19.409 0.084 
58482.356 19.403 0.086 
58482.357 19.275 0.079 
58482.358 19.478 0.088 
58482.360 19.264 0.070 
58482.361 19.476 0.084 
58482.362 19.499 0.089 
58482.363 19.156 0.073 
58482.364 19.486 0.096 
58482.365 19.367 0.076 
58482.367 19.512 0.093 
58482.379 19.466 0.092 
58482.383 19.453 0.121 
58482.412 19.273 0.073 
58482.426 19.484 0.099 
58482.429 19.422 0.081 
58482.430 19.431 0.087 
58482.431 19.463 0.087 
58482.432 19.435 0.086 
58482.433 19.350 0.086 
58482.434 19.308 0.089 
58482.435 19.651 0.144 
58482.438 19.455 0.092 
58482.439 19.617 0.101 
58482.443 19.525 0.093 
58482.448 19.351 0.087 
58482.450 19.409 0.088 
58482.451 19.324 0.085 
58482.452 19.362 0.076 
58482.454 19.436 0.085 
58482.455 19.633 0.105 
58482.458 19.404 0.081 
58482.462 19.531 0.101 
58491.254 19.681 0.109 
